Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Catherine Silvestri,Calls - Ali Cohen,Calls - Ryan Minter,Calls - Lucy Nemerov,Calls - Leila Assil,Calls - Joe del Rosario,Calls - Alicia Gopal,Calls - Jenny Allison,Calls - Mihir Shah,Calls - Nick Martino,Salesforce ID
001Hr000028ZctT,"City Of Waterford, CA",California,Municipality,Lucy Nemerov,9158,,Tier 3,0.75,37.6405,-120.7616,dac25ed5-ee2d-4785-b0ed-f6c92926041e,,,,,,,,,23,2026-05-22,12,,9,2,,,,,,,
001Hr000028ZcuF,"City Of Grover Beach, CA",California,Municipality,Catherine Silvestri,12711,,Tier 2,1.0,35.1216,-120.6213,1287b0a9-72d9-4ba4-a3d6-b29eba0d9905,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcuH,"City Of Carpinteria, CA",California,Municipality,Catherine Silvestri,13122,1+ Module Live,Tier 2,1.0,34.3989,-119.5185,2696a323-8c29-47b7-8f2f-4fc4b408b379,Closed Won,,,Leila Assil,12/19/2024,1/5/2025,"$27,000",,,,,,,,,,,,,,
001Hr000028ZcuR,"City Of Half Moon Bay, CA",California,Municipality,Catherine Silvestri,11363,,Tier 2,1.0,37.4636,-122.4286,bd6e2eac-bd08-40be-b03d-ae776fe4978b,,,,,,,,,3,2026-01-30,1,,,,,2,,,,,
001Hr000028ZcuT,"City Of San Fernando, CA",California,Municipality,Catherine Silvestri,23726,Nurture,Tier 2,1.0,34.2819,-118.439,5226ca88-bf58-439c-bf28-3416ea718d92,Closed Lost,,,Ali Cohen,12/12/2025,10/21/2025,,,14,2025-10-21,,14,,,,,,,,,
001Hr000028Zcud,"Town of Truckee, CA",California,Municipality,Lucy Nemerov,17168,,Tier 2,1.0,39.328,-120.1833,91353f2e-a6ef-48e4-9040-b6f47819b08a,,,,,,,,,17,2026-01-07,,,6,,,11,,,,,
001Hr000028Zcuh,"City Of Auburn, CA",California,Municipality,Lucy Nemerov,13845,,Tier 2,1.0,38.8966,-121.0769,64f1e7d7-1830-4fd3-b5e3-870fb4c04b97,,,,,,,,,6,2026-05-20,3,,1,2,,,,,,,
001Hr000028Zcum,"City Of Artesia, CA",California,Municipality,Alicia Gopal,15944,,Tier 2,1.0,33.8658,-118.0831,c4e423f0-690f-4e0d-9174-5de7c9e6dc6d,,,,,,,,,9,2026-04-07,7,,2,,,,,,,,
001Hr000028Zcv2,"Town Of Los Gatos, CA",California,Municipality,Catherine Silvestri,32538,,Tier 1,1.5,37.2358,-121.9624,c8e4b05a-48ce-45c4-93df-66a99293177d,,,,,,,,,5,2025-10-15,,5,,,,,,,,,
001Hr000028Zcvc,"City Of Ukiah, CA",California,Municipality,Lucy Nemerov,16728,,Tier 2,1.0,39.1502,-123.2078,94d3186c-51c8-438d-81d6-30389e18fa95,,,,,,,,,13,2026-05-22,2,,,9,,2,,,,,
001Hr000028Zcvn,"City Of Orange Cove, CA",California,Municipality,Catherine Silvestri,9619,,Tier 3,0.75,36.6244,-119.3137,5e0e619e-9426-40c3-ada7-af773583263f,,,,,,,,,17,2026-05-11,17,,,,,,,,,,
001Hr000028Zcw0,"City Of Eureka, CA",California,Municipality,Lucy Nemerov,26489,Implementation,Tier 1,1.5,40.8021,-124.1637,0c8f0b94-788a-4598-b4a2-6d1521cce401,Closed Won,,,Ryan Minter,10/31/2025,10/6/2025,"$88,000",,10,2025-10-23,,,10,,,,,,,,
001Hr000028Zcw8,"City Of Arcata, CA",California,Municipality,Lucy Nemerov,19114,,Tier 2,1.0,40.8665,-124.0828,2ecf7043-6610-4b11-b961-e02546138ab4,,,,,,,,,1,2026-04-17,,,,1,,,,,,,
001Hr000028ZcwK,"City Of Sanger, CA",California,Municipality,Catherine Silvestri,26716,,Tier 1,1.5,36.708,-119.556,761d9c5d-186e-49e2-9983-6d799ddda3a7,,,,,,,,,17,2025-09-08,,,,,17,,,,,,
001Hr000028ZcwO,"City Of Arroyo Grande, CA",California,Municipality,Catherine Silvestri,18456,Open Opportunity,Tier 2,1.0,35.1186,-120.5907,ff222af3-9893-4d3f-b5b9-41c156a2ddde,Open,Initial Interest,Top of Funnel,Leila Assil,,2/25/2025,,,10,2026-05-05,1,2,,,7,,,,,,
001Hr000028ZcwP,"City Of Port Hueneme, CA",California,Municipality,Catherine Silvestri,21712,,Tier 2,1.0,34.1478,-119.1951,30a846ef-4627-451f-89c0-3dd1b6028588,,,,,,,,,9,2026-04-02,4,,3,,,2,,,,,
001Hr000028ZcwR,"City Of Capitola, CA",California,Municipality,Lucy Nemerov,9846,Nurture,Tier 3,0.75,36.9752,-121.9533,1b747ef5-e8b1-41bf-8949-f822055f10c9,Closed Lost,,,Asher Rosenfeld,,1/5/2025,,,8,2026-05-14,2,,5,1,,,,,,,
001Hr000028Zcwm,"City Of El Segundo, CA",California,Municipality,Alicia Gopal,16898,Nurture,Tier 2,1.0,33.9192,-118.4165,6ea4fe28-d9ee-47c4-80ed-c05ee11590ff,Closed Lost,,,Alicia Gopal,5/15/2026,5/12/2026,,,10,2026-05-18,4,,,,,,6,,,,
001Hr000028Zcwr,"City Of Los Alamitos, CA",California,Municipality,Alicia Gopal,11695,,Tier 2,1.0,33.8032,-118.0719,e7d06c54-c91d-4b48-bdd2-8221ce12a6b4,,,,,,,,,13,2026-03-11,,13,,,,,,,,,
001Hr000028Zcwv,"City Of Exeter, CA",California,Municipality,Catherine Silvestri,10324,Open Opportunity,Tier 2,1.0,36.2961,-119.1421,a6b8820a-01c3-498e-8468-2c9102c8e9b3,Open,Initial Interest,Top of Funnel,Catherine Silvestri,,5/11/2026,,,17,2026-04-10,16,,,,,1,,,,,
001Hr000028Zcx3,"City Of Twentynine Palms, CA",California,Municipality,Catherine Silvestri,27435,,Tier 1,1.5,34.1356,-116.0542,591ff6b6-6571-4596-b81c-2ce02b3dbe9d,,,,,,,,,6,2025-09-25,,,,,6,,,,,,
001Hr000028ZcxA,"City Of Farmersville, CA",California,Municipality,Catherine Silvestri,10382,Open Opportunity,Tier 2,1.0,36.2977,-119.2068,ebcdcb94-3caf-4970-b32e-6715a20cd98f,Open,Initial Interest,Top of Funnel,Ryan Minter,12/19/2025,12/1/2025,,Yes,32,2026-05-12,4,,16,,,12,,,,,
001Hr000028ZcxO,"City Of Cypress, CA",California,Municipality,Alicia Gopal,49926,Nurture,Tier 1,1.5,33.8169,-118.0369,61d7cf31-bbce-4d37-9e02-27e8e5b93ace,Closed Lost,,,Catherine Silvestri,2/19/2026,2/2/2026,,,15,2026-02-19,4,,2,,,9,,,,,
001Hr000028ZcxT,"City Of Millbrae, CA",California,Municipality,Catherine Silvestri,22277,,Tier 2,1.0,37.5985,-122.3872,dbd42764-43d8-4c2b-a4e2-e7658e979036,,,,,,,,,1,2026-02-25,,1,,,,,,,,,
001Hr000028Zcxc,"City Of Livingston, CA",California,Municipality,Catherine Silvestri,14528,Nurture,Tier 2,1.0,37.3869,-120.7235,527650ad-fde5-4047-aeac-97f828a303c7,Closed Lost,,,Catherine Silvestri,3/10/2026,2/26/2026,,,9,2026-03-09,7,,2,,,,,,,,
001Hr000028Zcxd,"City Of Dixon, CA",California,Municipality,Lucy Nemerov,18974,,Tier 2,1.0,38.4455,-121.8233,4df2af70-6737-41e2-b2ff-bae0a1cce68a,,,,,,,,,12,2026-02-24,10,,,,,2,,,,,
001Hr000028Zcxt,"City Of Sonoma, CA",California,Municipality,Lucy Nemerov,10644,Nurture,Tier 2,1.0,38.2919,-122.458,acdb02f1-b967-4c0d-878f-d478e1ce5bd1,Closed Lost,,,Ali Cohen,11/3/2025,10/9/2025,,,10,2026-05-19,,3,,7,,,,,,,
001Hr000028Zcy4,"City Of Clayton, CA",California,Municipality,Lucy Nemerov,10973,,Tier 2,1.0,37.941,-121.9358,bdee6efd-c24b-4917-94ff-1986a36f18a3,,,,,,,,,2,2026-03-30,1,,,,,1,,,,,
001Hr000028Zcy9,"City Of Piedmont, CA",California,Municipality,Lucy Nemerov,11107,,Tier 2,1.0,37.8244,-122.2315,46125d8e-d3da-4bc3-8ead-88dad4ccfea9,,,,,,,,,21,2026-05-22,,,,17,4,,,,,,
001Hr000028ZcyQ,"City Of La Verne, CA",California,Municipality,Catherine Silvestri,30680,,Tier 1,1.5,34.1008,-117.7678,d024a4ad-af3f-4356-b1d5-6ec12a825d93,,,,,,,,,8,2025-10-22,,8,,,,,,,,,
001Hr000028ZcyR,"City Of La Mirada, CA",California,Municipality,Alicia Gopal,46658,Nurture,Tier 1,1.5,33.9172,-118.012,fe3d16bf-47a4-4417-9d26-fada2d14373b,Closed Lost,,,Ryan Minter,12/17/2025,10/6/2025,,,12,2025-12-16,,,11,,,1,,,,,
001Hr000028Zcyh,"City Of Sierra Madre, CA",California,Municipality,Catherine Silvestri,11013,Nurture,Tier 2,1.0,34.1619,-118.0527,83284655-9bf2-45f7-8414-618a5e207911,Closed Lost,,,Catherine Silvestri,2/25/2026,2/4/2026,,,2,2026-02-04,1,,,,,1,,,,,
001Hr000028Zcyq,"City Of Clearlake, CA",California,Municipality,Lucy Nemerov,16777,Open Opportunity,Tier 2,1.0,38.9618,-122.6313,274fa9f8-ff88-4f49-8c28-abacc11887bf,Open,Initial Interest,Top of Funnel,Lucy Nemerov,,5/20/2026,,,11,2026-05-22,,3,,4,4,,,,,,
001Hr000028Zcyu,"City Of Blythe, CA",California,Municipality,Alicia Gopal,17793,,Tier 2,1.0,33.6178,-114.5883,5c578cdc-5308-4350-adaa-c9e1ac7c2fde,,,,,,,,,12,2026-04-07,5,,2,,,5,,,,,
001Hr000028ZczG,"Town Of Hillsborough, CA",California,Municipality,Catherine Silvestri,11016,,Tier 2,1.0,37.5741,-122.3794,5d7058c5-9914-4c2f-9bf7-5836331c34c3,,,,,,,,,16,2026-04-22,16,,,,,,,,,,
001Hr000028ZczR,"Town Of San Anselmo, CA",California,Municipality,Lucy Nemerov,12693,,Tier 2,1.0,37.9746,-122.5616,c9d57fd7-a0bf-421e-a13e-4e39168105b6,,,,,,,,,4,2026-03-19,3,,,,,1,,,,,
001Hr000028Zczb,"City Of Marysville, CA",California,Municipality,Lucy Nemerov,12664,Nurture,Tier 2,1.0,39.1457,-121.5914,b58942ab-2a8e-4331-9fd5-dd35faf1a5d3,Closed Lost,,,Ryan Minter,2/23/2026,12/11/2025,,,23,2026-02-12,,,23,,,,,,,,
001Hr000028Zczo,"City Of El Paso De Robles, CA",California,Municipality,Catherine Silvestri,31759,,Tier 1,1.5,35.6369,-120.6545,82dbd8cf-4428-4341-97d1-ecae5e86ebb9,,,,,,,,,12,2026-03-09,,1,,,11,,,,,,
001Hr000028Zd05,"City Of Pinole, CA",California,Municipality,Lucy Nemerov,18821,Nurture,Tier 2,1.0,38.0044,-122.2989,5d0c0abc-dd80-4b3e-8fbe-a03dafaca5cd,Closed Lost,,,Lucy Nemerov,5/22/2026,5/21/2026,,,21,2026-05-22,,,,18,3,,,,,,
001Hr000028Zd0D,"City Of Yucca Valley, CA",California,Municipality,Catherine Silvestri,21821,,Tier 2,1.0,34.1142,-116.4322,24370254-a890-49ec-8530-d386b86d6c0b,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zd0F,"City Of Agoura Hills, CA",California,Municipality,Catherine Silvestri,19825,Nurture,Tier 2,1.0,34.1533,-118.7617,db8a3f9d-975c-4e71-beb7-b4028d3efb26,Closed Lost,,,Troy LeCaire,,1/5/2025,,,7,2025-12-08,,7,,,,,,,,,
001Hr000028Zd0K,"City Of Kingsburg, CA",California,Municipality,Catherine Silvestri,12662,,Tier 2,1.0,36.514,-119.5541,4ebe95f1-8174-497c-8a63-2acc18b62ce3,,,,,,,,,6,2025-10-14,,6,,,,,,,,,
001Hr000028Zd0a,"City Of Chowchilla, CA",California,Municipality,Lucy Nemerov,19007,Open Opportunity,Tier 2,1.0,37.123,-120.2602,5668c024-ab6f-49b7-ac15-846d7179890c,Open,Initial Interest,Top of Funnel,Ali Cohen,,10/20/2025,,,37,2026-04-22,,37,,,,,,,,,
001Hr000028Zd0b,"City Of Laguna Beach, CA",California,Municipality,Alicia Gopal,22795,,Tier 2,1.0,33.5427,-117.7854,75f705ab-bddb-405f-9ed0-1b9f3fef9548,,,,,,,,,22,2025-10-14,,22,,,,,,,,,
001Hr000028Zd0g,"City Of Maywood, CA",California,Municipality,Alicia Gopal,24562,,Tier 2,1.0,33.9867,-118.1853,7365de36-bd77-4f12-b87b-c7d4a619acb1,,,,,,,,,15,2025-12-10,,15,,,,,,,,,
001Hr000028Zd0j,"City Of Pacific Grove, CA",California,Municipality,Catherine Silvestri,14988,,Tier 2,1.0,36.6177,-121.9166,8b5501c2-b208-467e-90bc-ea5769476e93,,,,,,,,,3,2026-02-03,3,,,,,,,,,,
001Hr000028Zd14,"City Of Ripon, CA",California,Municipality,Lucy Nemerov,16440,,Tier 2,1.0,37.7395,-121.1354,1228220e-a69f-44e9-a5fd-862ea156a7b1,,,,,,,,,10,2026-05-20,,4,,6,,,,,,,
001Hr000028Zd1B,"City Of Calabasas, CA",California,Municipality,Catherine Silvestri,22928,,Tier 2,1.0,34.154,-118.6474,2c1d9b61-3ace-4797-a931-2693b4116c33,,,,,,,,,7,2025-10-08,,5,,,2,,,,,,
001Hr000028Zd1N,"City Of Santa Fe Springs, CA",California,Municipality,Alicia Gopal,18678,Open Opportunity,Tier 2,1.0,33.9472,-118.0853,06db4631-4be1-4243-aba5-09cae240f86a,Open,Proposal,Mid Funnel,Catherine Silvestri,3/31/2026,3/24/2026,"$13,000",,12,2026-03-30,10,,,,,2,,,,,
001Hr000028Zd1V,"City Of Barstow, CA",California,Municipality,Catherine Silvestri,25442,,Tier 1,1.5,34.8958,-117.0173,3809da36-9ab4-45ae-a1fd-90e99fcae46d,,,,,,,,,2,2026-02-25,,2,,,,,,,,,
001Hr000028Zd1a,"City Of San Dimas, CA",California,Municipality,Catherine Silvestri,34064,,Tier 1,1.5,34.1067,-117.8067,6a20bc59-d3b5-485c-9655-ad9157e775f3,,,,,,,,,1,2025-10-17,,1,,,,,,,,,
001Hr000028Zd1i,"City Of Bell, CA",California,Municipality,Alicia Gopal,32831,Open Opportunity,Tier 1,1.5,33.9775,-118.187,bd10c94d-8ca5-4f3f-a21a-a03e7b653843,Open,Initial Interest,Top of Funnel,Ali Cohen,,10/21/2025,,,11,2025-10-21,,11,,,,,,,,,
001Hr000028Zd2C,"City Of El Cerrito, CA",California,Municipality,Lucy Nemerov,25845,Nurture,Tier 1,1.5,37.9161,-122.3108,01fa14fc-1867-4d14-8a48-6468cc0dbcac,Closed Lost,,,Troy LeCaire,,1/5/2025,,,5,2026-02-24,,5,,,,,,,,,
001Hr000028Zd2F,"City Of Lindsay, CA",California,Municipality,Catherine Silvestri,12630,,Tier 2,1.0,36.203,-119.0882,4e92dbd3-aaa5-4510-b458-5e27d897d5a7,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zd2P,"City Of Emeryville, CA",California,Municipality,Lucy Nemerov,12870,,Tier 2,1.0,37.8395,-122.2892,f6509166-2d8b-4679-bcc7-faef69716271,,,,,,,,,6,2026-02-25,,3,,,3,,,,,,
001Hr000028Zd2e,"City Of Larkspur, CA",California,Municipality,Lucy Nemerov,12928,Open Opportunity,Tier 2,1.0,37.9341,-122.5353,3c67f2c8-a40c-450e-beda-e3f6d5728f79,Open,Initial Interest,Top of Funnel,Ryan Minter,,12/11/2025,,Yes,24,2026-02-18,1,,23,,,,,,,,
001Hr000028Zd2l,"City Of Patterson, CA",California,Municipality,Catherine Silvestri,25495,Open Opportunity,Tier 1,1.5,37.4717,-121.1299,4ac1a15f-c95d-4034-8263-7768d6585d17,Open,Meeting Booked,Top of Funnel,Catherine Silvestri,6/3/2026,5/15/2026,,,7,2026-05-15,7,,,,,,,,,,
001Hr000028Zd2o,"City Of Grand Terrace, CA",California,Municipality,Alicia Gopal,13223,Open Opportunity,Tier 2,1.0,34.0339,-117.3137,91ae93e9-ca84-4333-966f-11a61d0f1aaf,Open,Proposal,Mid Funnel,Ryan Minter,12/11/2025,6/6/2025,"$41,000",,5,2025-12-01,,,5,,,,,,,,
001Hr000028Zd2y,"City Of Grass Valley, CA",California,Municipality,Lucy Nemerov,13754,,Tier 2,1.0,39.2191,-121.0611,4d876dcc-8127-4985-8133-8a5b2d6262aa,,,,,,,,,12,2026-05-18,1,,,5,,6,,,,,
001Hr000028Zd35,"City Of Pacifica, CA",California,Municipality,Catherine Silvestri,37099,Open Opportunity,Tier 1,1.5,37.6328,-122.4901,b4bf5554-e6a9-450b-af51-b22788981db2,Open,Initial Interest,Top of Funnel,Catherine Silvestri,,3/25/2026,,,13,2026-03-25,11,,,,,2,,,,,
001Hr000028Zd3d,"City Of Avenal, CA",California,Municipality,Catherine Silvestri,13819,Nurture,Tier 2,1.0,36.0041,-120.129,4ac9ec1c-225c-4433-8898-3a68cd30d86e,Closed Lost,,,Ali Cohen,10/9/2025,10/3/2025,,,9,2025-10-03,,9,,,,,,,,,
001Hr000028Zd3l,"Town Of Windsor, CA",California,Municipality,Lucy Nemerov,26039,,Tier 1,1.5,38.5471,-122.8164,3d83dcc7-7f87-4c00-ac86-231c8bffb3a4,,,,,,,,,7,2026-04-17,,,,1,6,,,,,,
001Hr000028Zd4F,"City Of Burlingame, CA",California,Municipality,Catherine Silvestri,30106,,Tier 1,1.5,37.5779,-122.3481,1f91efee-ab46-4538-af71-9e9d5510507e,,,,,,,,,11,2026-05-12,11,,,,,,,,,,
001Hr000028Zd4U,"City Of Lawndale, CA",California,Municipality,Alicia Gopal,31121,Open Opportunity,Tier 1,1.5,33.8872,-118.3526,a24ee892-8067-4605-bb69-a245f5e3e239,Open,Initial Interest,Top of Funnel,Ali Cohen,,12/17/2025,,,27,2026-01-23,,27,,,,,,,,,
001Hr000028Zd4p,"City Of Red Bluff, CA",California,Municipality,Lucy Nemerov,14588,,Tier 2,1.0,40.1785,-122.2358,7ba40084-7ea7-41c0-9469-40bbb2929718,,,,,,,,,7,2026-04-27,5,,,1,,1,,,,,
001Hr000028Zd51,"City Of Atascadero, CA",California,Municipality,Catherine Silvestri,29708,,Tier 1,1.5,35.4894,-120.6707,05bd0dda-0938-49d4-851e-0cd31b08e316,,,,,,,,,10,2025-10-21,,10,,,,,,,,,
001Hr000028Zd5E,"City Of California City, CA",California,Municipality,Catherine Silvestri,15098,,Tier 2,1.0,35.1258,-117.9859,4223b450-1a7b-49b0-8402-097c421034ed,,,,,,,,,3,2026-01-05,,,3,,,,,,,,
001Hr000028Zd5Q,"City Of Lafayette, CA",California,Municipality,Lucy Nemerov,25208,,Tier 1,1.5,37.8858,-122.118,3df89529-3fb2-4507-84ef-b80702bef6da,,,,,,,,,6,2026-05-22,,,,6,,,,,,,
001Hr000028Zd5W,"City Of Menlo Park, CA",California,Municipality,Catherine Silvestri,32475,,Tier 1,1.5,37.453,-122.1817,1237bed6-4c09-4aaa-b926-bd92a6620e3c,,,,,,,,,25,2025-11-13,,25,,,,,,,,,
001Hr000028Zd63,"City Of La Palma, CA",California,Municipality,Alicia Gopal,15413,,Tier 2,1.0,33.8463,-118.0461,0c7cc122-aca9-4748-9462-5d85e736d336,,,,,,,,,6,2025-10-21,,6,,,,,,,,,
001Hr000028Zd6M,"City Of Kerman, CA",California,Municipality,Catherine Silvestri,16174,Open Opportunity,Tier 2,1.0,36.7236,-120.0599,e40ac79b-3a6f-4bfa-90e0-ffc37526d533,Open,Initial Interest,Top of Funnel,Ryan Minter,,10/6/2025,,,12,2026-05-13,6,,4,,,2,,,,,
001Hr000028Zd6U,"City Of Hollister, CA",California,Municipality,Catherine Silvestri,43346,,Tier 1,1.5,36.8525,-121.4016,f58f954d-cfd4-4c90-b585-10dc181ed865,,,,,,,,,9,2026-01-06,,,2,,,7,,,,,
001Hr000028Zd6r,"City Of Hermosa Beach, CA",California,Municipality,Alicia Gopal,19314,,Tier 2,1.0,33.8622,-118.3995,2d847e29-d9b1-4ffa-90f2-ca15e765b683,,,,,,,,,8,2026-04-22,5,,,,,3,,,,,
001Hr000028Zd7v,"City Of Foster City, CA",California,Municipality,Catherine Silvestri,32517,,Tier 1,1.5,37.5585,-122.2711,c15068cf-fba6-450b-bf90-3ad84f0af6bb,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zd89,"City Of South Lake Tahoe, CA",California,Municipality,Lucy Nemerov,21414,,Tier 2,1.0,38.9399,-119.9772,cc9274e4-2392-4ac1-b976-ef03b11ddb90,,,,,,,,,7,2026-02-06,5,,2,,,,,,,,
001Hr000028Zd8A,"City Of Duarte, CA",California,Municipality,Catherine Silvestri,21245,,Tier 2,1.0,34.1395,-117.9773,713504cc-b3c4-4a00-9c06-5b08b22def4c,,,,,,,,,7,2026-04-21,6,,,,,1,,,,,
001Hr000028Zd8B,"City Of Pleasant Hill, CA",California,Municipality,Lucy Nemerov,34304,Nurture,Tier 1,1.5,37.948,-122.0608,edf3621e-e467-45ea-bfc8-a369dd1a8dd0,Closed Lost,,,Ali Cohen,10/8/2025,10/7/2025,,,4,2025-10-08,,4,,,,,,,,,
001Hr000028Zd8X,"City Of Rancho Mirage, CA",California,Municipality,Alicia Gopal,17303,,Tier 2,1.0,33.7397,-116.4128,e2afac15-544d-4f43-aa34-b91e5b4699e4,,,,,,,,,1,2026-02-25,,1,,,,,,,,,
001Hr000028Zd8Z,"Temple City, CA",California,Municipality,Catherine Silvestri,36526,,Tier 1,1.5,34.1072,-118.0578,d92b80ad-92ac-49ad-87ff-26b7c1ea315b,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zd8d,"City Of Ridgecrest, CA",California,Municipality,Catherine Silvestri,28105,Open Opportunity,Tier 1,1.5,35.6205,-117.6718,6cc431cd-ed73-4498-b4b8-e3403aff9446,Open,Initial Interest,Top of Funnel,Ali Cohen,,10/21/2025,,,55,2026-04-22,,55,,,,,,,,,
001Hr000028Zd97,"City Of Oroville, CA",California,Municipality,Lucy Nemerov,19893,,Tier 2,1.0,39.5133,-121.5577,e9711af1-eb4a-4fa4-83bc-c331a8dc3f88,,,,,,,,,11,2026-02-17,6,,5,,,,,,,,
001Hr000028Zd9V,"City Of Greenfield, CA",California,Municipality,Catherine Silvestri,19076,Open Opportunity,Tier 2,1.0,36.3208,-121.2438,000a3b9d-9cce-4977-b6c1-a7cf2263c8b9,Open,Sales Qualified,Mid Funnel,Catherine Silvestri,2/9/2026,2/2/2026,,,13,2026-02-09,7,,5,,,,1,,,,
001Hr000028Zd9X,"City Of Selma, CA",California,Municipality,Catherine Silvestri,24625,,Tier 2,1.0,36.5708,-119.6121,3efae914-d459-4e93-949a-c2b5d6f7abc8,,,,,,,,,16,2026-05-15,4,,,,12,,,,,,
001Hr000028ZdAC,"City Of Manhattan Beach, CA",California,Municipality,Alicia Gopal,34668,Open Opportunity,Tier 1,1.5,33.8881,-118.4093,f739fdfb-e1e8-4c03-9606-43707e1ee04e,Open,Initial Interest,Top of Funnel,Ryan Minter,,10/6/2025,,,9,2026-05-19,,4,2,,2,,1,,,,
001Hr000028ZdAE,"City Of Arvin, CA",California,Municipality,Catherine Silvestri,19669,,Tier 2,1.0,35.2018,-118.8331,5d644061-1a9e-481d-9c8b-674a63a0e150,,,,,,,,,15,2025-10-21,,15,,,,,,,,,
001Hr000028ZdAQ,"City Of San Carlos, CA",California,Municipality,Catherine Silvestri,30034,,Tier 1,1.5,37.5072,-122.2605,bd5654f9-cbb3-417a-944e-004b822aa649,,,,,,,,,10,2025-11-19,,3,,,7,,,,,,
001Hr000028ZdAW,"City Of Saratoga, CA",California,Municipality,Catherine Silvestri,30163,,Tier 1,1.5,37.2717,-122.0184,ceb37270-72f6-4157-b961-fdfa1e9adce8,,,,,,,,,19,2026-05-26,12,,,,7,,,,,,
001Hr000028ZdAX,"City Of La Quinta, CA",California,Municipality,Alicia Gopal,38181,,Tier 1,1.5,33.6634,-116.31,c4475ade-62a5-4ae8-859f-c4cfba99fb98,,,,,,,,,3,2025-10-08,,3,,,,,,,,,
001Hr000028ZdAj,"City Of Dinuba, CA",California,Municipality,Catherine Silvestri,25139,,Tier 1,1.5,36.5433,-119.3871,eecff345-a9c9-4c56-9151-4b9916409fd2,,,,,,,,,6,2025-11-20,,,1,,5,,,,,,
001Hr000028ZdAk,"City Of Lathrop, CA",California,Municipality,Lucy Nemerov,30659,Open Opportunity,Tier 1,1.5,37.8227,-121.2766,6d1e0539-4bc4-4ea7-9f54-6db2bfe2e908,Open,Initial Interest,Top of Funnel,Ali Cohen,,4/16/2026,,,9,2026-04-30,3,6,,,,,,,,,
001Hr000028ZdAm,"City Of Stanton, CA",California,Municipality,Alicia Gopal,37970,,Tier 1,1.5,33.8029,-117.9931,a17359fe-907d-48bd-af47-d74db1c6f946,,,,,,,,,15,2026-05-21,,,,,10,,5,,,,
001Hr000028ZdAo,"City Of Oakdale, CA",California,Municipality,Lucy Nemerov,23235,Nurture,Tier 2,1.0,37.7666,-120.847,1f85adfc-122f-4a3f-b2e9-211e08ce2401,Closed Lost,,,Ali Cohen,2/26/2026,2/25/2026,"$34,000",,9,2026-05-22,,6,,1,2,,,,,,
001Hr000028ZdAy,"City Of Morgan Hill, CA",California,Municipality,Catherine Silvestri,45342,,Tier 1,1.5,37.1305,-121.6544,d314bda6-5274-4d6e-bc71-e864e3b133d8,,,,,,,,,17,2026-04-22,,17,,,,,,,,,
001Hr000028ZdBD,"City Of Wildomar, CA",California,Municipality,Alicia Gopal,37189,Open Opportunity,Tier 1,1.5,33.5989,-117.28,713cb7a5-9264-416f-885e-580577dd517a,Open,Proposal,Mid Funnel,Ryan Minter,1/12/2026,12/15/2025,"$49,500",Yes,16,2025-12-15,,,16,,,,,,,,
001Hr000028ZdBM,"City Of American Canyon, CA",California,Municipality,Lucy Nemerov,21605,,Tier 2,1.0,38.1749,-122.2608,2ef92e7b-1f2a-487b-8733-46079a1f0b83,,,,,,,,,21,2026-05-08,,6,,8,7,,,,,,
001Hr000028ZdBc,"City Of Cudahy, CA",California,Municipality,Alicia Gopal,22294,,Tier 2,1.0,33.9609,-118.1858,1630e1a6-15dc-4310-b323-10acea6906a8,,,,,,,,,5,2025-10-21,,5,,,,,,,,,
001Hr000028ZdBm,"City Of Loma Linda, CA",California,Municipality,Alicia Gopal,25072,Open Opportunity,Tier 1,1.5,34.0483,-117.2612,00998773-63e4-4a12-b462-1ff9f2c6671e,Open,Proposal,Mid Funnel,Catherine Silvestri,3/2/2026,2/19/2026,"$44,000",,7,2026-02-19,6,,1,,,,,,,,
001Hr000028ZdBw,"City Of Martinez, CA",California,Municipality,Lucy Nemerov,36819,,Tier 1,1.5,38.0194,-122.1341,6da2e2e6-3765-433c-89fc-ecdf9f0e0182,,,,,,,,,38,2026-05-22,,16,,22,,,,,,,
001Hr000028ZdC1,"City Of San Bruno, CA",California,Municipality,Catherine Silvestri,42275,Open Opportunity,Tier 1,1.5,37.6305,-122.4111,e6664044-caa8-4f5b-b290-4d154fad70cb,Open,Initial Interest,Top of Funnel,Catherine Silvestri,4/1/2026,3/18/2026,,,20,2026-04-23,15,,,,,5,,,,,
001Hr000028ZdCF,"City Of Corcoran, CA",California,Municipality,Catherine Silvestri,22535,,Tier 2,1.0,36.098,-119.5604,0de0fef6-ee8a-4d5e-a236-cc2ec9ad8c6f,,,,,,,,,42,2025-12-11,,42,,,,,,,,,
001Hr000028ZdCp,"City Of Brawley, CA",California,Municipality,Alicia Gopal,26539,,Tier 1,1.5,32.9787,-115.5303,cbcc9ef5-8d19-4ca3-b1eb-f117aa8492dc,,,,,,,,,23,2026-02-23,12,,9,,,2,,,,,
