Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Alicia Gopal,Calls - Ben Laddis,Calls - Quinzel Perry,Calls - Joe del Rosario,Calls - Ryan Minter,Calls - Jenny Allison,Calls - Sydney Ireland,Calls - Emily Murnane
001cv00000AuYQ5,"Town Of Sennett, NY",New York,Municipality,Ben Laddis,3282,,Tier 3,0.75,42.9948,-76.5327,fde810f2-3e80-4492-8f56-24aba6cd21bd,,,,,,,,,,,,,,,,,,
001cv00000AuYQ6,"Town Of Schuyler, NY",New York,Municipality,Alicia Gopal,3282,,Tier 3,0.75,43.0987,-75.0913,3f3a1444-b3d5-4fae-beeb-2c166c506dca,,,,,,,,,,,,,,,,,,
001cv00000AuYR6,"Town Of Galway, NY",New York,Municipality,Ben Laddis,3536,,Tier 3,0.75,43.0187,-74.0315,3690b1be-8c63-4ab8-92ab-b4727c1806a7,,,,,,,,,,,,,,,,,,
001cv00000AuYRY,"Town Of Oxford, NY",New York,Municipality,Mihir Shah,3554,,Tier 3,0.75,42.398,-75.5975,17bfef09-0560-4f9c-8754-51198c8dbf09,,,,,,,,,,,,,,,,,,
001cv00000AuYRk,"Village Of Lloyd Harbor, NY",New York,Municipality,Mihir Shah,3568,,Tier 3,0.75,40.9034,-73.4598,8c8a370a-3a89-448c-8bb8-6b9254b4d73a,,,,,,,,,9,2026-05-15,,9,,,,,,
001cv00000AuYS0,"Village Of Islandia, NY",New York,Municipality,Ben Laddis,3577,,Tier 3,0.75,40.8043,-73.169,e8a3a327-7d32-4685-b9a9-74e648e28b27,,,,,,,,,,,,,,,,,,
001cv00000AuYS6,"Town Of Mohawk, NY",New York,Municipality,Alicia Gopal,3582,,Tier 3,0.75,42.9582,-74.4174,a9ee5d5a-0549-44f0-b562-eda1074bfd45,,,,,,,,,,,,,,,,,,
001cv00000AuYSA,"Town Of Perth, NY",New York,Municipality,Ben Laddis,3584,,Tier 3,0.75,43.0045,-74.2062,f170bb77-f8e8-4402-9447-5312b3e31dbb,,,,,,,,,,,,,,,,,,
001cv00000AuYSQ,"Town Of Fayette, NY",New York,Municipality,Mihir Shah,3602,,Tier 3,0.75,42.8584,-76.849,cd442f4f-04af-4f92-878f-5a21dff9c6d1,,,,,,,,,,,,,,,,,,
001cv00000AuYSU,"Town Of Newark Valley, NY",New York,Municipality,Alicia Gopal,3604,,Tier 3,0.75,42.236,-76.1552,a75f7460-8dd8-4e0b-8e74-077b83373a1b,,,,,,,,,,,,,,,,,,
001cv00000AuYSZ,"Village Of Gouverneur, NY",New York,Municipality,Mihir Shah,3608,,Tier 3,0.75,44.3544,-75.5087,e4d1787c-bf5a-4fbd-ba83-c24b1f124e2b,,,,,,,,,,,,,,,,,,
001cv00000AuYSy,"Town Of Argyle, NY",New York,Municipality,Ben Laddis,3627,,Tier 3,0.75,43.2506,-73.4887,ec5787e7-9fa2-49a1-8d61-fbe07f1e55bd,,,,,,,,,,,,,,,,,,
001cv00000AuYT8,"Village Of Warsaw, NY",New York,Municipality,Alicia Gopal,3633,,Tier 3,0.75,42.7402,-78.1326,0cfdcb29-46d3-4bba-b0c7-96d408d52a46,,,,,,,,,,,,,,,,,,
001cv00000AuYTE,"Village Of Whitesboro, NY",New York,Municipality,Mihir Shah,3635,,Tier 3,0.75,43.122,-75.2916,2a0e56b2-f95b-4bcc-8cce-bf32d8321be4,,,,,,,,,,,,,,,,,,
001cv00000AuYTX,"Town Of East Bloomfield, NY",New York,Municipality,Ben Laddis,3648,,Tier 3,0.75,42.8952,-77.4352,052f903a-de50-4291-bd4c-2a1623ee3ad0,,,,,,,,,,,,,,,,,,
001cv00000AuYTY,"Town Of Otsego, NY",New York,Municipality,Alicia Gopal,3648,,Tier 3,0.75,42.7183,-74.983,260e49da-2d70-4537-894a-a23a13253dd7,,,,,,,,,,,,,,,,,,
001cv00000AuYXJ,"Village Of Alfred, NY",New York,Municipality,Alicia Gopal,3786,,Tier 3,0.75,42.2278,-77.7681,e721df3a-8dab-4fab-ac22-a3a0e2c41d7b,,,,,,,,,,,,,,,,,,
001cv00000AuYXK,"Town Of Amenia, NY",New York,Municipality,Ben Laddis,3786,,Tier 3,0.75,41.8493,-73.5568,b02dfe33-24e8-475d-8e8f-cd4a03b44b1e,,,,,,,,,,,,,,,,,,
001cv00000AuYaa,"Town Of Ellery, NY",New York,Municipality,Ben Laddis,4080,,Tier 3,0.75,42.193,-79.3578,9b5664d1-8992-42f4-ae75-cce53db04020,,,,,,,,,,,,,,,,,,
001cv00000AuYah,"Village Of Chester, NY",New York,Municipality,Mihir Shah,4091,,Tier 3,0.75,41.3626,-74.2713,78ea91a6-79ed-45b9-954a-e131775718c0,,,,,,,,,6,2026-03-24,,5,1,,,,,
001cv00000AuYai,"Town Of Lima, NY",New York,Municipality,Alicia Gopal,4091,,Tier 3,0.75,42.8975,-77.6192,0bed513c-f043-4da7-86c2-e90ac8336f40,,,,,,,,,,,,,,,,,,
001cv00000AuYdS,"Village Of Perry, NY",New York,Municipality,Mihir Shah,3654,,Tier 3,0.75,42.7156,-78.0056,6c280c79-af97-435d-b7ef-257149772cae,,,,,,,,,,,,,,,,,,
001cv00000AuYde,"Village Of Minoa, NY",New York,Municipality,Ben Laddis,3661,,Tier 3,0.75,43.0762,-76.0008,a775203f-d971-4f25-b23f-4cac2eba3fa3,,,,,,,,,,,,,,,,,,
001cv00000AuYdm,"Town Of Livingston, NY",New York,Municipality,Alicia Gopal,3663,,Tier 3,0.75,42.1424,-73.7779,4e384666-7b73-44b3-b296-6ef8692b84e1,,,,,,,,,,,,,,,,,,
001cv00000AuYds,"Town Of Canajoharie, NY",New York,Municipality,Ben Laddis,3667,,Tier 3,0.75,42.8811,-74.6166,64df49b4-b30f-4243-a8b8-0577d3336ae8,,,,,,,,,,,,,,,,,,
001cv00000AuYfW,"Town Of Lisbon, NY",New York,Municipality,Ben Laddis,4241,,Tier 3,0.75,44.7273,-75.321,28eb46f8-14e2-4319-84a9-df24587c5b38,,,,,,,,,,,,,,,,,,
001cv00000AuYfY,"Town Of Trenton, NY",New York,Municipality,Alicia Gopal,4244,,Tier 3,0.75,43.2744,-75.1909,fd105cf3-9341-444f-9fe6-48100c48828f,,,,,,,,,,,,,,,,,,
001cv00000AuYfd,"Town Of Greenville, NY",New York,Municipality,Mihir Shah,3796,,Tier 3,0.75,42.4154,-74.0221,e6d03713-ea57-4d65-a754-138e33650519,,,,,,,,,,,,,,,,,,
001cv00000AuYfo,"Town Of Sandy Creek, NY",New York,Municipality,Alicia Gopal,3807,,Tier 3,0.75,43.6438,-76.1088,f84e2b33-da38-4e1e-a5e9-bfbb7c20b8db,,,,,,,,,,,,,,,,,,
001cv00000AuYfq,"Town Of Yorkshire, NY",New York,Municipality,Ben Laddis,3808,,Tier 3,0.75,42.4898,-78.5093,8da31f73-8850-40ad-8607-30d3571fd4dc,,,,,,,,,,,,,,,,,,
001cv00000AuYgA,"Village Of Montgomery, NY",New York,Municipality,Ben Laddis,3822,Open Opportunity,Tier 3,0.75,41.5276,-74.2368,c30d7948-aee2-478c-9141-72b0539eb77e,Open,Meeting Booked,Top of Funnel,Ben Laddis,3/30/2027,2/20/2026,,,24,2026-05-12,,23,1,,,,,
001cv00000AuYgL,"Town Of Saranac, NY",New York,Municipality,Mihir Shah,3829,,Tier 3,0.75,44.6514,-73.7435,676f0e36-c256-48fc-85fa-4f14bcd05c7d,,,,,,,,,,,,,,,,,,
001cv00000AuYgM,"Town Of Hopewell, NY",New York,Municipality,Alicia Gopal,3830,,Tier 3,0.75,42.8955,-77.1715,ef5d3e4f-6a2c-43f8-8b03-024f8bf3621f,,,,,,,,,,,,,,,,,,
001cv00000AuYgP,"Town Of Stockholm, NY",New York,Municipality,Ben Laddis,3833,,Tier 3,0.75,44.7564,-74.8398,e56f377c-7a10-476a-b876-fab48c6a8329,,,,,,,,,,,,,,,,,,
001cv00000AuYgb,"Village Of Catskill, NY",New York,Municipality,Ben Laddis,3844,,Tier 3,0.75,42.2173,-73.8646,37cc24ef-500f-459d-b4a6-574a064d6afb,,,,,,,,,,,,,,,,,,
001cv00000AuYgt,"Village Of Pomona, NY",New York,Municipality,Mihir Shah,3861,,Tier 3,0.75,41.1913,-74.0564,1e0dc21b-e8d8-4c37-99a5-d83b1e619961,,,,,,,,,,,,,,,,,,
001cv00000AuYgu,"Town Of Hartland, NY",New York,Municipality,Alicia Gopal,3862,,Tier 3,0.75,43.2401,-78.5761,9aa61cb5-74ea-40cb-939c-d03af2b7fc69,,,,,,,,,,,,,,,,,,
001cv00000AuYhC,"Village Of Elmira Heights, NY",New York,Municipality,Alicia Gopal,3881,,Tier 3,0.75,42.1298,-76.8208,69989cd0-1b28-49dc-aee6-53ac6633c51b,,,,,,,,,,,,,,,,,,
001cv00000AuYhr,"Village Of Saugerties, NY",New York,Municipality,Ben Laddis,3907,,Tier 3,0.75,42.0831,-73.983,298fb490-98d6-4893-b733-7aaff0390876,,,,,,,,,,,,,,,,,,
001cv00000AuYiA,"Village Of South Blooming Grove, NY",New York,Municipality,Mihir Shah,3921,,Tier 3,0.75,41.3674,-74.1768,98fadc32-2ad2-4972-b8df-9a53d2c6428c,,,,,,,,,,,,,,,,,,
001cv00000AuYiD,"Town Of Sherburne, NY",New York,Municipality,Mihir Shah,3922,,Tier 3,0.75,42.6935,-75.5044,6b3dfb64-2c21-43a0-b68d-b1ec5e2ec775,,,,,,,,,,,,,,,,,,
001cv00000AuYkS,"Town Of Deerfield, NY",New York,Municipality,Ben Laddis,3939,,Tier 3,0.75,43.1895,-75.1429,f94e3dc4-f151-4e66-92b5-dbeb337b83a3,,,,,,,,,,,,,,,,,,
001cv00000AuYkn,"Town Of Warrensburg, NY",New York,Municipality,Alicia Gopal,3956,,Tier 3,0.75,43.4967,-73.7762,a68e443c-f629-4573-8101-dff6899396ae,,,,,,,,,,,,,,,,,,
001cv00000AuYlB,"Town Of Wolcott, NY",New York,Municipality,Mihir Shah,3977,,Tier 3,0.75,43.2206,-76.815,3a5b8573-abfa-4d37-bd39-24c9233ce909,,,,,,,,,,,,,,,,,,
001cv00000AuYlF,"Town Of Athens, NY",New York,Municipality,Ben Laddis,3981,,Tier 3,0.75,42.278,-73.8654,2a65fccb-0cb1-4894-ab44-40e459be116f,,,,,,,,,,,,,,,,,,
001cv00000AuYlP,"Village Of Lansing, NY",New York,Municipality,Alicia Gopal,3990,,Tier 3,0.75,42.5512,-76.5257,9e4df501-dfd6-4626-8bc2-3eb084273a7a,,,,,,,,,,,,,,,,,,
001cv00000AuYlT,"Town Of Chautauqua, NY",New York,Municipality,Mihir Shah,3992,,Tier 3,0.75,42.2098,-79.4668,0fa8fdc0-4846-4e5b-90bc-99c5bc4fbd3f,,,,,,,,,,,,,,,,,,
001cv00000AuYlo,"Town Of Hornellsville, NY",New York,Municipality,Alicia Gopal,4002,,Tier 3,0.75,42.3285,-77.7109,3c707fe0-af85-4e7d-aacb-7c0159507d8f,,,,,,,,,,,,,,,,,,
001cv00000AuYls,"Village Of Cayuga Heights, NY",New York,Municipality,Ben Laddis,4004,,Tier 3,0.75,42.4595,-76.4866,a919ced9-2ec5-4d05-9cf2-3fbbd5f4b381,,,,,,,,,4,2026-03-27,,3,1,,,,,
001cv00000AuYmE,"Town Of Bethel, NY",New York,Municipality,Mihir Shah,4025,,Tier 3,0.75,41.6833,-74.8713,7ae95421-6dec-464d-8fe5-9025cc374089,,,,,,,,,,,,,,,,,,
001cv00000AuYmV,"Town Of Clinton, NY",New York,Municipality,Ben Laddis,4042,,Tier 3,0.75,41.8468,-73.8184,1cb31687-9540-4a57-9fad-33b05acbf57c,,,,,,,,,,,,,,,,,,
001cv00000AuYn4,"Town Of Caledonia, NY",New York,Municipality,Alicia Gopal,4071,,Tier 3,0.75,42.9732,-77.8529,f9cad91f-f916-40a2-b5e9-7d0eb844b0a4,,,,,,,,,,,,,,,,,,
001cv00000AuYnh,"Town Of West Monroe, NY",New York,Municipality,Mihir Shah,4094,,Tier 3,0.75,43.2809,-76.0666,7314f6f0-9f08-4435-9ab6-f6467ef3c136,,,,,,,,,,,,,,,,,,
001cv00000AuYns,"Town Of Chatham, NY",New York,Municipality,Ben Laddis,4103,,Tier 3,0.75,42.3643,-73.5948,0083face-7c73-4a87-8b28-8895c4dc7379,,,,,,,,,,,,,,,,,,
001cv00000AuYoG,"Town Of Gorham, NY",New York,Municipality,Alicia Gopal,4124,,Tier 3,0.75,42.799,-77.1319,7d09a467-92ee-46db-a1f8-f7067551efe5,,,,,,,,,,,,,,,,,,
001cv00000AuYoN,"Town Of Eaton, NY",New York,Municipality,Mihir Shah,4133,,Tier 3,0.75,42.8498,-75.6118,449650b1-e150-4a93-8df0-d28b604625f5,,,,,,,,,,,,,,,,,,
001cv00000AuYoY,"Town Of Oswegatchie, NY",New York,Municipality,Ben Laddis,4141,,Tier 3,0.75,44.1828,-75.0702,bf976517-0b6f-42ca-87fb-437489492758,,,,,,,,,,,,,,,,,,
001cv00000AuYoa,"Town Of Unadilla, NY",New York,Municipality,Alicia Gopal,4143,,Tier 3,0.75,42.3253,-75.3123,a1e1c09c-077f-406a-b649-8b563380cf82,,,,,,,,,,,,,,,,,,
001cv00000AuYoi,"Town Of Dannemora, NY",New York,Municipality,Mihir Shah,4147,,Tier 3,0.75,44.7214,-73.7238,d9ef3f1c-59d5-4822-adc1-a7e186603765,,,,,,,,,,,,,,,,,,
001cv00000AuYpY,"Village Of Springville, NY",New York,Municipality,Alicia Gopal,4204,,Tier 3,0.75,42.5084,-78.6672,fee1104e-7449-4dd0-8d66-fe67215b6558,,,,,,,,,,,,,,,,,,
001cv00000AuYpm,"Town Of Minden, NY",New York,Municipality,Ben Laddis,4215,,Tier 3,0.75,42.9308,-74.6229,2aa51d1e-2c1b-4d28-8723-252a86d3df22,,,,,,,,,,,,,,,,,,
001cv00000AuYps,"Village Of Old Westbury, NY",New York,Municipality,Ben Laddis,4219,,Tier 3,0.75,40.7887,-73.5996,d7615a8e-4d4d-42fd-b194-1406fe05e582,,,,,,,,,,,,,,,,,,
001cv00000AuYpt,"Town Of Arcade, NY",New York,Municipality,Mihir Shah,4219,,Tier 3,0.75,42.5341,-78.4231,5d5cf86f-ad45-4cf0-8a0c-a22748d8e5cc,,,,,,,,,,,,,,,,,,
001cv00000AuYq4,"Town Of Pembroke, NY",New York,Municipality,Alicia Gopal,4227,,Tier 3,0.75,42.9976,-78.4347,f8de676d-0e45-4901-b5f6-4a8aceb45099,,,,,,,,,1,2025-10-21,,,1,,,,,
001cv00000AuYq8,"Village Of Ellenville, NY",New York,Municipality,Mihir Shah,4232,,Tier 3,0.75,41.717,-74.3957,4f110280-e1a8-46a0-a4d5-84226a69e5fc,,,,,,,,,,,,,,,,,,
001cv00000AuYrC,"Village Of Spencerport, NY",New York,Municipality,Mihir Shah,3685,,Tier 3,0.75,43.1865,-77.8039,76c0fa45-b641-4742-afcb-97caeb70e628,,,,,,,,,,,,,,,,,,
001cv00000AuYrI,"Town Of Stanford, NY",New York,Municipality,Alicia Gopal,3689,Open Opportunity,Tier 3,0.75,41.9037,-73.6772,dffcf557-0e53-4e99-a398-56e432db9965,Open,Initial Interest,Top of Funnel,Alicia Gopal,,2/27/2026,,,1,2026-02-27,1,,,,,,,
001cv00000AuYrM,"Town Of Floyd, NY",New York,Municipality,Alicia Gopal,3691,,Tier 3,0.75,43.2198,-75.3343,deb1d982-5400-4184-9657-f3d6601d1ef9,,,,,,,,,,,,,,,,,,
001cv00000AuYrT,"Town Of Dix, NY",New York,Municipality,Mihir Shah,3694,,Tier 3,0.75,43.1656,-75.4621,bd8df7e8-3304-43bd-95c5-855705c588a2,,,,,,,,,,,,,,,,,,
001cv00000AuYrW,"Village Of Sidney, NY",New York,Municipality,Alicia Gopal,3698,,Tier 3,0.75,42.3148,-75.3916,ca4ce662-9d76-4174-97d1-b4ebeee86bc2,,,,,,,,,,,,,,,,,,
001cv00000AuYrd,"Town Of Wayland, NY",New York,Municipality,Ben Laddis,3702,,Tier 3,0.75,42.5678,-77.5897,78537846-39f0-421d-95a9-70331fa4ce25,,,,,,,,,,,,,,,,,,
001cv00000AuYsE,"Village Of Highland Falls, NY",New York,Municipality,Ben Laddis,3734,,Tier 3,0.75,41.3693,-73.9663,1b10603b-80ba-4140-b1db-b40ef5be67d3,,,,,,,,,,,,,,,,,,
001cv00000AuYsG,"Village Of Hamilton, NY",New York,Municipality,Mihir Shah,3736,,Tier 3,0.75,42.827,-75.5446,c9d013a2-3342-4e0a-8b86-d7880f388dcd,,,,,,,,,,,,,,,,,,
001cv00000AuYsW,"Village Of Sloan, NY",New York,Municipality,Alicia Gopal,3750,,Tier 3,0.75,42.8934,-78.7939,183993b3-29bc-4e46-88e5-4154dbabd24e,,,,,,,,,,,,,,,,,,
001cv00000AuYsa,"Town Of Alexandria, NY",New York,Municipality,Alicia Gopal,3754,,Tier 3,0.75,44.3259,-75.8725,9a288452-5646-4236-aedb-a7afa4f578d3,,,,,,,,,,,,,,,,,,
001cv00000AuYsm,"Village Of Owego, NY",New York,Municipality,Ben Laddis,3759,,Tier 3,0.75,42.0699,-76.2247,ad9926ed-64b5-4c0a-b437-17b24a4716cd,,,,,,,,,,,,,,,,,,
001cv00000AuYst,"Village Of South Glens Falls, NY",New York,Municipality,Mihir Shah,3764,,Tier 3,0.75,43.2992,-73.6351,709c2107-c894-453f-ab7d-462b462d5ac6,,,,,,,,,3,2026-05-07,,3,,,,,,
001cv00000AuYt1,"Town Of Tuxedo, NY",New York,Municipality,Mihir Shah,3771,,Tier 3,0.75,41.2377,-74.1945,790bf5bf-da98-4d07-8c47-2a0f27b82afd,,,,,,,,,,,,,,,,,,
001cv00000AuYu7,"Town Of Olive, NY",New York,Municipality,Mihir Shah,4247,,Tier 3,0.75,41.9457,-74.2414,4721d8d6-703f-442b-a0f0-b8b8b045c406,,,,,,,,,2,2026-03-25,,2,,,,,,
001cv00000AuYuS,"Town Of Paris, NY",New York,Municipality,Alicia Gopal,4267,Open Opportunity,Tier 3,0.75,43.0006,-75.3138,7c5c278d-b4d0-481c-b519-a1ca14895a72,Open,Meeting Booked,Top of Funnel,Alicia Gopal,3/19/2026,3/2/2026,,,9,2026-04-01,8,1,,,,,,
001cv00000AuYuZ,"Village Of Fayetteville, NY",New York,Municipality,Alicia Gopal,4270,,Tier 3,0.75,43.0298,-76.0044,6ef7683e-c54c-4a24-90fb-72f7914d75d7,,,,,,,,,,,,,,,,,,
001cv00000AuYuw,"Town Of Brutus, NY",New York,Municipality,Ben Laddis,4290,,Tier 3,0.75,43.0498,-76.5257,da95fc3e-e2cd-484b-a225-fdebc9b99608,,,,,,,,,,,,,,,,,,
001cv00000AuYvC,"Village Of Le Roy, NY",New York,Municipality,Mihir Shah,4307,,Tier 3,0.75,42.9861,-77.9967,e3925c72-5e6c-4168-b26d-3b65f57e9d80,,,,,,,,,,,,,,,,,,
001cv00000AuYvf,"Town Of Poestenkill, NY",New York,Municipality,Alicia Gopal,4334,,Tier 3,0.75,42.678,-73.5241,fd525767-55b0-4f3b-b1d3-ae772df29592,,,,,,,,,,,,,,,,,,
001cv00000AuYvo,"Town Of Charlton, NY",New York,Municipality,Mihir Shah,4339,,Tier 3,0.75,42.9334,-73.969,62e37367-c9e9-4682-82b4-772509bc3cd2,,,,,,,,,,,,,,,,,,
001cv00000AuYvv,"Town Of Portland, NY",New York,Municipality,Ben Laddis,4344,,Tier 3,0.75,42.3798,-79.4675,1b754ffe-0d5a-4ab0-b4ba-9861197cb344,,,,,,,,,,,,,,,,,,
001cv00000AuYw1,"Village Of Dansville, NY",New York,Municipality,Alicia Gopal,4349,,Tier 3,0.75,42.5609,-77.6961,55b00ed5-7bae-4f27-a845-f662cc692079,,,,,,,,,,,,,,,,,,
001cv00000AuYwG,"Town Of Jerusalem, NY",New York,Municipality,Mihir Shah,4370,,Tier 3,0.75,42.6264,-77.1715,5d8c9c88-2a77-44ea-aac4-f72e9e339637,,,,,,,,,,,,,,,,,,
001cv00000AuYwd,"Town Of Mount Morris, NY",New York,Municipality,Alicia Gopal,4391,,Tier 3,0.75,42.7252,-77.8738,3b24c299-d7f6-4e00-b8b4-55e5dcaf6db1,,,,,,,,,,,,,,,,,,
001cv00000AuYxP,"Town Of Galen, NY",New York,Municipality,Ben Laddis,4402,,Tier 3,0.75,43.0716,-76.8721,09ee640d-7633-4f88-883c-a86f573ccb64,,,,,,,,,,,,,,,,,,
001cv00000AuYxU,"Town Of Tioga, NY",New York,Municipality,Mihir Shah,4404,,Tier 3,0.75,42.109,-76.3869,f6060e14-88a4-4e70-93a0-9c473acb4614,,,,,,,,,,,,,,,,,,
001cv00000AuYyN,"Town Of Norfolk, NY",New York,Municipality,Alicia Gopal,4449,,Tier 3,0.75,44.8009,-74.991,abb70f45-e922-46fc-97c5-63b1729d8ccc,,,,,,,,,,,,,,,,,,
001cv00000AuYyd,"Town Of Boonville, NY",New York,Municipality,Ben Laddis,4466,,Tier 3,0.75,43.4839,-75.336,b0f7f149-7f88-4756-93c2-dffb0e6c16ce,,,,,,,,,,,,,,,,,,
001cv00000AuYyq,"Town Of Greenport, NY",New York,Municipality,Mihir Shah,4483,,Tier 3,0.75,42.2215,-73.8066,7617af2f-d882-4b9b-8c71-9ae4d6a8e1f2,,,,,,,,,,,,,,,,,,
001cv00000AuYyr,"Town Of Washington, NY",New York,Municipality,Alicia Gopal,4483,Open Opportunity,Tier 3,0.75,41.7876,-73.6772,dd13b57f-c5f3-4605-bf5b-cb53ddbf041a,Open,Meeting Booked,Top of Funnel,Alicia Gopal,3/26/2026,3/5/2026,,,27,2026-03-26,27,,,,,,,
001cv00000AuYzC,"Village Of Menands, NY",New York,Municipality,Ben Laddis,4508,,Tier 3,0.75,42.692,-73.7246,e075cf2c-b8b9-4d0d-99c4-de67a81c52f0,,,,,,,,,,,,,,,,,,
001cv00000AuYzJ,"Town Of Hannibal, NY",New York,Municipality,Mihir Shah,4510,,Tier 3,0.75,43.3218,-76.5719,44e4a166-eaea-4fb1-846e-c1f8fb58d155,,,,,,,,,,,,,,,,,,
001cv00000AuYzt,"Town Of Nassau, NY",New York,Municipality,Alicia Gopal,4547,,Tier 3,0.75,42.5159,-73.6101,05bf4ca5-c6bb-4b2c-b244-d02b1d36aa0c,,,,,,,,,,,,,,,,,,
001cv00000AuYzx,"Town Of Marion, NY",New York,Municipality,Ben Laddis,4552,,Tier 3,0.75,43.1432,-77.1891,579d3cd5-db34-4823-b59d-b1070c3dadfd,,,,,,,,,,,,,,,,,,
001cv00000AuZ9t,"Town Of Ticonderoga, NY",New York,Municipality,Alicia Gopal,4756,,Tier 3,0.75,43.8524,-73.5054,dfa508ee-b5b6-422c-a1d2-6d1e8742fab0,,,,,,,,,,,,,,,,,,
001cv00000AuZA6,"Town Of Constantia, NY",New York,Municipality,Mihir Shah,4775,,Tier 3,0.75,43.2644,-75.9463,5b86507b-b6bf-44b1-b9ae-7fc7e723c87a,,,,,,,,,,,,,,,,,,
001cv00000AuZLt,"Village Of Flower Hill, NY",New York,Municipality,Alicia Gopal,4806,,Tier 3,0.75,40.8073,-73.6812,331295b5-0083-4f72-9b97-fd9cf1a85a14,,,,,,,,,,,,,,,,,,
001cv00000AuZM8,"Town Of Schuyler Falls, NY",New York,Municipality,Ben Laddis,4819,,Tier 3,0.75,44.6287,-73.5579,b2b8fad4-d4a2-4fe1-ac74-a37e051c31da,,,,,,,,,10,2026-03-13,,10,,,,,,
001cv00000AuZMM,"Town Of Colesville, NY",New York,Municipality,Ben Laddis,4832,,Tier 3,0.75,42.1721,-75.6441,49e85c75-0f27-457b-b0ca-0827af14bad9,,,,,,,,,,,,,,,,,,
001cv00000AuZMb,"Village Of Waterloo, NY",New York,Municipality,Alicia Gopal,4845,,Tier 3,0.75,42.9048,-76.8627,cbe79a10-61f0-4bb7-ba24-d19b6756b2dc,,,,,,,,,,,,,,,,,,
001cv00000AuZMc,"Town Of Greenwich, NY",New York,Municipality,Mihir Shah,4848,,Tier 3,0.75,43.1375,-73.4887,6c976693-af28-49cb-ab7b-c0d4572899ac,,,,,,,,,,,,,,,,,,
001cv00000AuZMj,"Town Of Wheatland, NY",New York,Municipality,Ben Laddis,4858,Open Opportunity,Tier 3,0.75,43.0134,-77.8183,ee4f4641-d1ff-4308-b5dd-f9c382f445a1,Open,Initial Interest,Top of Funnel,Ben Laddis,,3/9/2026,,,9,2026-04-22,,9,,,,,,
001cv00000AuZN0,"Town Of Shelby, NY",New York,Municipality,Alicia Gopal,4878,,Tier 3,0.75,43.1821,-78.407,267f80ae-986b-47e7-946c-c0b0300276b8,,,,,,,,,,,,,,,,,,
001cv00000AuZN2,"Town Of Lowville, NY",New York,Municipality,Ben Laddis,4879,,Tier 3,0.75,43.7867,-75.4922,31c9b4c4-24e9-4658-bdbb-644fe030cf88,,,,,,,,,,,,,,,,,,
001cv00000AuZN6,"Town Of Ulysses, NY",New York,Municipality,Ben Laddis,4882,Open Opportunity,Tier 3,0.75,42.5237,-76.6182,a033eb39-599e-45ce-a5be-56ce9ddfe1fa,Open,Initial Interest,Top of Funnel,Ben Laddis,,3/9/2026,,,23,2026-05-18,22,,1,,,,,
001cv00000AuZNH,"Village Of Chittenango, NY",New York,Municipality,Ben Laddis,4894,,Tier 3,0.75,43.0451,-75.8666,5dfe8593-6050-4a96-a4ca-cd174c965d37,,,,,,,,,,,,,,,,,,
001cv00000AuZNX,"Town Of Lafayette, NY",New York,Municipality,Mihir Shah,4909,,Tier 3,0.75,42.9119,-76.1126,119843bb-1223-45fc-9ce5-02855d6aa013,,,,,,,,,,,,,,,,,,
001cv00000AuZNj,"Village Of Island Park, NY",New York,Municipality,Alicia Gopal,4920,,Tier 3,0.75,40.6043,-73.6554,63c00963-aba8-4c5a-8b53-7a00abc8f29a,,,,,,,,,1,2026-03-25,,1,,,,,,
001cv00000AuZNn,"Town Of Delhi, NY",New York,Municipality,Ben Laddis,4928,,Tier 3,0.75,42.2781,-74.916,cb688ab0-bd2f-431a-9cb7-217a073fcf9f,,,,,,,,,12,2026-05-18,,12,,,,,,
001cv00000AuZQu,"Village Of Monticello, NY",New York,Municipality,Ben Laddis,7332,Open Opportunity,Tier 3,0.75,41.6556,-74.6893,46236398-5204-4ee5-93f1-e9ca58cd6579,Open,Meeting Booked,Top of Funnel,Ben Laddis,9/22/2026,3/24/2026,,,21,2026-05-11,,19,2,,,,,
001cv00000AuZTD,"County Of Hamilton, NY",New York,County,Ben Laddis,5119,,Tier 3,0.75,43.4764,-74.4057,484d7bd3-90c3-46d3-94cb-4a17e324f9ba,,,,,,,,,,,,,,,,,,
001cv00000AuZTk,"Village Of Liberty, NY",New York,Municipality,Mihir Shah,5200,,Tier 3,0.75,41.8012,-74.7465,2e2b5a2e-5eed-4fb6-a051-64575f2b0c1f,,,,,,,,,16,2026-03-24,,16,,,,,,
001cv00000AuZfe,"Town Of Pelham, NY",New York,Municipality,Alicia Gopal,12848,,Tier 2,1.0,40.9141,-73.8083,7a396c48-0b44-43d4-aec7-e2ac614b51cd,,,,,,,,,,,,,,,,,,
001cv00000AuZiI,"Town Of Woodbury, NY",New York,Municipality,Alicia Gopal,12321,Open Opportunity,Tier 2,1.0,41.3645,-74.106,ae02d23a-2631-4ded-bda9-d30b5266c281,Open,Initial Interest,Top of Funnel,Alicia Gopal,,2/20/2026,,,10,2026-03-20,10,,,,,,,
