Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Emily Murnane,Calls - Leila Assil,Calls - Mihir Shah,Calls - Joe del Rosario,Calls - Sydney Ireland,Calls - Ali Cohen,Calls - Ryan Minter,Calls - Jenny Allison,Calls - Quinzel Perry
001cv00000AuZsj,"County Of Paulding, OH",Ohio,County,Mihir Shah,18871,,Tier 2,1.0,41.1381,-84.5805,29a6a0d7-7b10-4530-aa92-baa99ab6206e,,,,,,,,,,,,,,,,,,,
001cv00000AuZsv,"Township Of Concord, OH",Ohio,Municipality,Ali Cohen,19200,,Tier 2,1.0,39.0579,-83.6597,ddf8309a-be82-41c5-b0c9-ce6420cdcd8d,,,,,,,,,,,,,,,,,,,
001cv00000AuZt9,"Township Of Sycamore, OH",Ohio,Municipality,Mihir Shah,19487,,Tier 2,1.0,40.9498,-83.1708,24d88282-d5ba-404b-8a92-62835ebb2a18,,,,,,,,,4,2026-05-19,,,4,,,,,,
001cv00000AuZuA,"Township Of Turtlecreek, OH",Ohio,Municipality,Mihir Shah,18084,,Tier 2,1.0,39.4141,-84.1538,b03ae8bd-1797-4ebe-bac7-6b9220c2e50d,,,,,,,,,,,,,,,,,,,
001cv00000AuZy2,"County Of Wyandot, OH",Ohio,County,Mihir Shah,21708,,Tier 2,1.0,40.8471,-83.3362,dc8c3ad7-4c95-47b2-bf77-99fc3fd1975e,,,,,,,,,2,2025-10-08,2,,,,,,,,
001cv00000Aua0Z,"Township Of Delhi, OH",Ohio,Municipality,Mihir Shah,28610,,Tier 1,1.5,39.104,-84.6172,e0f75452-5d26-48d0-9443-92102129871c,,,,,,,,,,,,,,,,,,,
001cv00000Aua0g,"County Of Van Wert, OH",Ohio,County,Mihir Shah,28732,,Tier 1,1.5,40.8712,-84.5641,db93a9c2-f53b-4015-b8de-e0867f938e5c,,,,,,,,,2,2025-10-08,2,,,,,,,,
001cv00000Aua0v,"County Of Gallia, OH",Ohio,County,Ali Cohen,29158,,Tier 1,1.5,38.8619,-82.3452,acfa2032-cdb7-4681-9149-2334ea5cd19c,,,,,,,,,,,,,,,,,,,
001cv00000Aua1J,"Township Of Truro, OH",Ohio,Municipality,Ali Cohen,30248,,Tier 1,1.5,39.958,-82.8048,720b3d53-1c90-49be-abdd-144efd7bcc85,,,,,,,,,,,,,,,,,,,
001cv00000Aua2T,"Township Of Oxford, OH",Ohio,Municipality,Mihir Shah,25056,,Tier 1,1.5,39.507,-84.7452,cc070e84-1dae-4e62-a0ef-970f27e32600,,,,,,,,,,,,,,,,,,,
001cv00000Aua66,"County Of Putnam, OH",Ohio,County,Mihir Shah,34318,,Tier 1,1.5,41.0541,-84.1857,d8752eea-2883-4a93-9944-9486bbcb093f,,,,,,,,,,,,,,,,,,,
001cv00000Aua7R,"Township Of Bath, OH",Ohio,Municipality,Ali Cohen,39514,,Tier 1,1.5,41.1568,-81.6353,06883150-5965-45cd-b341-eca4833b3f94,,,,,,,,,,,,,,,,,,,
001cv00000Aua7g,"County Of Ottawa, OH",Ohio,County,Mihir Shah,40104,Open Opportunity,Tier 1,1.5,41.5583,-83.0533,410eaa1f-c6e6-4524-9dbb-9eab8eb41458,Open,Initial Interest,Top of Funnel,Emily Murnane,10/3/2025,9/10/2025,,,9,2026-02-12,9,,,,,,,,
001cv00000Aua7w,"County Of Hardin, OH",Ohio,County,Mihir Shah,30621,,Tier 1,1.5,40.705,-83.6774,c85c64bc-d1b0-459a-8434-fa194cd86c49,,,,,,,,,,,,,,,,,,,
001cv00000Aua8O,"Township Of Concord, OH",Ohio,Municipality,Ali Cohen,31580,,Tier 1,1.5,39.0579,-83.6597,6e74443d-3a9f-41a1-b3cf-dd93c05b4f31,,,,,,,,,,,,,,,,,,,
001cv00000Aua9b,"County Of Meigs, OH",Ohio,County,Mihir Shah,22049,,Tier 2,1.0,39.0874,-81.9971,c835a978-a577-40f2-b5c5-54b40e2f9da3,,,,,,,,,,,,,,,,,,,
001cv00000AuaBX,"County Of Carroll, OH",Ohio,County,Mihir Shah,26691,,Tier 1,1.5,40.5328,-81.0755,3b9a3963-c366-4704-8ea3-830a84ab61fe,,,,,,,,,1,2025-10-07,1,,,,,,,,
001cv00000AuaBq,"County Of Pike, OH",Ohio,County,Ali Cohen,27089,,Tier 1,1.5,39.0713,-83.0361,62865746-b01c-4c8f-9f86-15aa34f94921,,,,,,,,,,,,,,,,,,,
001cv00000AuaBy,"County Of Henry, OH",Ohio,County,Mihir Shah,27538,,Tier 1,1.5,41.366,-84.0167,f965276c-6e86-4ca4-a0f1-6d4af0fa1c89,,,,,,,,,5,2025-09-16,5,,,,,,,,
001cv00000AuaBz,"County Of Adams, OH",Ohio,County,Ali Cohen,27542,,Tier 1,1.5,38.8908,-83.507,09b8bd15-ea6e-4e16-913c-55f69f3c6678,,,,,,,,,,,,,,,,,,,
001cv00000AuaCs,"County Of Morrow, OH",Ohio,County,Mihir Shah,35151,,Tier 1,1.5,40.493,-82.821,6d353f6c-2cca-4f62-8fcc-dc1e577207ed,,,,,,,,,2,2025-10-01,2,,,,,,,,
001cv00000AuaD0,"County Of Perry, OH",Ohio,County,Ali Cohen,35460,,Tier 1,1.5,41.7603,-81.1409,bd3a9532-5e4a-4547-bf6f-6f8b1aaa5cce,,,,,,,,,,,,,,,,,,,
001cv00000AuaD5,"Township Of Austintown, OH",Ohio,Municipality,Mihir Shah,35647,,Tier 1,1.5,41.1017,-80.7645,e48e9abf-185b-4d46-8028-b99f50ab4e06,,,,,,,,,,,,,,,,,,,
001cv00000AuaDV,"County Of Coshocton, OH",Ohio,County,Mihir Shah,36618,,Tier 1,1.5,40.2736,-81.9535,66789943-fa54-4dc0-a1eb-b6f7f10ee840,,,,,,,,,,,,,,,,,,,
001cv00000AuaDZ,"County Of Williams, OH",Ohio,County,Ali Cohen,36716,,Tier 1,1.5,41.5508,-84.5222,6550824e-273b-4e33-bde5-f8604ca28d87,,,,,,,,,,,,,,,,,,,
001cv00000AuaE4,"Township Of Norwich, OH",Ohio,Municipality,Ali Cohen,37669,,Tier 1,1.5,39.9851,-81.7915,bbe5d0d4-47e6-4d3f-9067-62ba07d8b242,,,,,,,,,,,,,,,,,,,
001cv00000AuaEE,"County Of Defiance, OH",Ohio,County,Mihir Shah,38144,,Tier 1,1.5,41.3492,-84.4803,410e5028-7afd-4b44-bbb4-91df6d895580,,,,,,,,,,,,,,,,,,,
001cv00000AuaEJ,"County Of Guernsey, OH",Ohio,County,Mihir Shah,38287,,Tier 1,1.5,40.0731,-81.4279,46f431e4-70b9-42fd-add1-5981301ffb72,,,,,,,,,1,2025-10-07,1,,,,,,,,
001cv00000AuaFx,"County Of Preble, OH",Ohio,County,Ali Cohen,40867,,Tier 1,1.5,39.7778,-84.6897,3a17d465-bbe9-4456-95df-bc763ea7f06d,,,,,,,,,14,2025-10-07,14,,,,,,,,
001cv00000AuaGD,"County Of Crawford, OH",Ohio,County,Ali Cohen,41754,,Tier 1,1.5,40.8268,-82.9932,09b7e3dd-7d81-4e48-ac61-4a9bad2d7871,,,,,,,,,,,,,,,,,,,
001cv00000AuaGO,"County Of Mercer, OH",Ohio,County,Mihir Shah,42309,,Tier 1,1.5,40.5941,-84.6897,26468ed3-f9ab-43ff-8fa7-eeace40a9007,,,,,,,,,,,,,,,,,,,
001cv00000AuaGP,"County Of Fulton, OH",Ohio,County,Mihir Shah,42450,Recent Competitor Purchase,Tier 1,1.5,41.5719,-84.1435,b809265a-e840-43ce-93cc-da3970ecdbff,,,,,,,,,1,2025-08-27,1,,,,,,,,
001cv00000AuaGl,"County Of Highland, OH",Ohio,County,Ali Cohen,43354,,Tier 1,1.5,39.3445,-83.5974,f5ad3170-2226-4edf-95a0-9918cf6be2fb,,,,,,,,,5,2025-11-03,5,,,,,,,,
001cv00000AuaGx,"County Of Brown, OH",Ohio,County,Ali Cohen,43662,,Tier 1,1.5,38.9092,-83.8473,993c03c9-a836-4583-8088-1f4456dc3cd1,,,,,,,,,1,2025-10-07,1,,,,,,,,
001cv00000AuaHC,"County Of Holmes, OH",Ohio,County,Mihir Shah,44271,Open Opportunity,Tier 1,1.5,40.5541,-81.9098,978e7da4-fa65-4892-afed-9c7e18934216,,,,,,,,,2,2025-08-29,2,,,,,,,,
001cv00000AuaHG,"County Of Madison, OH",Ohio,County,Mihir Shah,44386,,Tier 1,1.5,39.9155,-83.3789,5e85775b-4df1-4cd3-ae74-fd6cc3f8c789,,,,,,,,,6,2025-10-13,6,,,,,,,,
001cv00000AuaJi,"County Of Logan, OH",Ohio,County,Mihir Shah,46035,,Tier 1,1.5,39.5401,-82.4071,fda4aa0b-4499-453e-bd89-544f1f15e871,,,,,,,,,,,,,,,,,,,
001cv00000AuaJo,"County Of Auglaize, OH",Ohio,County,Ali Cohen,46141,,Tier 1,1.5,40.5782,-84.3542,e06a474c-5375-481f-b46d-6249e5f7c03e,,,,,,,,,,,,,,,,,,,
001cv00000AuaKJ,"County Of Shelby, OH",Ohio,County,Mihir Shah,47977,,Tier 1,1.5,40.8814,-82.6618,7884a510-3759-4da8-b219-ff5a0907062e,,,,,,,,,,,,,,,,,,,
001cv00000AuaKy,"Township Of Sylvania, OH",Ohio,Municipality,Ali Cohen,50828,Open Opportunity,Tier S,2.0,41.7189,-83.713,11bf693b-80c5-4095-aa13-3a3c8bc03652,Open,Sales Qualified,Mid Funnel,Sydney Ireland,2/9/2026,2/4/2026,,,4,2026-02-11,,,,,4,,,,
001cv00000AuaL2,"City Of Middletown, OH",Ohio,Municipality,Mihir Shah,50998,,Tier S,2.0,39.5151,-84.3983,25906ed5-199c-4649-acb7-2eaec1f4e85d,,,,,,,,,14,2025-12-17,14,,,,,,,,
001cv00000AuaLD,"County Of Darke, OH",Ohio,County,Ali Cohen,51597,,Tier S,2.0,40.1057,-84.6897,bd4ccb47-1658-4def-8c2f-2693545640a5,,,,,,,,,1,2025-12-31,1,,,,,,,,
001cv00000AuaLM,"County Of Ashland, OH",Ohio,County,Ali Cohen,52316,,Tier S,2.0,40.9436,-82.3018,fbd4d921-87e2-4eb8-bd0c-665965e4d574,,,,,,,,,,,,,,,,,,,
001cv00000AuaND,"County Of Seneca, OH",Ohio,County,Mihir Shah,54906,,Tier S,2.0,41.1585,-83.1649,1ec8693c-86ef-44ee-baee-b6befcd2e776,,,,,,,,,,,,,,,,,,,
001cv00000AuaNj,"County Of Lawrence, OH",Ohio,County,Mihir Shah,57445,,Tier S,2.0,38.6233,-82.5186,c041a3b4-5037-4147-b8e7-c38cf4186f30,,,,,,,,,,,,,,,,,,,
001cv00000AuaNx,"County Of Huron, OH",Ohio,County,Ali Cohen,58367,,Tier S,2.0,41.1267,-82.6483,6a12e8b1-33fd-4506-9f7d-1c8fd4e51334,,,,,,,,,,,,,,,,,,,
001cv00000AuaOX,"County Of Athens, OH",Ohio,County,Mihir Shah,62056,,Tier S,2.0,39.303,-82.1278,b02c494c-84bc-4ba5-8eb1-1e23abf90be4,,,,,,,,,3,2025-09-30,3,,,,,,,,
001cv00000AuaOf,"County Of Knox, OH",Ohio,County,Ali Cohen,62897,,Tier S,2.0,40.4596,-82.3018,974a2484-6241-4f98-9549-abd006db4248,,,,,,,,,1,2025-12-31,1,,,,,,,,
001cv00000AuaP0,"County Of Union, OH",Ohio,County,Mihir Shah,64971,,Tier S,2.0,40.3616,-83.3362,f6fad8d9-a1b0-4305-8248-cc3f9860f2f6,,,,,,,,,1,2025-11-19,1,,,,,,,,
001cv00000AuaP5,"County Of Marion, OH",Ohio,County,Mihir Shah,65291,,Tier S,2.0,40.5519,-83.122,f47dcfba-2c6d-433c-afa9-01da456408f0,,,,,,,,,5,2025-12-17,2,3,,,,,,,
001cv00000AuaPG,"County Of Belmont, OH",Ohio,County,Ali Cohen,65849,,Tier S,2.0,40.0292,-81.039,65278350-966b-48f4-9659-8af5ca98ffdd,,,,,,,,,,,,,,,,,,,
001cv00000AuaQt,"County Of Muskingum, OH",Ohio,County,Mihir Shah,86408,,Tier S,2.0,39.9478,-81.9535,94fe31c5-1ebd-44d9-a3d1-bb6c22232664,,,,,,,,,4,2025-12-22,4,,,,,,,,
001cv00000AuaSt,"County Of Sandusky, OH",Ohio,County,Ali Cohen,58715,,Tier S,2.0,41.3559,-83.122,799b6662-06e3-4242-807f-2da77f849c8f,,,,,,,,,,,,,,,,,,,
001cv00000AuaT4,"County Of Washington, OH",Ohio,County,Ali Cohen,59423,,Tier S,2.0,39.4626,-81.4718,d7b1de30-153f-4508-b64f-489ddbca2073,,,,,,,,,3,2026-03-03,3,,,,,,,,
001cv00000AuaUt,"County Of Geauga, OH",Ohio,County,Mihir Shah,95565,Open Opportunity,Tier S,2.0,41.4642,-81.2078,d1150792-0d29-4ad9-9de0-216d460bbdfc,Open,Initial Interest,Top of Funnel,Emily Murnane,12/5/2025,10/22/2025,,,45,2026-05-19,37,,8,,,,,,
001cv00000AuaV0,"County Of Ashtabula, OH",Ohio,County,Ali Cohen,97337,,Tier S,2.0,41.9035,-80.7122,b89a2dcd-8868-4645-b998-87e167778dad,Open,Initial Interest,Top of Funnel,Granger West,,1/23/2025,,Yes,18,2026-03-06,11,7,,,,,,,
001cv00000AuaWN,"County Of Scioto, OH",Ohio,County,Mihir Shah,73346,,Tier S,2.0,38.8611,-82.9932,e3078345-bafa-44a2-8cd3-3207a4610445,,,,,,,,,,,,,,,,,,,
001cv00000AuaWY,"County Of Hancock, OH",Ohio,County,Mihir Shah,74656,,Tier S,2.0,41.0273,-83.6774,68238ab4-11f0-42ba-87c7-18703df61f97,,,,,,,,,,,,,,,,,,,
001cv00000AuaWZ,"County Of Erie, OH",Ohio,County,Ali Cohen,74852,,Tier S,2.0,41.3696,-82.4535,70cab3f4-abba-4008-a06b-2b46802b1f2c,,,,,,,,,1,2025-09-30,1,,,,,,,,
001cv00000AuaX1,"City Of Parma, OH",Ohio,Municipality,Mihir Shah,79982,,Tier S,2.0,41.4048,-81.7229,e1cddeef-3397-4a10-8771-2c8d28a6ba4f,,,,,,,,,5,2026-04-14,5,,,,,,,,
001cv00000B21pe,"Township Of New Russia, OH",Ohio,Municipality,Mihir Shah,2380,,Tier 3,0.75,41.3287,-82.2257,05a772d4-21d7-4bbf-8a2c-74c86c7f7165,,,,,,,,,,,,,,,,,,,
001cv00000B21qT,"Township Of Lewis, OH",Ohio,Municipality,Mihir Shah,2404,,Tier 3,0.75,38.8545,-83.9956,041b41c6-7760-433f-a2ff-a940572f6b1a,,,,,,,,,,,,,,,,,,,
001cv00000B21qe,"Village Of New London, OH",Ohio,Municipality,Mihir Shah,2408,,Tier 3,0.75,41.0851,-82.3999,4cf7fe64-c3d2-4a6c-9082-0dba8013ec42,,,,,,,,,,,,,,,,,,,
001cv00000B21qh,"Township Of Hiram, OH",Ohio,Municipality,Ali Cohen,2409,,Tier 3,0.75,41.3126,-81.1437,e1248ca6-ce52-4bbb-80ae-dbd0b9b097dc,,,,,,,,,,,,,,,,,,,
001cv00000B21r5,"Village Of Crooksville, OH",Ohio,Municipality,Mihir Shah,2419,,Tier 3,0.75,39.769,-82.0921,6c1d0948-1f39-4a54-bbee-e2b7e554b410,,,,,,,,,,,,,,,,,,,
001cv00000B21r7,"Village Of Poland, OH",Ohio,Municipality,Mihir Shah,2420,,Tier 3,0.75,41.0242,-80.6148,d5f43fc4-0054-4a7f-b64a-6a98470306dd,,,,,,,,,,,,,,,,,,,
001cv00000B21r8,"Township Of New Haven, OH",Ohio,Municipality,Mihir Shah,2420,,Tier 3,0.75,41.0325,-82.6821,bd4fa534-0d8a-4a30-a1e2-78448c17c0fc,,,,,,,,,,,,,,,,,,,
001cv00000B21rT,"Village Of West Lafayette, OH",Ohio,Municipality,Ali Cohen,2427,,Tier 3,0.75,40.2753,-81.751,9d2b5306-4e5e-4285-b4cd-30a5a1b58f9d,,,,,,,,,2,2025-10-13,2,,,,,,,,
001cv00000B21rk,"Village Of Enon, OH",Ohio,Municipality,Ali Cohen,2434,,Tier 3,0.75,39.8781,-83.9369,01fe9995-8ee6-427e-a592-3e9c3a1e3ba6,,,,,,,,,7,2026-03-04,7,,,,,,,,
001cv00000B21rl,"Township Of Wells, OH",Ohio,Municipality,Mihir Shah,2434,,Tier 3,0.75,40.2696,-80.6882,03b0efd5-5a99-4bc5-b1a6-083ff643d9f8,,,,,,,,,,,,,,,,,,,
001cv00000B21sB,"Township Of Ripley, OH",Ohio,Municipality,Mihir Shah,2443,,Tier 3,0.75,41.0223,-82.5835,a3f7a889-ce2f-4a6c-8ca0-1571a003acdb,,,,,,,,,,,,,,,,,,,
001cv00000B21sI,"Village Of Gibsonburg, OH",Ohio,Municipality,Mihir Shah,2445,,Tier 3,0.75,41.3845,-83.32,701b5d0f-f9e8-4c1a-a589-8aaa5cc9497b,,,,,,,,,,,,,,,,,,,
001cv00000B21wR,"Township Of Lick, OH",Ohio,Municipality,Mihir Shah,2618,,Tier 3,0.75,40.1461,-82.4753,3b80885e-4223-4818-af5f-3e77451c7d3d,,,,,,,,,,,,,,,,,,,
001cv00000B21wU,"Township Of Sullivan, OH",Ohio,Municipality,Mihir Shah,2620,,Tier 3,0.75,41.0281,-82.2221,7a76736a-4efb-423d-b812-29165e908ec2,,,,,,,,,,,,,,,,,,,
001cv00000B21wn,"Township Of St Joseph, OH",Ohio,Municipality,Mihir Shah,2627,,Tier 3,0.75,41.0284,-81.2946,96738957-6b85-4c0d-bcb2-345234cf2f44,,,,,,,,,,,,,,,,,,,
001cv00000B21xC,"Township Of New Jasper, OH",Ohio,Municipality,Ali Cohen,2641,,Tier 3,0.75,39.6542,-83.8194,9505b6e2-a30d-499c-872a-73d3ebeed614,,,,,,,,,,,,,,,,,,,
001cv00000B21xD,"Village Of Evendale, OH",Ohio,Municipality,Ali Cohen,2642,,Tier 3,0.75,39.2562,-84.418,f3b91a17-88d8-4636-88ac-28f70bd28171,,,,,,,,,,,,,,,,,,,
001cv00000B21xE,"Township Of Freedom, OH",Ohio,Municipality,Mihir Shah,2643,,Tier 3,0.75,41.2401,-81.1417,a3432c32-39dc-4a41-b564-71f20eb5c391,,,,,,,,,,,,,,,,,,,
001cv00000B21xK,"Village Of Fredericktown, OH",Ohio,Municipality,Ali Cohen,2645,,Tier 3,0.75,40.4811,-82.5434,ce52d2b2-9975-4895-8b66-978d59b477f9,,,,,,,,,4,2025-10-08,4,,,,,,,,
001cv00000B21xM,"Township Of Westfield, OH",Ohio,Municipality,Mihir Shah,2647,,Tier 3,0.75,40.4323,-82.9819,04ac04af-b25b-477f-bee7-e474bc51f64f,,,,,,,,,,,,,,,,,,,
001cv00000B21xV,"Township Of Windsor, OH",Ohio,Municipality,Mihir Shah,2651,,Tier 3,0.75,41.5351,-80.9343,38e75c69-0973-4bf3-877e-6a161e883fcb,,,,,,,,,,,,,,,,,,,
001cv00000B21yH,"Township Of Reily, OH",Ohio,Municipality,Ali Cohen,2669,,Tier 3,0.75,39.4304,-84.7524,e3762545-c41b-44f2-b16d-b9d5051c4c16,,,,,,,,,,,,,,,,,,,
001cv00000B21yM,"Village Of Newtown, OH",Ohio,Municipality,Mihir Shah,2671,,Tier 3,0.75,39.1245,-84.3616,30c27840-f7c8-465e-a8ac-bf01a84f5dd7,,,,,,,,,11,2025-11-14,11,,,,,,,,
001cv00000B21yN,"Township Of Freedom, OH",Ohio,Municipality,Mihir Shah,2671,,Tier 3,0.75,41.2401,-81.1417,6fd96195-b1e0-481d-a82c-ee3381121fd7,,,,,,,,,,,,,,,,,,,
001cv00000B21ya,"Village Of Dennison, OH",Ohio,Municipality,Ali Cohen,2676,,Tier 3,0.75,40.3943,-81.323,cbad0b73-971b-444b-a70b-98231df4e6ef,,,,,,,,,12,2025-11-14,12,,,,,,,,
001cv00000B21z8,"City Of Nelsonville, OH",Ohio,Municipality,Ali Cohen,4571,,Tier 3,0.75,39.4587,-82.2318,26ebfbf1-71d4-4f4b-8ad1-750e833fabbe,,,,,,,,,,,,,,,,,,,
001cv00000B220E,"Township Of Granger, OH",Ohio,Municipality,Mihir Shah,4590,,Tier 3,0.75,41.1662,-81.7568,2aa00078-c2b7-4894-8e94-ad07658aded9,,,,,,,,,,,,,,,,,,,
001cv00000B220R,"Township Of Thorn, OH",Ohio,Municipality,Ali Cohen,4599,,Tier 3,0.75,39.8964,-82.4211,c05aa499-4e43-4c66-b3e5-0c99b0735fd1,,,,,,,,,,,,,,,,,,,
001cv00000B220T,"Township Of Crawford, OH",Ohio,Municipality,Mihir Shah,4602,,Tier 3,0.75,40.8268,-82.9932,ef269283-7178-4691-98db-703a3663bfdb,,,,,,,,,,,,,,,,,,,
001cv00000B220X,"Township Of Mantua, OH",Ohio,Municipality,Mihir Shah,4606,,Tier 3,0.75,41.3175,-81.2409,d140412a-05e4-4006-8f8f-5d60cec78b39,,,,,,,,,,,,,,,,,,,
001cv00000B220g,"Village Of Ashville, OH",Ohio,Municipality,Ali Cohen,4621,,Tier 3,0.75,39.7156,-82.953,e1371b80-446b-4ac9-8b7e-07f0d67642db,,,,,,,,,2,2025-10-08,2,,,,,,,,
001cv00000B220m,"Township Of Wooster, OH",Ohio,Municipality,Mihir Shah,4627,,Tier 3,0.75,40.7975,-81.946,94ed9df5-8b64-4381-abfa-0530706400ef,,,,,,,,,,,,,,,,,,,
001cv00000B2220,"Township Of Harlem, OH",Ohio,Municipality,Mihir Shah,4713,,Tier 3,0.75,40.1517,-82.8393,f9dd8e99-a86d-4981-b1dd-53973f0dc74c,,,,,,,,,2,2026-05-14,,,2,,,,,,
001cv00000B2225,"Township Of Hambden, OH",Ohio,Municipality,Ali Cohen,4717,,Tier 3,0.75,41.6042,-81.1457,b980b4dc-ed9e-4c3e-937b-3ec2061d6cb9,,,,,,,,,,,,,,,,,,,
001cv00000B2227,"Village Of East Palestine, OH",Ohio,Municipality,Ali Cohen,4718,Open Opportunity,Tier 3,0.75,40.834,-80.5403,3dc44b69-31d5-48c1-b56a-5b878a95fe78,Open,Sales Qualified,Mid Funnel,Emily Murnane,3/18/2026,11/24/2025,,,8,2026-03-10,8,,,,,,,,
001cv00000B222B,"Village Of Coldwater, OH",Ohio,Municipality,Mihir Shah,4721,,Tier 3,0.75,40.4798,-84.6283,02d3922f-5c6d-4763-b4b8-7786bfb8125a,,,,,,,,,5,2025-10-27,5,,,,,,,,
001cv00000B222C,"Village Of West Milton, OH",Ohio,Municipality,Mihir Shah,4721,,Tier 3,0.75,39.9626,-84.328,bf444a24-efda-4014-8b5e-85f2983b7ddf,,,,,,,,,,,,,,,,,,,
001cv00000B222F,"Township Of Gallipolis, OH",Ohio,Municipality,Mihir Shah,4723,,Tier 3,0.75,38.8262,-82.1986,d13e8f3e-e0a1-4af6-ba32-4d5cb972541d,,,,,,,,,,,,,,,,,,,
001cv00000B2Gu0,"Village Of Paulding, OH",Ohio,Municipality,Mihir Shah,3565,,Tier 3,0.75,41.1381,-84.5805,21744cd3-17ff-4485-8b05-15886631f8ab,,,,,,,,,2,2025-10-10,2,,,,,,,,
001cv00000CLwiI,"City Of Chillicothe, OH",Ohio,Municipality,Ryan Minter,22009,,Tier 2,1.0,39.3331,-82.9824,fa5d78c4-b0e8-4c34-9865-5e4ec695b8f7,,,,,,,,,11,2026-04-06,11,,,,,,,,
001cv00000CLwx0,"Township Of Lawrence, OH",Ohio,Municipality,Ali Cohen,5850,,Tier 3,0.75,38.6233,-82.5186,8b468f7b-26d5-4875-a2fc-fb18a3e4e0a1,,,,,,,,,,,,,,,,,,,
001cv00000CLwx1,"City Of Martins Ferry, OH",Ohio,Municipality,Ali Cohen,6216,,Tier 3,0.75,40.0959,-80.7245,35d4d761-34cc-41dd-85c3-fa5db565d197,,,,,,,,,11,2025-10-01,11,,,,,,,,
001cv00000CLwx2,"City Of Ironton, OH",Ohio,Municipality,Mihir Shah,10434,,Tier 2,1.0,38.5366,-82.6835,ecf2da44-95da-4d3a-99aa-c15eb17d11de,,,,,,,,,8,2026-02-06,8,,,,,,,,
001cv00000IueDN,"County of Lucas, OH",Ohio,County,Mihir Shah,426291,,Tier S,2.0,41.6894,-83.3789,cdee7c35-f948-47cc-b23b-eff9b5d3a52c,,,,,,,,,6,2026-04-21,6,,,,,,,,
001cv00000JFkkO,"County of Lorain, OH",Ohio,County,Ali Cohen,322000,Nurture,Tier S,2.0,41.4117,-82.1278,ef0927e6-d38c-4e74-bb92-5e4ae289eebf,Closed Lost,,,Emily Murnane,11/20/2025,11/10/2025,,,29,2026-03-30,29,,,,,,,,
001cv00000LxwQU,"Village of Hunting Valley, OH",Ohio,Municipality,Mihir Shah,768,All Modules Live,Tier 3,0.75,41.4892,-81.4018,37655edc-4ccd-47af-8c5e-fe45aa5d83b3,Closed Won,,,Emily Murnane,10/29/2025,10/22/2025,"$12,000",,,,,,,,,,,,
001cv00000P1ZYV,"County of Summit, OH",Ohio,County,Mihir Shah,538370,Implementation,Tier S,2.0,41.0919,-81.5596,53600333-2725-4aac-b2c3-4ee0ee0d242d,Closed Won,,,Emily Murnane,11/21/2025,11/18/2025,"$132,500",,,,,,,,,,,,
001cv00000PMgBt,"Village of Cuyahoga Heights, OH",Ohio,Municipality,Ali Cohen,556,,Tier 3,0.75,41.4353,-81.6573,7ae0ec7d-1ef1-43c2-8ac8-fe49b1cc73c0,,,,,,,,,,,,,,,,,,,
001cv00000Sx5QL,"Village of Geneva-on-the-Lake, OH",Ohio,Municipality,Ali Cohen,916,Open Opportunity,Tier 3,0.75,41.8595,-80.954,2c528f2d-bcb9-4e56-94be-ebce54d3fa08,Open,Initial Interest,Top of Funnel,Emily Murnane,,12/29/2025,,,22,2026-04-24,22,,,,,,,,
001cv00000XiqzD,"Village of Roaming Shores, OH",Ohio,Municipality,Mihir Shah,1571,Nurture,Tier 3,0.75,41.6431,-80.8234,,Closed Lost,,,Sydney Ireland,2/9/2026,2/4/2026,,,2,2026-02-09,,,,,2,,,,
001cv00000XjHuc,"Village of Richmond, OH",Ohio,Municipality,Sydney Ireland,412,Open Opportunity,Tier 3,0.75,40.4334,-80.7717,,Open,Meeting Booked,Top of Funnel,Sydney Ireland,2/26/2026,2/4/2026,,,,,,,,,,,,,
001cv00000XjN3t,"Township of Plymouth, OH",Ohio,Municipality,Sydney Ireland,1981,Open Opportunity,Tier 3,0.75,40.9956,-82.6671,,Open,Initial Interest,Top of Funnel,Sydney Ireland,2/10/2026,2/4/2026,,,3,2026-02-09,,,,,3,,,,
001cv00000Xwffj,Warren Township (Trumbull County),Ohio,Municipality,Sydney Ireland,4744,Nurture,Tier 3,0.75,41.2447,-80.8821,,Closed Lost,,,Sydney Ireland,2/13/2026,2/6/2026,,,,,,,,,,,,,
001cv00000aW3xL,"City of Cincinnati, OH",Ohio,Municipality,Mihir Shah,314915,,Tier S,2.0,39.1031,-84.512,,,,,,,,,,,,,,,,,,,,
001cv00000bACww,Franklin Township,Ohio,Municipality,Ali Cohen,3711,,Tier 3,0.75,39.8798,-80.154,9af74619-e9cf-4dd5-85f1-b3e72f48b38d,,,,,,,,,,,,,,,,,,,
001cv00000bACwz,Franklin Township,Ohio,Municipality,Ali Cohen,4237,,Tier 3,0.75,39.8798,-80.154,d3e09dbb-f451-4d80-ac0e-b13ce7fdcdad,,,,,,,,,,,,,,,,,,,
001cv00000bACx0,Clinton Township,Ohio,Municipality,Ali Cohen,4296,,Tier 3,0.75,41.5531,-84.1646,35bdcee3-a939-4473-a14a-1afb045ff858,,,,,,,,,,,,,,,,,,,
