Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Sydney Ireland,Calls - Quinzel Perry,Calls - Ali Cohen,Calls - Nick Martino,Calls - Jenny Allison,Calls - Ryan Minter,Calls - Blake Anderson,Calls - Alicia Gopal,Calls - Joe del Rosario,Calls - Emily Murnane,Outreach ID
001cv00000AuYvw,"Township Of Wayne, IN",Indiana,Municipality,Sydney Ireland,4345,,Tier 3,0.75,39.7927,-86.2508,21dcd73a-4d49-4fcd-804e-8aa1fd3148fb,,,,,,,,,,,,,,,,,,,,,16524
001cv00000AuYwK,"Township Of Wheatfield, IN",Indiana,Municipality,Sydney Ireland,4377,,Tier 3,0.75,41.1931,-87.0556,882b8d1e-49b6-41bd-ac4c-073e7bcbbfdd,,,,,,,,,,,,,,,,,,,,,16859
001cv00000AuYyI,"Town Of Edinburgh, IN",Indiana,Municipality,Blake Anderson,4443,,Tier 3,0.75,39.3542,-85.9667,b1c0a3c2-3266-43ee-8119-8c536fbf624c,,,,,,,,,4,2026-03-11,4,,,,,,,,,,20076
001cv00000AuYyl,"Township Of Hamblen, IN",Indiana,Municipality,Sydney Ireland,4473,,Tier 3,0.75,39.2981,-86.1345,736e6220-bf8f-46d2-935f-f3f81a6c3753,,,,,,,,,,,,,,,,,,,,,20117
001cv00000AuYzk,"City Of Whiting, IN",Indiana,Municipality,Sydney Ireland,4539,Open Opportunity,Tier 3,0.75,41.6798,-87.4945,f9799184-1e36-45f2-a055-28072d81e83e,Open,Meeting Booked,Top of Funnel,Sydney Ireland,2/17/2026,2/12/2026,,,9,2026-02-11,2,7,,,,,,,,,19985
001cv00000AuYzu,"Township Of Lincoln, IN",Indiana,Municipality,Blake Anderson,4548,,Tier 3,0.75,39.8228,-86.3985,1877f7f4-d453-4a5d-b1d7-ff8c84ca88c6,,,,,,,,,,,,,,,,,,,,,20069
001cv00000AuZ0A,"Township Of French Lick, IN",Indiana,Municipality,Sydney Ireland,4564,,Tier 3,0.75,38.5531,-86.6174,876d6189-e199-4b73-af20-652c418a0e7a,,,,,,,,,,,,,,,,,,,,,20113
001cv00000AuZ7R,"Township Of Smith, IN",Indiana,Municipality,Sydney Ireland,5265,,Tier 3,0.75,41.7177,-86.6685,71f81aa5-8a8b-41a0-9e7b-8cf9fc7971ec,,,,,,,,,,,,,,,,,,,,,17162
001cv00000AuZ7w,"Township Of Marrs, IN",Indiana,Municipality,Blake Anderson,5390,,Tier 3,0.75,37.936,-87.7567,7422f514-bae0-4e3e-bd1f-59f874294054,,,,,,,,,,,,,,,,,,,,,17027
001cv00000AuZ8A,"Town Of Cicero, IN",Indiana,Municipality,Sydney Ireland,5433,,Tier 3,0.75,40.1239,-86.0133,856f531f-c125-4826-9483-036ebfdc79ad,,,,,,,,,,,,,,,,,,,,,17092
001cv00000AuZ8G,"Township Of Barr, IN",Indiana,Municipality,Blake Anderson,5451,,Tier 3,0.75,38.6572,-87.0224,32bd6eb3-ffc4-48d9-8ca6-3cbbcffaff03,,,,,,,,,,,,,,,,,,,,,16987
001cv00000AuZ8X,"City Of Monticello, IN",Indiana,Municipality,Sydney Ireland,5536,,Tier 3,0.75,40.7453,-86.7647,aacde986-393f-4140-b24e-f8f0d4526d74,,,,,,,,,1,2025-10-03,,1,,,,,,,,,17032
001cv00000AuZAA,"City Of Clinton, IN",Indiana,Municipality,Sydney Ireland,4782,Open Opportunity,Tier 3,0.75,39.6572,-87.3982,856d7cdf-2462-4d32-b5bb-6289e92da3c0,Open,Sales Qualified,Mid Funnel,Sydney Ireland,4/7/2026,4/6/2026,,,7,2026-05-19,7,,,,,,,,,,17022
001cv00000AuZAC,"Township Of Kankakee, IN",Indiana,Municipality,Sydney Ireland,4785,,Tier 3,0.75,41.5084,-86.5395,99c0741b-8043-4982-9d05-37b73d3c10e4,,,,,,,,,,,,,,,,,,,,,16968
001cv00000AuZB2,"County Of Ohio, IN",Indiana,County,Blake Anderson,5978,,Tier 3,0.75,38.9417,-84.9609,5435ae95-0cb1-4c21-9dd9-b5040522aae3,,,,,,,,,3,2026-03-19,2,1,,,,,,,,,17133
001cv00000AuZB8,"Township Of Lancaster, IN",Indiana,Municipality,Sydney Ireland,6058,,Tier 3,0.75,38.8314,-85.5186,57644491-c9d1-41a0-93ec-027111f8d996,,,,,,,,,,,,,,,,,,,,,17052
001cv00000AuZB9,"City Of Hartford City, IN",Indiana,Municipality,Blake Anderson,6067,,Tier 3,0.75,40.4513,-85.3702,7f3cc3a5-f97d-4fb2-876b-384a7e18b69d,,,,,,,,,12,2026-05-14,10,2,,,,,,,,,17080
001cv00000AuZBE,"Township Of Root, IN",Indiana,Municipality,Sydney Ireland,6088,,Tier 3,0.75,40.8451,-84.9376,5561a72e-354b-49b6-a8a6-5be73474f807,,,,,,,,,1,2025-09-26,,1,,,,,,,,,16986
001cv00000AuZBG,"Township Of Boone, IN",Indiana,Municipality,Blake Anderson,6107,,Tier 3,0.75,40.0106,-86.4997,16c34751-8fd6-455b-bd52-9ecf00d6ef1b,,,,,,,,,,,,,,,,,,,,,17103
001cv00000AuZBv,"Township Of Jennings, IN",Indiana,Municipality,Blake Anderson,6447,,Tier 3,0.75,38.9915,-85.6846,e1713b69-94d0-45c9-bec1-3967d7e4fdda,,,,,,,,,,,,,,,,,,,,,17158
001cv00000AuZC5,"City Of North Vernon, IN",Indiana,Municipality,Sydney Ireland,6509,,Tier 3,0.75,39.006,-85.6236,29ab6ffb-fc8e-4277-932e-403c79803aa7,,,,,,,,,1,2025-09-26,,1,,,,,,,,,17218
001cv00000AuZC7,"Township Of Wabash, IN",Indiana,Municipality,Sydney Ireland,6526,,Tier 3,0.75,40.4526,-86.9624,6df47f7d-617b-402d-855b-94dac70fb720,,,,,,,,,1,2025-09-26,,1,,,,,,,,,17119
001cv00000AuZCC,"Township Of Tippecanoe, IN",Indiana,Municipality,Sydney Ireland,6565,,Tier 3,0.75,41.209,-86.1149,c0c63a12-e8ce-4279-a64a-87bd9cd3ce16,,,,,,,,,,,,,,,,,,,,,12402
001cv00000AuZD8,"Township Of Allen, IN",Indiana,Municipality,Blake Anderson,7038,,Tier 3,0.75,41.4334,-85.2596,895c684b-3349-44e1-b66a-7b659a2d7eba,,,,,,,,,,,,,,,,,,,,,17136
001cv00000AuZD9,"County Of Union, IN",Indiana,County,Sydney Ireland,7047,,Tier 3,0.75,39.6638,-84.8985,2892d91c-9e8e-4da7-9412-0ebe643b2d2a,,,,,,,,,4,2026-03-27,1,3,,,,,,,,,17108
001cv00000AuZDL,"Township Of German, IN",Indiana,Municipality,Sydney Ireland,7129,,Tier 3,0.75,41.7217,-86.3174,910d78be-f986-48ed-8e7e-ecb2e18982e2,,,,,,,,,3,2025-10-10,,3,,,,,,,,,17149
001cv00000AuZDM,"Township Of Hamilton, IN",Indiana,Municipality,Blake Anderson,7138,,Tier 3,0.75,41.5337,-84.9127,408aabe0-5e75-4b0a-ab24-d2466539726b,,,,,,,,,,,,,,,,,,,,,17175
001cv00000AuZDO,"Township Of Middle, IN",Indiana,Municipality,Sydney Ireland,7139,,Tier 3,0.75,39.8663,-86.4794,791e702f-f010-4b50-91fa-91b51deb382e,,,,,,,,,13,2025-10-06,,13,,,,,,,,,17253
001cv00000AuZJw,"Township Of Brownstown, IN",Indiana,Municipality,Sydney Ireland,5565,,Tier 3,0.75,38.8789,-86.0419,199e2c9b-ce81-4381-97b7-e7a99a46c434,,,,,,,,,5,2025-08-19,,5,,,,,,,,,17322
001cv00000AuZKG,"Township Of Brookville, IN",Indiana,Municipality,Blake Anderson,5706,,Tier 3,0.75,39.423,-85.0127,019bab8b-8eff-4432-a1ab-3ad547996d37,,,,,,,,,1,2025-09-26,,1,,,,,,,,,17349
001cv00000AuZKV,"Township Of Newbury, IN",Indiana,Municipality,Sydney Ireland,5795,,Tier 3,0.75,38.925,-87.0195,45176232-aa6f-46e4-85ea-d60bbc0e3341,,,,,,,,,5,2025-11-03,,5,,,,,,,,,17279
001cv00000AuZMF,"Township Of Clinton, IN",Indiana,Municipality,Blake Anderson,4826,,Tier 3,0.75,39.6572,-87.3982,9f3e7ff6-b0ef-4446-8a40-9f60cba83841,,,,,,,,,,,,,,,,,,,,,17272
001cv00000AuZMN,"City Of Winchester, IN",Indiana,Municipality,Sydney Ireland,4834,,Tier 3,0.75,40.172,-84.9814,73b07f0e-3c86-46b4-8ac1-5d6cbbee177a,,,,,,,,,3,2026-03-13,2,1,,,,,,,,,17374
001cv00000AuZMO,"Town Of Fortville, IN",Indiana,Municipality,Blake Anderson,4835,,Tier 3,0.75,39.9323,-85.848,73498f4d-173a-49c2-8f89-f7a826b3fe78,,,,,,,,,1,2026-02-11,1,,,,,,,,,,17445
001cv00000AuZMU,"Township Of Worth, IN",Indiana,Municipality,Sydney Ireland,4839,,Tier 3,0.75,39.9957,-86.3478,6911f5ff-7e77-4a87-9ee9-c9f6cb89bfd3,,,,,,,,,,,,,,,,,,,,,17365
001cv00000AuZMX,"Town Of Pendleton, IN",Indiana,Municipality,Sydney Ireland,4840,,Tier 3,0.75,40.0025,-85.7456,9b69f308-96cd-4aba-aa94-2e2aa214a919,,,,,,,,,9,2026-02-18,9,,,,,,,,,,17399
001cv00000AuZMZ,"Township Of Ohio, IN",Indiana,Municipality,Blake Anderson,4844,,Tier 3,0.75,37.971,-87.4009,b23400f9-2a30-4d57-993d-70e12fe88256,,,,,,,,,,,,,,,,,,,,,17348
001cv00000AuZNM,"Township Of Eden, IN",Indiana,Municipality,Sydney Ireland,4901,,Tier 3,0.75,41.5764,-85.5818,28c6dd35-7c91-4fc0-bdc7-b63ab199496c,,,,,,,,,,,,,,,,,,,,,17402
001cv00000AuZNh,"Township Of Carr, IN",Indiana,Municipality,Blake Anderson,4919,,Tier 3,0.75,38.8215,-86.1955,4fb359b2-8412-44b3-ae65-8e2989cdab47,,,,,,,,,,,,,,,,,,,,,17396
001cv00000AuZOj,"Township Of White River, IN",Indiana,Municipality,Blake Anderson,7170,,Tier 3,0.75,40.1808,-85.0026,c9b1a251-2dfa-4aee-92b4-450ce0b4c42c,,,,,,,,,,,,,,,,,,,,,17441
001cv00000AuZRF,"Township Of Geneva, IN",Indiana,Municipality,Blake Anderson,7489,,Tier 3,0.75,40.592,-84.9588,e4ac618a-94bb-40a5-afcb-a24e38418561,,,,,,,,,7,2025-09-25,,7,,,,,,,,,17511
001cv00000AuZRl,"Township Of Needham, IN",Indiana,Municipality,Sydney Ireland,7696,,Tier 3,0.75,39.5306,-85.971,ab37d0a9-5713-47d4-8381-d935455e95ee,,,,,,,,,,,,,,,,,,,,,17615
001cv00000AuZRr,"Township Of Licking, IN",Indiana,Municipality,Blake Anderson,7724,,Tier 3,0.75,40.4513,-85.3702,1db9a2ef-b2ad-43b3-bdde-1771e149fa02,,,,,,,,,,,,,,,,,,,,,17789
001cv00000AuZRs,"Township Of West Creek, IN",Indiana,Municipality,Sydney Ireland,7731,,Tier 3,0.75,41.2735,-87.4802,6bc60343-552a-49ce-a2c5-8e959d22ce80,,,,,,,,,13,2025-11-03,,13,,,,,,,,,17673
001cv00000AuZSk,"Town Of Winona Lake, IN",Indiana,Municipality,Blake Anderson,5057,Nurture,Tier 3,0.75,41.2273,-85.8219,c69c2ec4-363b-452e-87d4-0da2b52ff1e1,Closed Lost,,,Ali Cohen,1/15/2026,12/22/2025,,,13,2026-03-10,,1,10,,2,,,,,,17530
001cv00000AuZT3,"Township Of Laughery, IN",Indiana,Municipality,Sydney Ireland,5098,,Tier 3,0.75,39.2448,-85.2515,60201843-7a10-4c22-909b-7a0b4573fa69,,,,,,,,,,,,,,,,,,,,,17546
001cv00000AuZTQ,"City Of Alexandria, IN",Indiana,Municipality,Sydney Ireland,5134,,Tier 3,0.75,40.2626,-85.6744,5af73cf5-9daa-4965-9f25-73b8b7deb9f4,,,,,,,,,4,2026-03-20,4,,,,,,,,,,17550
001cv00000AuZTY,"Township Of Scipio, IN",Indiana,Municipality,Blake Anderson,5150,,Tier 3,0.75,41.5861,-86.7295,0a9386ab-05f6-461c-b0d0-f78d1a1019de,,,,,,,,,,,,,,,,,,,,,17451
001cv00000AuZTg,"Township Of Redding, IN",Indiana,Municipality,Sydney Ireland,5180,,Tier 3,0.75,39.0175,-85.8281,857184a5-8ea5-4ec1-96dc-0a1d5a61174e,,,,,,,,,,,,,,,,,,,,,17542
001cv00000AuZU3,"Township Of Clear Creek, IN",Indiana,Municipality,Sydney Ireland,5260,,Tier 3,0.75,39.1092,-86.54,b9acb6a0-4372-435b-814d-2064407f583a,,,,,,,,,3,2026-01-27,2,1,,,,,,,,,17471
001cv00000AuZVB,"Township Of Greenville, IN",Indiana,Municipality,Blake Anderson,7755,,Tier 3,0.75,38.3726,-85.9864,ea3a4fd7-c459-4fe3-af56-58d79b9a9d6a,,,,,,,,,2,2025-09-03,,2,,,,,,,,,17738
001cv00000AuZVN,"Township Of Keyser, IN",Indiana,Municipality,Sydney Ireland,7860,,Tier 3,0.75,41.3584,-85.1272,35d9b0b9-0ece-45a2-b114-a40e76e6cdf4,,,,,,,,,,,,,,,,,,,,,17719
001cv00000AuZVe,"Township Of Cicero, IN",Indiana,Municipality,Blake Anderson,8055,,Tier 3,0.75,40.1239,-86.0133,c626d71c-4724-4001-89b2-70f975d288f7,,,,,,,,,2,2026-03-02,2,,,,,,,,,,17656
001cv00000AuZXN,"Township Of Stockton, IN",Indiana,Municipality,Sydney Ireland,8162,,Tier 3,0.75,39.0585,-87.2021,14699683-8f1f-4366-97c3-9339236bd598,,,,,,,,,,,,,,,,,,,,,17732
001cv00000AuZXP,"Civil Township Of New Durham, IN",Indiana,Municipality,Blake Anderson,8175,,Tier 3,0.75,41.579,-86.8822,d0a29f25-42b9-41f2-acf6-b15b64ab6947,,,,,,,,,,,,,,,,,,,,,17689
001cv00000AuZXn,"Township Of Utica, IN",Indiana,Municipality,Sydney Ireland,8390,,Tier 3,0.75,38.3361,-85.6527,aa847b93-0311-4e11-a810-84764e45bf8d,,,,,,,,,,,,,,,,,,,,,17713
001cv00000AuZY1,"County Of Warren, IN",Indiana,County,Sydney Ireland,8475,Open Opportunity,Tier 3,0.75,40.6828,-85.4272,3d78e865-7cfc-44df-a844-34c6de89e893,Open,Meeting Booked,Top of Funnel,Sydney Ireland,4/6/2026,3/24/2026,,,14,2026-04-14,13,1,,,,,,,,,17758
001cv00000AuZY5,"Township Of Brazil, IN",Indiana,Municipality,Blake Anderson,8550,,Tier 3,0.75,39.5237,-87.125,27e40559-fa0d-40de-b897-81ca912eef1a,,,,,,,,,,,,,,,,,,,,,17698
001cv00000AuZZL,"Town Of Huntertown, IN",Indiana,Municipality,Blake Anderson,9215,,Tier 3,0.75,41.2284,-85.1725,36a7cb2e-9709-43e5-8184-c9eb2f875d8f,,,,,,,,,3,2026-01-29,1,2,,,,,,,,,18331
001cv00000AuZZd,"Township Of Taylor, IN",Indiana,Municipality,Sydney Ireland,9381,,Tier 3,0.75,40.435,-86.0428,f8eb044e-affc-4a9d-a97b-34ab222935aa,,,,,,,,,,,,,,,,,,,,,18425
001cv00000AuZZm,"Township Of Baugo, IN",Indiana,Municipality,Blake Anderson,9449,,Tier 3,0.75,41.6326,-86.0326,9aff49a9-a9e8-44ef-a098-efd4efb3baf2,,,,,,,,,,,,,,,,,,,,,18434
001cv00000AuZZx,"Township Of Buck Creek, IN",Indiana,Municipality,Sydney Ireland,9562,,Tier 3,0.75,40.4878,-86.7615,59594486-b348-433f-b33b-a2c5fa0f712e,,,,,,,,,14,2025-08-18,,14,,,,,,,,,18456
001cv00000AuZaQ,"Township Of Lost Creek, IN",Indiana,Municipality,Blake Anderson,11253,,Tier 2,1.0,39.4755,-87.2817,0cf5ff3d-7af9-46b6-9451-6a4e16c29b5f,,,,,,,,,,,,,,,,,,,,,18384
001cv00000AuZbG,"Township Of Connersville, IN",Indiana,Municipality,Blake Anderson,11963,,Tier 2,1.0,39.64,-85.1423,545b6d48-042e-4e0c-95e3-e8f1be738112,,,,,,,,,,,,,,,,,,,,,18350
001cv00000AuZbT,"County Of Blackford, IN",Indiana,County,Blake Anderson,12091,,Tier 2,1.0,40.4993,-85.3136,87e70232-a6cd-4329-909a-c47c0cdfeffc,,,,,,,,,2,2026-03-16,2,,,,,,,,,,18301
001cv00000AuZbV,"County Of Pike, IN",Indiana,County,Sydney Ireland,12144,,Tier 2,1.0,38.4111,-87.2618,6a3e4179-a764-4403-b819-365c97d62ee6,,,,,,,,,,,,,,,,,,,,,18334
001cv00000AuZcZ,"Township Of Rochester, IN",Indiana,Municipality,Blake Anderson,10208,,Tier 2,1.0,41.065,-86.216,28267734-4624-474f-9055-c3db75b2e25c,,,,,,,,,,,,,,,,,,,,,18299
001cv00000AuZcl,"Township Of Scott, IN",Indiana,Municipality,Blake Anderson,10355,,Tier 2,1.0,38.1428,-87.5198,0df70d19-5e4f-4ca5-b721-6ee2297459f7,,,,,,,,,,,,,,,,,,,,,18265
001cv00000AuZcp,"Township Of Mill, IN",Indiana,Municipality,Blake Anderson,10377,,Tier 2,1.0,40.4879,-85.611,bd3d0e02-b38d-446d-94a0-bc8693a888ed,,,,,,,,,,,,,,,,,,,,,18339
001cv00000AuZd1,"County Of Crawford, IN",Indiana,County,Sydney Ireland,10514,,Tier 2,1.0,38.3055,-86.4592,072e02f9-555c-4f88-940a-fe82f5c7bf37,,,,,,,,,1,2026-02-24,1,,,,,,,,,,18213
001cv00000AuZd6,"Township Of Vienna, IN",Indiana,Municipality,Blake Anderson,10574,,Tier 2,1.0,38.6489,-85.7689,fdc6d775-bf8b-4efb-9448-3b1ae3e9508a,,,,,,,,,,,,,,,,,,,,,18239
001cv00000AuZdN,"County Of Benton, IN",Indiana,County,Blake Anderson,8714,,Tier 3,0.75,40.6448,-87.3414,14adf7b3-0801-416b-8e28-2039575b2e97,,,,,,,,,,,,,,,,,,,,,17815
001cv00000AuZdd,"Township Of Plain, IN",Indiana,Municipality,Sydney Ireland,8839,,Tier 3,0.75,41.3058,-85.8281,de03e496-542b-43f7-8958-aa3746eab148,,,,,,,,,,,,,,,,,,,,,17756
001cv00000AuZde,"Township Of Middlebury, IN",Indiana,Municipality,Blake Anderson,8845,,Tier 3,0.75,41.6742,-85.706,85c5730a-66d7-4c39-9cbe-9badf5ea94e5,,,,,,,,,,,,,,,,,,,,,17619
001cv00000AuZdr,"Township Of Otter Creek, IN",Indiana,Municipality,Sydney Ireland,8945,,Tier 3,0.75,39.56,-87.3612,820c1dbf-7f6e-48e3-ae19-67b290514fc6,,,,,,,,,1,2025-09-26,,1,,,,,,,,,17749
001cv00000AuZfk,"Township Of Cedar Creek, IN",Indiana,Municipality,Blake Anderson,12926,,Tier 2,1.0,41.3648,-87.4411,07c01138-19d5-4627-b4d0-014481fd133c,,,,,,,,,,,,,,,,,,,,,17839
001cv00000AuZg2,"Township Of Winfield, IN",Indiana,Municipality,Sydney Ireland,13192,,Tier 2,1.0,41.4203,-87.2391,29e9c438-fa3b-4181-b40c-7230f2d883f4,,,,,,,,,,,,,,,,,,,,,18108
001cv00000AuZgC,"City Of Connersville, IN",Indiana,Municipality,Sydney Ireland,13310,,Tier 2,1.0,39.64,-85.1423,1a1879f8-ba78-42d3-bdad-6d7b8d8bc542,,,,,,,,,4,2025-11-03,,4,,,,,,,,,18198
001cv00000AuZgM,"Township Of Boon, IN",Indiana,Municipality,Blake Anderson,13570,,Tier 2,1.0,38.0492,-87.2742,9ea35361-5716-41ef-80c5-2f682e983b64,,,,,,,,,,,,,,,,,,,,,18206
001cv00000AuZhq,"Township Of Fall Creek, IN",Indiana,Municipality,Blake Anderson,15263,,Tier 2,1.0,39.9709,-85.91,38d154c7-2f7a-4a5d-8068-0ab7dacdbde6,,,,,,,,,,,,,,,,,,,,,18048
001cv00000AuZhx,"County Of Vermillion, IN",Indiana,County,Blake Anderson,15341,,Tier 2,1.0,39.8512,-87.4802,5cf6dd25-2576-4b1f-9b37-18443ba8cfa5,,,,,,,,,,,,,,,,,,,,,18156
001cv00000AuZiL,"County Of Pulaski, IN",Indiana,County,Blake Anderson,12339,,Tier 2,1.0,40.9957,-86.822,185fd25a-1c06-493e-a658-8c1d4f990008,,,,,,,,,,,,,,,,,,,,,18083
001cv00000AuZjq,"Township Of Porter, IN",Indiana,Municipality,Sydney Ireland,9655,,Tier 3,0.75,41.6164,-87.0748,d92d85e8-a82a-440c-ac61-ebb80eab38e7,,,,,,,,,11,2025-11-03,,11,,,,,,,,,17986
001cv00000AuZk6,"County Of Martin, IN",Indiana,County,Sydney Ireland,9780,,Tier 3,0.75,38.6938,-86.822,985c2a90-2d27-45a1-a9fa-635f824553e3,,,,,,,,,1,2025-09-26,,1,,,,,,,,,18039
001cv00000AuZkA,"County Of Switzerland, IN",Indiana,County,Blake Anderson,9790,,Tier 3,0.75,38.8419,-85.0649,b48139a1-ad84-48a0-bb5b-6ad3b710dda8,,,,,,,,,12,2026-05-08,11,1,,,,,,,,,18183
001cv00000AuZkW,"Township Of Miller, IN",Indiana,Municipality,Sydney Ireland,9972,,Tier 3,0.75,39.1875,-84.8776,b53cf071-8125-4a82-b33f-df8c7b5b890d,,,,,,,,,,,,,,,,,,,,,17969
001cv00000AuZlJ,"Township Of Peru, IN",Indiana,Municipality,Sydney Ireland,10673,,Tier 2,1.0,40.7537,-86.0691,d81d41ed-23e1-4005-ac61-a05803009183,,,,,,,,,,,,,,,,,,,,,18011
001cv00000AuZlL,"Township Of Keener, IN",Indiana,Municipality,Blake Anderson,10691,,Tier 2,1.0,41.1867,-87.2021,96abb710-890c-4b3f-99d2-1a624bee2858,,,,,,,,,,,,,,,,,,,,,17990
001cv00000AuZm6,"Township Of Lawrenceburg, IN",Indiana,Municipality,Sydney Ireland,11240,,Tier 2,1.0,39.0953,-84.851,30cd763d-f78a-4a9a-b282-e1be64578421,,,,,,,,,,,,,,,,,,,,,18006
001cv00000AuZnC,"County Of Newton, IN",Indiana,County,Sydney Ireland,13808,,Tier 2,1.0,40.9703,-87.4208,b1c74524-405f-4a71-bb99-96ecc12b1110,,,,,,,,,5,2026-03-03,3,2,,,,,,,,,17831
001cv00000AuZnD,"Township Of Cedar Creek, IN",Indiana,Municipality,Blake Anderson,13815,,Tier 2,1.0,41.3648,-87.4411,42217cfe-8739-42e6-9ea8-005bf2c8618b,,,,,,,,,,,,,,,,,,,,,17839
001cv00000AuZnS,"Township Of Silver Creek, IN",Indiana,Municipality,Sydney Ireland,13985,,Tier 2,1.0,38.3979,-85.7564,6e7485c4-6cec-4c57-964f-7c98f0381472,,,,,,,,,,,,,,,,,,,,,17954
001cv00000AuZo3,"Township Of Centre, IN",Indiana,Municipality,Blake Anderson,14425,,Tier 2,1.0,41.3911,-87.3612,b81d016c-3c5f-43dc-af4a-6f24fbde5a0c,,,,,,,,,,,,,,,,,,,,,17918
001cv00000AuZod,"County Of Brown, IN",Indiana,County,Sydney Ireland,15552,Nurture,Tier 2,1.0,39.175,-86.1752,56de6c3e-6424-440e-8e35-cc7594f002b4,Closed Lost,,,Nick Martino,12/4/2025,8/5/2025,,,13,2026-04-30,1,10,,2,,,,,,,17884
001cv00000AuZoi,"Township Of Charlestown, IN",Indiana,Municipality,Sydney Ireland,15601,,Tier 2,1.0,38.468,-85.664,4ddd5a88-8b20-4b10-a537-fa8c07d08720,,,,,,,,,,,,,,,,,,,,,17924
001cv00000AuZop,"Township Of Coolspring, IN",Indiana,Municipality,Blake Anderson,15700,,Tier 2,1.0,41.6588,-86.8822,5ff27305-2700-40a8-aaae-57203ae30a65,,,,,,,,,,,,,,,,,,,,,17955
001cv00000AuZqr,"County Of Parke, IN",Indiana,County,Sydney Ireland,16407,Open Opportunity,Tier 2,1.0,39.6993,-87.1423,91a82ea3-b2c6-479f-bd14-af3e5fe03e6f,Open,Sales Qualified,Mid Funnel,Sydney Ireland,3/24/2026,3/16/2026,,,1,2026-03-16,1,,,,,,,,,,18489
001cv00000AuZqv,"County Of Fountain, IN",Indiana,County,Sydney Ireland,16427,,Tier 2,1.0,40.154,-87.2618,bde3ac30-c698-423f-a210-c7ff9dadf36d,,,,,,,,,1,2026-02-17,1,,,,,,,,,,18451
001cv00000AuZrk,"Township Of Bainbridge, IN",Indiana,Municipality,Blake Anderson,17164,,Tier 2,1.0,39.7612,-86.812,90226eb0-577b-4ba7-874d-03d00ab1713e,,,,,,,,,,,,,,,,,,,,,18457
001cv00000AuZsN,"Township Of Eel, IN",Indiana,Municipality,Sydney Ireland,18470,,Tier 2,1.0,40.7501,-86.3681,4826cd51-fd1d-4619-bb85-dc6143752c1e,,,,,,,,,,,,,,,,,,,,,18529
001cv00000AuZt1,"County Of Perry, IN",Indiana,County,Blake Anderson,19316,,Tier 2,1.0,38.0159,-86.6611,ddacd826-09b3-427b-af32-47bec3582ef6,,,,,,,,,2,2026-02-10,2,,,,,,,,,,18617
001cv00000AuZxp,"County Of Owen, IN",Indiana,County,Blake Anderson,21446,Open Opportunity,Tier 2,1.0,39.3603,-86.822,9b0d967b-60f9-45e0-b8b5-21cb9f413f68,Open,Sales Qualified,Mid Funnel,Blake Anderson,5/15/2026,5/12/2026,,Yes,11,2026-05-15,5,1,,,,,5,,,,18974
001cv00000AuZxq,"Township Of Addison, IN",Indiana,Municipality,Sydney Ireland,21467,,Tier 2,1.0,39.5237,-85.7769,7bee873c-326e-48e2-ab0e-c537880ea1cb,,,,,,,,,,,,,,,,,,,,,18980
001cv00000AuZy4,"Township Of Vincennes, IN",Indiana,Municipality,Blake Anderson,21721,,Tier 2,1.0,38.6773,-87.5286,7f7a34b9-af3a-4c39-8496-16ec9f289ea1,,,,,,,,,,,,,,,,,,,,,19008
001cv00000Aua0I,"County Of Washington, IN",Indiana,County,Blake Anderson,28102,,Tier 1,1.5,38.6745,-86.1752,16450189-bc42-48e0-ba80-2a266ee0d5d6,,,,,,,,,1,2026-02-23,1,,,,,,,,,,18887
001cv00000Aua0L,"County Of Wells, IN",Indiana,County,Sydney Ireland,28197,,Tier 1,1.5,40.7778,-85.1894,f615b8eb-ed39-419d-90b6-04d2b916353c,,,,,,,,,1,2026-02-20,1,,,,,,,,,,18938
001cv00000Aua0b,"Township Of Osolo, IN",Indiana,Municipality,Sydney Ireland,28660,,Tier 1,1.5,41.7309,-85.9684,702f1e19-28af-4f2d-abec-ef5f3e803028,,,,,,,,,,,,,,,,,,,,,18786
001cv00000Aua24,"Township Of Harris, IN",Indiana,Municipality,Sydney Ireland,24502,,Tier 2,1.0,41.4125,-86.3035,4dbd8092-3eec-45a2-b5a3-17b989276273,,,,,,,,,,,,,,,,,,,,,19398
001cv00000Aua29,"County Of White, IN",Indiana,County,Sydney Ireland,24651,Open Opportunity,Tier 2,1.0,40.6766,-86.9824,0a5a28f3-6ca7-42db-bb11-0ef10845801f,Open,Meeting Booked,Top of Funnel,Sydney Ireland,5/28/2026,2/27/2026,,,5,2026-02-27,5,,,,,,,,,,19365
001cv00000Aua2a,"County Of Posey, IN",Indiana,County,Sydney Ireland,25116,,Tier 1,1.5,38.002,-87.8942,a99b3566-7abc-423d-b1ae-c612f4901fb8,,,,,,,,,2,2026-02-20,1,1,,,,,,,,,19427
001cv00000Aua3A,"County Of Spencer, IN",Indiana,County,Sydney Ireland,19798,,Tier 2,1.0,39.2867,-86.7625,f7b8d627-08a4-4d3c-b2ec-fab430927dd0,,,,,,,,,1,2026-04-08,1,,,,,,,,,,18731
