Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Emily Murnane,Calls - Lucy Nemerov,Calls - Ryan Minter,Calls - Leila Assil,Calls - Alicia Gopal,Calls - Blake Anderson,Calls - Joe del Rosario,Calls - Quinzel Perry,Calls - Jenny Allison,Calls - Catherine Silvestri,Calls - Shane Lieberman,Salesforce ID
001Hr000028ZcQR,"City Of Boerne, TX",Texas,Municipality,Lucy Nemerov,19109,Nurture,Tier 2,1.0,29.7947,-98.732,3e8de431-1b42-4a6c-8d32-0f185d9e350b,Closed Lost,,,Asher Rosenfeld,,1/5/2025,,,21,2026-05-06,,19,,2,,,,,,,,
001Hr000028ZcR0,"City Of Muleshoe, TX",Texas,Municipality,Blake Anderson,5090,Open Opportunity,Tier 3,0.75,34.2265,-102.7238,fe090fdc-dcbd-4442-ae4d-d9630f250860,Open,Initial Interest,Top of Funnel,Ryan Minter,4/29/2026,4/20/2026,,,7,2026-05-08,3,,4,,,,,,,,,
001Hr000028ZcRM,"City Of Athens, TX",Texas,Municipality,Blake Anderson,12890,,Tier 2,1.0,32.2049,-95.8555,c7c81d0d-4e75-41a1-81e4-0dd988b7da2a,,,,,,,,,2,2025-11-13,,,2,,,,,,,,,
001Hr000028ZcRP,City of Lubbock,Texas,Municipality,Blake Anderson,255537,Open Opportunity,Tier S,2.0,33.5845,-101.8552,05a985d1-89fe-4d64-b120-246cb1d5760f,Open,Meeting Booked,Top of Funnel,Leila Assil,8/25/2025,8/8/2025,,,3,2026-01-20,,,2,1,,,,,,,,
001Hr000028ZcRk,"City Of Pearsall, TX",Texas,Municipality,Emily Murnane,7637,,Tier 3,0.75,28.8922,-99.095,4786315f-f3cd-45d1-b051-3e5ec4783006,,,,,,,,,18,2026-01-12,3,,,15,,,,,,,,
001Hr000028ZcRu,"City Of Red Oak, TX",Texas,Municipality,Blake Anderson,15364,Open Opportunity,Tier 2,1.0,32.5332,-96.8153,f2879af9-55ce-46c7-8eba-fad8c4eca680,Open,Initial Interest,Top of Funnel,Leila Assil,1/7/2025,1/5/2025,,,2,2025-09-25,2,,,,,,,,,,,
001Hr000028ZcSO,"City Of Princeton, TX",Texas,Municipality,Blake Anderson,20046,Recent Competitor Purchase,Tier 2,1.0,33.1742,-96.4989,da7ad9ba-c248-442c-b549-c5756deaf6fa,Closed Lost,,,Quinzel Perry,10/25/2024,1/5/2025,"$75,000",,6,2026-04-23,2,,,4,,,,,,,,
001Hr000028ZcSr,"City Of Prairie View, TX",Texas,Municipality,Lucy Nemerov,6843,Nurture,Tier 3,0.75,30.0933,-95.9877,3f5ea4ea-373e-468c-bef9-a03ce174a30b,,,,,,,,,2,2026-02-25,,2,,,,,,,,,,
001Hr000028ZcT6,"City Of Fredericksburg, TX",Texas,Municipality,Emily Murnane,11072,Nurture,Tier 2,1.0,30.2764,-98.8739,90099a81-f9d3-4fb4-bf0d-29750d3f487d,Closed Lost,,,Emily Murnane,9/23/2025,9/5/2025,,,9,2025-09-23,9,,,,,,,,,,,
001Hr000028ZcTP,"City Of Plainview, TX",Texas,Municipality,Blake Anderson,19739,Open Opportunity,Tier 2,1.0,34.1845,-101.7068,437ece20-d065-4ec8-b759-64a714a8907a,Closed Lost,,,Leila Assil,11/20/2024,1/5/2025,,,3,2026-04-27,3,,,,,,,,,,,
001Hr000028ZcTU,City of Amarillo,Texas,Municipality,Blake Anderson,200371,Open Opportunity,Tier S,2.0,35.207,-101.832,12ccc71b-7adf-49aa-9351-42a54d00650a,Open,Initial Interest,Top of Funnel,Ryan Minter,11/18/2025,11/10/2025,,,2,2026-01-06,,,2,,,,,,,,,
001Hr000028ZcTZ,"City Of Littlefield, TX",Texas,Municipality,Blake Anderson,5871,,Tier 3,0.75,33.9173,-102.3249,6d58beb1-4fc2-47f2-9bb5-3a7cb595fc88,,,,,,,,,11,2025-12-17,11,,,,,,,,,,,
001Hr000028ZcTg,"City Of Port Isabel, TX",Texas,Municipality,Blake Anderson,5094,Nurture,Tier 3,0.75,26.0734,-97.2086,e8888867-01a1-4ea7-a028-fd7c72b8798b,Closed Lost,,,Ryan Minter,2/12/2026,2/5/2026,,,13,2026-02-24,,,13,,,,,,,,,
001Hr000028ZcTk,"City Of Heath, TX",Texas,Municipality,Lucy Nemerov,10266,,Tier 2,1.0,32.8365,-96.475,32a4604c-8d56-4d0e-82b1-6b214795a952,,,,,,,,,12,2026-02-05,,5,,7,,,,,,,,
001Hr000028ZcTu,"City Of Crystal City, TX",Texas,Municipality,Blake Anderson,6335,,Tier 3,0.75,28.6775,-99.8281,7a8fcdaa-1dca-49a7-8ea7-9ea30dd81459,,,,,,,,,32,2025-12-17,32,,,,,,,,,,,
001Hr000028ZcTz,"City Of Ennis, TX",Texas,Municipality,Blake Anderson,21210,,Tier 2,1.0,32.3293,-96.6253,4bc9c471-5c4c-4222-b218-17d94bfc22bc,,,,,,,,,19,2026-02-18,,,1,18,,,,,,,,
001Hr000028ZcU4,"City Of Willow Park, TX",Texas,Municipality,Emily Murnane,5194,Open Opportunity,Tier 3,0.75,32.7626,-97.6506,d537139e-301c-4b6a-b6a8-e4110912af7d,Open,Verbal,Mid Funnel,Quinzel Perry,7/10/2025,7/10/2025,"$31,000",Yes,11,2025-06-24,,,,,,,,11,,,,
001Hr000028ZcU6,"City of Primera, TX",Texas,Municipality,Blake Anderson,5025,,Tier 3,0.75,26.2259,-97.758,6075d97c-bcb2-4002-81bd-a267cf6c8f3c,,,,,,,,,12,2026-04-20,,,2,10,,,,,,,,
001Hr000028ZcU9,"City Of Richland Hills, TX",Texas,Municipality,Lucy Nemerov,8484,Open Opportunity,Tier 3,0.75,32.8092,-97.2317,80bde62b-ba03-4ffc-be46-41a02da598aa,Open,Initial Interest,Top of Funnel,Lucy Nemerov,2/18/2026,2/10/2026,,Yes,1,2026-02-10,,1,,,,,,,,,,
001Hr000028ZcUE,City of Wake Village,Texas,Municipality,Blake Anderson,5611,,Tier 3,0.75,33.4268,-94.1063,1652c672-e99b-4d6d-beff-0f30e00a7ab6,,,,,,,,,1,2026-02-25,,,1,,,,,,,,,
001Hr000028ZcUF,"City Of Decatur, TX",Texas,Municipality,Blake Anderson,6875,All Modules Live,Tier 3,0.75,33.2343,-97.5861,13edd447-4ff1-4433-ae08-bbca076ad5fe,Closed Won,,,Asher Rosenfeld,,1/5/2025,"$20,000",,,,,,,,,,,,,,,
001Hr000028ZcUP,"City Of Anthony, TX",Texas,Municipality,Lucy Nemerov,3665,Open Opportunity,Tier 3,0.75,31.9993,-106.6055,f57c8ccd-d028-49c9-b320-7418257500d3,Open,Initial Interest,Top of Funnel,Lucy Nemerov,,4/13/2026,,,3,2026-04-13,,3,,,,,,,,,,
001Hr000028ZcUR,"City Of Hidalgo, TX",Texas,Municipality,Lucy Nemerov,14239,,Tier 2,1.0,26.1004,-98.2631,91e5da47-1d16-478f-a26d-1640f1577828,,,,,,,,,21,2026-03-18,,1,,2,18,,,,,,,
001Hr000028ZcUS,"City Of Everman, TX",Texas,Municipality,Blake Anderson,6067,,Tier 3,0.75,32.631,-97.2892,758b89f3-43cb-4740-ad7d-6786e99cd85a,,,,,,,,,19,2025-11-03,19,,,,,,,,,,,
001Hr000028ZcUX,"City Of Crowley, TX",Texas,Municipality,Blake Anderson,19333,Open Opportunity,Tier 2,1.0,32.579,-97.3625,afa32cab-5786-481d-9cbc-ef8909770832,Open,Initial Interest,Top of Funnel,Asher Rosenfeld,,1/5/2025,,Yes,17,2026-02-18,,,17,,,,,,,,,
001Hr000028ZcUZ,"City Of Navasota, TX",Texas,Municipality,Blake Anderson,8068,,Tier 3,0.75,30.3885,-96.0882,3c7843df-f782-488f-bce3-a9f230c2f478,,,,,,,,,4,2026-05-26,3,,,,,1,,,,,,
001Hr000028ZcUh,"City Of Kerrville, TX",Texas,Municipality,Emily Murnane,24477,,Tier 2,1.0,30.0474,-99.1403,041788bf-d367-4c3e-993f-f5298b340f3f,,,,,,,,,23,2026-04-09,23,,,,,,,,,,,
001Hr000028ZcUm,"City Of Carrizo Springs, TX",Texas,Municipality,Blake Anderson,4833,,Tier 3,0.75,28.5219,-99.8606,3438f687-da12-4fb9-a29f-7f356fb5dff4,,,,,,,,,3,2026-02-26,,,3,,,,,,,,,
001Hr000028ZcUr,"City Of Marble Falls, TX",Texas,Municipality,Emily Murnane,7227,Nurture,Tier 3,0.75,30.5782,-98.2729,04f9b491-1f05-4715-b5f3-f6f1351f71aa,Closed Lost,,,Troy LeCaire,,1/5/2025,"$10,000",,5,2025-11-12,2,,,3,,,,,,,,
001Hr000028ZcUw,"City Of Gonzales, TX",Texas,Municipality,Emily Murnane,7098,,Tier 3,0.75,29.5016,-97.4525,3f395c92-783c-4f52-851e-87d4a7018096,,,,,,,,,1,2026-02-19,,,,1,,,,,,,,
001Hr000028ZcV1,"City Of Keene, TX",Texas,Municipality,Lucy Nemerov,6346,Nurture,Tier 3,0.75,32.3968,-97.3239,111bc452-47f6-44c0-bb51-f2f991789772,Closed Lost,,,Shane Lieberman,1/18/2024,1/5/2025,"$17,000",,5,2026-02-13,,5,,,,,,,,,,
001Hr000028ZcV2,"City Of Mount Pleasant, TX",Texas,Municipality,Lucy Nemerov,16079,Open Opportunity,Tier 2,1.0,33.1568,-94.9683,8af60bac-d1b1-4a00-835e-570f92fac9d9,Open,Initial Interest,Top of Funnel,Lucy Nemerov,,3/31/2026,,,16,2026-05-14,,11,,5,,,,,,,,
001Hr000028ZcV7,"City Of Commerce, TX",Texas,Municipality,Blake Anderson,8828,,Tier 3,0.75,33.2473,-95.9115,df525b8f-b145-4409-b255-a09c065c9648,,,,,,,,,8,2025-12-15,,,8,,,,,,,,,
001Hr000028ZcVE,"City Of Krum, TX",Texas,Municipality,Blake Anderson,5823,Open Opportunity,Tier 3,0.75,33.2615,-97.2381,93a87042-e8d4-4901-8c48-8dcfaa6fb486,Open,Initial Interest,Top of Funnel,Alicia Gopal,,10/23/2025,,,3,2026-02-02,,,,,2,,1,,,,,
001Hr000028ZcVF,City of Garland,Texas,Municipality,Blake Anderson,245075,,Tier S,2.0,32.9136,-96.6364,786a7829-a06d-488a-8dfd-ffed8439b67d,,,,,,,,,1,2026-02-25,,,1,,,,,,,,,
001Hr000028ZcVG,"City Of Luling, TX",Texas,Municipality,Blake Anderson,5518,Nurture,Tier 3,0.75,29.6805,-97.6475,830675c9-33c0-4b97-83c7-deacc7e13cba,Closed Lost,,,Shane Lieberman,1/17/2024,1/5/2025,"$9,500",,1,2025-09-02,,,,1,,,,,,,,
001Hr000028ZcVN,Town of Flower Mound,Texas,Municipality,Blake Anderson,75050,,Tier S,2.0,33.0146,-97.097,73d4dba8-7bac-4629-83c2-75b003cce2b9,,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcVV,"City Of Sansom Park, TX",Texas,Municipality,Lucy Nemerov,5388,Open Opportunity,Tier 3,0.75,32.806,-97.4031,21c0a180-4aed-4805-a6d9-c22bf37e258b,Open,Initial Interest,Top of Funnel,Leila Assil,11/5/2024,1/5/2025,,,21,2026-05-15,,20,,1,,,,,,,,
001Hr000028ZcVg,"City Of Center, TX",Texas,Municipality,Lucy Nemerov,5133,,Tier 3,0.75,31.7953,-94.1803,96a8a009-5175-4b1f-9f42-adb95acff500,,,,,,,,,52,2026-05-21,,33,,,19,,,,,,,
001Hr000028ZcWe,"City Of Marshall, TX",Texas,Municipality,Blake Anderson,22662,Open Opportunity,Tier 2,1.0,32.5449,-94.3674,9cb2e90f-1443-43b6-addf-c6d33284a803,Open,Initial Interest,Top of Funnel,Emily Murnane,5/5/2026,4/21/2026,,,35,2026-05-19,11,,,23,,1,,,,,,
001Hr000028ZcWo,"City Of Roma, TX",Texas,Municipality,Blake Anderson,11505,Nurture,Tier 2,1.0,26.4089,-99.0157,55329ace-1d95-40a7-87ca-273167a93594,Closed Lost,,,Shane Lieberman,10/17/2024,1/5/2025,,,17,2026-04-27,4,,13,,,,,,,,,
001Hr000028ZcXH,"City Of Denison, TX",Texas,Municipality,Blake Anderson,25179,,Tier 1,1.5,33.7557,-96.5367,f90c1231-e4b1-4519-936a-1b48ef6ef78c,,,,,,,,,10,2026-01-12,,,,,10,,,,,,,
001Hr000028ZcXM,"City Of Kilgore, TX",Texas,Municipality,Lucy Nemerov,13383,Open Opportunity,Tier 2,1.0,32.3863,-94.8758,bb512b3b-ba2f-4aa5-a762-86ca7d6284f3,Open,Initial Interest,Top of Funnel,Emily Murnane,,9/5/2025,,,35,2026-05-18,23,12,,,,,,,,,,
001Hr000028ZcXR,"City Of Carthage, TX",Texas,Municipality,Blake Anderson,6533,,Tier 3,0.75,32.1574,-94.3374,6903839c-ed13-403b-af1d-7d9e96c3ca2e,,,,,,,,,10,2026-05-20,4,,,,,6,,,,,,
001Hr000028ZcXS,"City Of Bryan, TX",Texas,Municipality,Blake Anderson,86866,,Tier S,2.0,30.6744,-96.37,5cb5576f-b393-479e-a88f-ed2e3ad5396b,,,,,,,,,8,2026-04-22,1,,7,,,,,,,,,
001Hr000028ZcXW,"City of Gun Barrel City, TX",Texas,Municipality,Blake Anderson,6160,Open Opportunity,Tier 3,0.75,32.331,-96.1516,720d4e64-507c-4259-84e4-bcee497fe984,Open,Initial Interest,Top of Funnel,Emily Murnane,,9/15/2025,,,2,2025-09-15,2,,,,,,,,,,,
001Hr000028ZcXm,"City Of Lucas, TX",Texas,Municipality,Blake Anderson,8029,Open Opportunity,Tier 3,0.75,33.0843,-96.5767,b29bcc93-2c5d-46b1-bcd7-acb6a02f7f7c,Open,Initial Interest,Top of Funnel,Asher Rosenfeld,,1/5/2025,,,6,2025-09-03,,,,6,,,,,,,,
001Hr000028ZcXx,"City Of Kaufman, TX",Texas,Municipality,Blake Anderson,7379,,Tier 3,0.75,32.589,-96.3089,5a649139-d53a-46f2-b60a-316b0c79f578,,,,,,,,,3,2026-03-02,,,3,,,,,,,,,
001Hr000028ZcYA,"City Of Horizon City, TX",Texas,Municipality,Lucy Nemerov,23162,,Tier 2,1.0,31.6926,-106.2075,5f3b1149-2548-4b8c-9d1b-b51eb1a5737d,,,,,,,,,39,2026-02-12,,8,,,31,,,,,,,
001Hr000028ZcYL,City of Lewisville,Texas,Municipality,Blake Anderson,110077,Nurture,Tier S,2.0,33.0463,-96.9942,032f4268-00b3-4912-a892-ad7bbb3457e1,Closed Lost,,,Joe del Rosario,10/29/2024,1/5/2025,,,42,2026-05-26,,,2,,,23,17,,,,,
001Hr000028ZcYW,City of McAllen,Texas,Municipality,Blake Anderson,141941,,Tier S,2.0,26.2034,-98.23,a5058d12-a3db-428c-87d3-dc336048caad,,,,,,,,,13,2025-12-15,,,13,,,,,,,,,
001Hr000028ZcYZ,"Town Of Livingston, TX",Texas,Municipality,Blake Anderson,5829,Open Opportunity,Tier 3,0.75,30.711,-94.933,8957b6f8-2c62-4289-9ce4-35081d7691ba,Open,Meeting Booked,Top of Funnel,Leila Assil,8/5/2025,7/7/2025,,Yes,11,2026-01-27,,,3,8,,,,,,,,
001Hr000028ZcYe,"City Of Childress, TX",Texas,Municipality,Lucy Nemerov,5844,Open Opportunity,Tier 3,0.75,34.4265,-100.204,1eecadcd-1e43-4270-a4b3-4a68d3203355,Open,Initial Interest,Top of Funnel,Leila Assil,11/21/2024,1/5/2025,,,11,2026-05-05,,9,,2,,,,,,,,
001Hr000028ZcYj,"City of Wichita Falls, TX",Texas,Municipality,Blake Anderson,102563,,Tier S,2.0,33.9137,-98.4934,8b693460-2e1e-4248-a7f8-c7105107e8b7,,,,,,,,,14,2026-02-05,,,8,6,,,,,,,,
001Hr000028ZcYk,"City Of Progreso, TX",Texas,Municipality,Blake Anderson,4904,,Tier 3,0.75,26.0923,-97.9572,718f9b1d-4222-473e-a683-557e0cc4a5a0,,,,,,,,,16,2025-11-19,,,,,16,,,,,,,
001Hr000028ZcYo,"City Of Gainesville, TX",Texas,Municipality,Blake Anderson,17576,,Tier 2,1.0,33.6259,-97.1333,9eddc04e-5e77-4927-82f8-7e609f52c091,,,,,,,,,3,2026-05-20,2,,,,,1,,,,,,
001Hr000028ZcZ8,"City Of San Benito, TX",Texas,Municipality,Blake Anderson,24780,Open Opportunity,Tier 2,1.0,26.1326,-97.6311,d5891263-4056-4870-b251-378bb1cd4da9,Open,Initial Interest,Top of Funnel,Asher Rosenfeld,,1/5/2025,,,2,2025-11-14,,,2,,,,,,,,,
001Hr000028ZcZD,"City Of Elsa, TX",Texas,Municipality,Blake Anderson,5680,,Tier 3,0.75,26.2934,-97.9931,d66b4fe6-ebfa-4a52-b13c-ce5f6ee8d688,,,,,,,,,12,2025-10-06,12,,,,,,,,,,,
001Hr000028ZcZI,"City Of Alton, TX",Texas,Municipality,Lucy Nemerov,18860,Open Opportunity,Tier 2,1.0,26.2873,-98.3134,dc8ab809-2611-49da-a87f-487c303457b4,Open,Initial Interest,Top of Funnel,Lucy Nemerov,3/3/2026,2/26/2026,,,28,2026-05-05,21,7,,,,,,,,,,
001Hr000028ZcZO,"City Of Raymondville, TX",Texas,Municipality,Blake Anderson,10510,,Tier 2,1.0,26.4815,-97.7831,4131de7e-33bc-4fb2-887c-6d3701dded16,,,,,,,,,6,2026-05-14,3,,,,,3,,,,,,
001Hr000028ZcZS,"City Of Mercedes, TX",Texas,Municipality,Emily Murnane,16312,,Tier 2,1.0,26.1498,-97.9136,5a17094f-e58f-4152-a0cd-ace7b7bf0ba1,,,,,,,,,30,2026-03-09,22,,,8,,,,,,,,
001Hr000028ZcZX,"City Of Palmview, TX",Texas,Municipality,Emily Murnane,15884,Open Opportunity,Tier 2,1.0,26.2334,-98.3709,dc611a75-7d4c-47eb-8f5d-36e9fbd81473,Open,Initial Interest,Top of Funnel,Emily Murnane,,2/3/2026,,Yes,,,,,,,,,,,,,,
001Hr000028ZcZh,"City Of Rio Grande City, TX",Texas,Municipality,Blake Anderson,15670,,Tier 2,1.0,26.3798,-98.8203,a01cd403-b25b-4d1c-ace8-dd819e6505e7,,,,,,,,,4,2026-04-20,4,,,,,,,,,,,
001Hr000028Zca2,"City Of Giddings, TX",Texas,Municipality,Emily Murnane,5067,Open Opportunity,Tier 3,0.75,30.1827,-96.9364,4f3c42f4-c907-4ad2-86b4-f34f0068fcaa,Open,Initial Interest,Top of Funnel,Emily Murnane,,9/17/2025,,,7,2026-01-12,7,,,,,,,,,,,
001Hr000028Zcaa,City of Frisco,Texas,Municipality,Blake Anderson,193140,,Tier S,2.0,33.1497,-96.8356,3f9a539e-3c29-43d2-81cf-dc19ba89af4e,,,,,,,,,2,2026-03-09,,,2,,,,,,,,,
001Hr000028Zcaf,"City of Carrollton, TX",Texas,Municipality,Blake Anderson,131388,,Tier S,2.0,32.9756,-96.89,13cd27f6-20b3-4497-9ef1-20340dbb4ef7,,,,,,,,,3,2025-11-06,,,3,,,,,,,,,
001Hr000028Zcak,"City Of Highland Village, TX",Texas,Municipality,Emily Murnane,15952,Open Opportunity,Tier 2,1.0,33.0918,-97.0467,235abf9b-eb60-48e3-b1de-94cb85a9ab57,Open,Initial Interest,Top of Funnel,Emily Murnane,11/12/2025,8/8/2025,,,56,2026-03-11,22,,,31,,,3,,,,,
001Hr000028Zcap,"City Of Wharton, TX",Texas,Municipality,Lucy Nemerov,8589,,Tier 3,0.75,29.3116,-96.1027,2d192ee0-b1c9-4355-b163-4c19a768e8a1,,,,,,,,,4,2026-03-17,,4,,,,,,,,,,
001Hr000028Zcau,"City Of Hempstead, TX",Texas,Municipality,Blake Anderson,6028,,Tier 3,0.75,30.0974,-96.0783,26b76cdb-1aa8-452b-a8d2-ad370d8fbc39,,,,,,,,,8,2026-05-21,5,,,,,3,,,,,,
001Hr000028Zcb9,"City of College Station, TX",Texas,Municipality,Blake Anderson,116276,,Tier S,2.0,30.621,-96.3255,b1a45df6-afb8-4be5-a7bd-afdb8f5a8636,,,,,,,,,5,2025-08-14,,,,5,,,,,,,,
001Hr000028Zcii,"City Of Melissa, TX",Texas,Municipality,Lucy Nemerov,16983,,Tier 2,1.0,33.2859,-96.5728,deb7186e-5b14-4ce8-afb4-6084f451905a,,,,,,,,,24,2026-04-01,23,1,,,,,,,,,,
001Hr000028ZdIF,"City Of Robinson, TX",Texas,Municipality,Lucy Nemerov,12755,Open Opportunity,Tier 2,1.0,31.4677,-97.1147,e801b84d-4571-4e90-9d0d-a39caac026d9,Open,Meeting Booked,Top of Funnel,Alicia Gopal,10/6/2025,10/1/2025,,,14,2025-11-03,,,,,14,,,,,,,
001Hr000028ZdPC,"City Of Bellmead, TX",Texas,Municipality,Blake Anderson,10575,Nurture,Tier 2,1.0,31.599,-97.0894,69bfc848-c44c-4e9d-90b1-bf499de4072b,Closed Lost,,,Troy LeCaire,,1/5/2025,"$45,002",,16,2026-03-27,12,,,4,,,,,,,,
001Hr000028ZdT8,"City Of Terrell, TX",Texas,Municipality,Lucy Nemerov,18567,,Tier 2,1.0,32.736,-96.2753,341660e0-33e5-42c7-8195-537004d171a5,,,,,,,,,20,2026-05-12,,15,,,5,,,,,,,
001Hr000028ZdWJ,"City Of Galveston, TX",Texas,Municipality,Blake Anderson,53219,Open Opportunity,Tier S,2.0,29.3012,-94.795,7b792602-4e48-40ad-92a9-f3b20e73ca35,Open,Initial Interest,Top of Funnel,Granger West,,2/24/2025,,,4,2026-02-17,4,,,,,,,,,,,
001Hr000028ZdYW,"City Of Seagoville, TX",Texas,Municipality,Lucy Nemerov,18805,Open Opportunity,Tier 2,1.0,32.6396,-96.5383,79e8acc5-8d6b-4f8f-bcf3-fd29e9fdf09c,Open,Initial Interest,Top of Funnel,Jason Ginsberg,4/6/2026,4/1/2026,,,13,2026-05-14,,7,,6,,,,,,,,
001Hr000028ZdYb,"City Of Gatesville, TX",Texas,Municipality,Lucy Nemerov,16854,Open Opportunity,Tier 2,1.0,31.4352,-97.7439,2bf69179-23fe-443c-84b9-b38c7accab3e,Open,Initial Interest,Top of Funnel,Leila Assil,,1/9/2025,,,2,2025-07-09,,,,2,,,,,,,,
001Hr000028ZdYz,"City Of Celina, TX",Texas,Municipality,Blake Anderson,23811,Nurture,Tier 2,1.0,33.3249,-96.7862,8509005a-9a09-4e5a-8f25-888162d7fc5b,Closed Lost,,,Troy LeCaire,,1/5/2025,,,3,2026-01-29,,,3,,,,,,,,,
001Hr000028ZdZP,"City Of Watauga, TX",Texas,Municipality,Blake Anderson,23313,,Tier 2,1.0,32.8579,-97.2547,06dbe61c-c6e5-4e7c-b9c4-bd3f884ac3fe,,,,,,,,,17,2026-04-21,3,,,14,,,,,,,,
001Hr000028ZdZY,"City Of White Settlement, TX",Texas,Municipality,Lucy Nemerov,18084,Nurture,Tier 2,1.0,32.7598,-97.4591,4f67999d-2143-45b5-9f77-d69fd6244235,Closed Lost,,,Emily Murnane,10/7/2025,10/2/2025,,,19,2026-04-30,13,6,,,,,,,,,,
001Hr000028ZddV,"Fannin County, TX",Texas,County,Lucy Nemerov,,,Tier 3,0.75,33.5544,-96.1527,aaeffa9e-c7dd-4cc5-8b48-3c2647512085,,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zdib,"Guadalupe County, TX",Texas,County,Lucy Nemerov,195166,Open Opportunity,Tier S,2.0,29.6477,-97.8722,98832e3a-31fc-4431-8468-6b53c13a3571,Open,Initial Interest,Top of Funnel,Lucy Nemerov,,4/20/2026,,,16,2026-05-13,,16,,,,,,,,,,
001Hr000028ZdnV,"Ector County, TX",Texas,County,Shane Lieberman,170022,,Tier S,2.0,31.8246,-102.5298,1d7a7f79-8464-4d4c-a823-64c90f715ca7,,,,,,,,,8,2026-01-29,,,,,8,,,,,,,
001Hr000028Zdvt,"City Of Texas City, TX",Texas,Municipality,Lucy Nemerov,54247,Nurture,Tier S,2.0,29.3838,-94.9027,1c6d709b-a88d-493c-bddb-029d6a353ef3,Closed Lost,,,Troy LeCaire,,1/5/2025,,,9,2026-05-07,,9,,,,,,,,,,
001Hr000028Zdw8,"City Of Lancaster, TX",Texas,Municipality,Lucy Nemerov,40728,Open Opportunity,Tier 1,1.5,32.5921,-96.7561,43747734-4e51-4052-b80c-2b3fb088bce6,Open,Initial Interest,Top of Funnel,Alicia Gopal,11/5/2025,10/30/2025,,,10,2025-11-13,,,,,10,,,,,,,
001Hr000028Ze1x,"City of Pasadena, TX",Texas,Municipality,Blake Anderson,151964,,Tier S,2.0,29.6981,-95.2009,2745314d-1ad3-4347-a8ff-78f9f2ed233f,,,,,,,,,16,2025-12-12,,,16,,,,,,,,,
001Hr000028Zicj,"City Of Haslet, TX",Texas,Municipality,Blake Anderson,2371,Open Opportunity,Tier 3,0.75,32.9748,-97.3478,688c698a-72f9-43cd-a2a3-688751a68fdd,Open,Initial Interest,Top of Funnel,Harrison Peacock,9/12/2024,1/5/2025,,,,,,,,,,,,,,,,
001cv000006fUcz,"City Of Aledo, TX",Texas,Municipality,Emily Murnane,5380,1+ Module Live,Tier 3,0.75,32.696,-97.6022,e74c5335-6127-4496-b9f3-0440d8af0b4f,Closed Won,,,Granger West,3/18/2025,3/17/2025,"$10,000",,,,,,,,,,,,,,,
001cv000006fb8D,"City of Clear Lake Shores, TX",Texas,Municipality,Blake Anderson,1296,,Tier 3,0.75,29.5475,-95.0322,8dc405ca-c920-4b60-bb92-58d0331c6419,,,,,,,,,1,2026-02-26,,,1,,,,,,,,,
001cv000006hXv4,"City Of Early, TX",Texas,Municipality,Blake Anderson,3145,,Tier 3,0.75,31.7421,-98.9456,f0536b69-df50-4245-aa88-3d51598d0d74,,,,,,,,,6,2026-02-23,,,6,,,,,,,,,
001cv000006hemv,"Town Of Crandall, TX",Texas,Municipality,Blake Anderson,4278,Open Opportunity,Tier 3,0.75,32.6279,-96.4558,26779d4e-808b-46b1-ac76-d64fd8933cf0,Open,Initial Interest,Top of Funnel,Leila Assil,,5/27/2025,,,8,2025-11-04,,,1,7,,,,,,,,
001cv000006lOQ7,"City Of Josephine, TX",Texas,Municipality,Lucy Nemerov,4565,,Tier 3,0.75,33.061,-96.3095,3a2329fc-8bc6-4e6b-acd6-cb003da4080a,,,,,,,,,9,2026-03-10,,9,,,,,,,,,,
001cv000006lQF2,"City Of Elmendorf, TX",Texas,Municipality,Blake Anderson,2029,,Tier 3,0.75,29.2562,-98.3331,031da415-45de-468d-b3f3-1a8ff72540fa,,,,,,,,,3,2025-12-08,,,3,,,,,,,,,
001cv000006lVd8,"City of Jamaica Beach, TX",Texas,Municipality,Blake Anderson,1076,Open Opportunity,Tier 3,0.75,29.1897,-94.9796,502d9314-b5cd-4ba9-8610-0be710350ce5,Open,Proposal,Mid Funnel,Jason Ginsberg,4/30/2026,4/23/2026,"$7,500",,1,2025-12-04,,,1,,,,,,,,,
001cv000006lWvY,"City Of Gunter, TX",Texas,Municipality,Lucy Nemerov,2255,,Tier 3,0.75,33.4479,-96.7475,8b798f25-8443-40aa-8cab-8ce3f5a37014,,,,,,,,,1,2025-07-16,,,,,,,1,,,,,
001cv000006mTE9,"City of Kemah, TX",Texas,Municipality,Blake Anderson,2562,,Tier 3,0.75,29.5427,-95.0205,e9259cb5-9a83-4249-b640-d6c75b4ef73a,,,,,,,,,1,2026-02-25,,,1,,,,,,,,,
001cv000006oRhc,"City Of Lavon, TX",Texas,Municipality,Blake Anderson,5342,Open Opportunity,Tier 3,0.75,33.0276,-96.4342,0a072bfc-24ea-42e7-ae57-de022fbed835,Open,Initial Interest,Top of Funnel,Ryan Minter,,4/17/2026,,,6,2026-04-21,,,6,,,,,,,,,
