Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Nick Martino,Calls - Leila Assil,Calls - Jenny Allison,Calls - Joe del Rosario,Salesforce ID
001cv00000AuYMy,"Town Of Eagle, WI",Wisconsin,Municipality,Nick Martino,3501,,Tier 3,0.75,43.2318,-90.4691,7c236d95-f121-496e-bd0e-a1c496c65ae8,,,,,,,,,,,,,,,
001cv00000AuYN4,"City Of Black River Falls, WI",Wisconsin,Municipality,Nick Martino,3504,,Tier 3,0.75,44.2947,-90.8515,424513ac-d956-4fc3-9f81-ee7fe9a90705,,,,,,,,,,,,,,,
001cv00000AuYOS,"City Of Lodi, WI",Wisconsin,Municipality,Nick Martino,3209,,Tier 3,0.75,43.3139,-89.5265,66b4d918-1c7d-44a0-bf08-593a09e98a9b,,,,,,,,,,,,,,,
001cv00000AuYOa,"Town Of Oakland, WI",Wisconsin,Municipality,Nick Martino,3213,,Tier 3,0.75,42.9767,-88.9557,e5c40c37-d8df-4bac-af4f-a373b09a5422,,,,,,,,,,,,,,,
001cv00000AuYOi,"City Of Algoma, WI",Wisconsin,Municipality,Nick Martino,3219,,Tier 3,0.75,44.6089,-87.4326,f24bd4e6-c1b8-44f4-99b0-cc88601fee02,,,,,,,,,10,2026-05-18,10,,,,
001cv00000AuYOr,"Village Of Sherwood, WI",Wisconsin,Municipality,Nick Martino,3231,,Tier 3,0.75,44.1736,-88.2598,3c7845b0-145d-4e22-9316-27fc23d109b3,,,,,,,,,,,,,,,
001cv00000AuYOt,"Town Of Chase, WI",Wisconsin,Municipality,Nick Martino,3232,,Tier 3,0.75,44.718,-88.1568,018002a2-52f5-4dba-b20c-80e920ce87ef,,,,,,,,,,,,,,,
001cv00000AuYP2,"Village Of Wrightstown, WI",Wisconsin,Municipality,Nick Martino,3237,,Tier 3,0.75,44.3258,-88.1629,2249950a-b244-4f1a-8c82-47f0ff226979,,,,,,,,,,,,,,,
001cv00000AuYP3,"Town Of Ellington, WI",Wisconsin,Municipality,Nick Martino,3237,,Tier 3,0.75,44.3711,-88.5372,59c8398a-32a6-4ba2-95eb-53f51aac2c59,,,,,,,,,,,,,,,
001cv00000AuYPH,"City Of Brodhead, WI",Wisconsin,Municipality,Nick Martino,3249,,Tier 3,0.75,42.6183,-89.3762,3d3238a3-8afe-4dcd-a322-f6bd3441935e,,,,,,,,,,,,,,,
001cv00000AuYPK,"Village Of Howards Grove, WI",Wisconsin,Municipality,Nick Martino,3252,,Tier 3,0.75,43.8339,-87.8201,90e87cd9-8e55-41b4-9f39-a2b7725c5622,,,,,,,,,,,,,,,
001cv00000AuYPS,"Town Of Wescott, WI",Wisconsin,Municipality,Nick Martino,3256,,Tier 3,0.75,44.8178,-88.5667,0ececaa6-5757-45d2-855e-f2089dfa8494,,,,,,,,,,,,,,,
001cv00000AuYPX,"Town Of Sparta, WI",Wisconsin,Municipality,Nick Martino,3259,,Tier 3,0.75,43.9307,-90.8905,27172de9-de1e-4d34-9e99-1a55d9d4f855,,,,,,,,,,,,,,,
001cv00000AuYPg,"Town Of Burke, WI",Wisconsin,Municipality,Nick Martino,3265,,Tier 3,0.75,43.1358,-89.2762,41ccc7e4-ad29-4278-9a31-f9f6d48d20ec,,,,,,,,,,,,,,,
001cv00000AuYR3,"City Of Seymour, WI",Wisconsin,Municipality,Nick Martino,3533,,Tier 3,0.75,44.515,-88.3304,3d9819fd-26ac-469a-b227-65cc08155b17,,,,,,,,,,,,,,,
001cv00000AuYR4,"Town Of Stephenson, WI",Wisconsin,Municipality,Nick Martino,3535,,Tier 3,0.75,45.2476,-88.1907,a7f7441b-b419-4cc1-aeee-f72b2517a081,,,,,,,,,,,,,,,
001cv00000AuYSz,"Town Of Fulton, WI",Wisconsin,Municipality,Nick Martino,3627,,Tier 3,0.75,42.8081,-89.1276,afd761f1-a6c1-48ed-8cf5-285fd6da1ee8,,,,,,,,,2,2026-04-22,2,,,,
001cv00000AuYT3,"Town Of Lac Du Flambeau, WI",Wisconsin,Municipality,Nick Martino,3630,,Tier 3,0.75,45.942,-89.8842,91035eab-add3-4b3c-bab4-e73d4a4a7dde,,,,,,,,,,,,,,,
001cv00000AuYTF,"Town Of Ottawa, WI",Wisconsin,Municipality,Nick Martino,3636,,Tier 3,0.75,42.9761,-88.4498,847acc98-a449-4068-a244-ec703d1df8f6,,,,,,,,,,,,,,,
001cv00000AuYTL,"Village Of Combined Locks, WI",Wisconsin,Municipality,Nick Martino,3641,,Tier 3,0.75,44.2658,-88.3143,a1bf5872-7f00-4a8c-9726-376d60e4bbee,,,,,,,,,,,,,,,
001cv00000AuYXN,"Town Of Hayward, WI",Wisconsin,Municipality,Nick Martino,3787,Open Opportunity,Tier 3,0.75,45.9972,-91.3838,1be41ef5-ad8e-418c-a633-d5ac8395bac5,Open,Meeting Booked,Top of Funnel,Nick Martino,5/28/2026,5/18/2026,,,6,2026-05-18,6,,,,
001cv00000AuYdX,"City Of Omro, WI",Wisconsin,Municipality,Nick Martino,3658,,Tier 3,0.75,44.0394,-88.7443,7448662d-34a9-4e80-a221-0d1c5397ff8a,,,,,,,,,,,,,,,
001cv00000AuYdY,"City Of Barron, WI",Wisconsin,Municipality,Nick Martino,3659,,Tier 3,0.75,45.4013,-91.8491,0530a7d8-8e5c-451e-ace4-2b8c4e7141e7,,,,,,,,,,,,,,,
001cv00000AuYdq,"Town Of Center, WI",Wisconsin,Municipality,Nick Martino,3666,,Tier 3,0.75,44.3695,-88.421,b78c1d8a-4a17-4e00-8f7c-57975eb05082,,,,,,,,,,,,,,,
001cv00000AuYfQ,"Town Of Campbell, WI",Wisconsin,Municipality,Nick Martino,4236,,Tier 3,0.75,43.858,-91.2599,741d01c1-1ac6-4727-a77a-993bbffe5c39,,,,,,,,,,,,,,,
001cv00000AuYfh,"City Of Horicon, WI",Wisconsin,Municipality,Nick Martino,3800,,Tier 3,0.75,43.4514,-88.6312,057c8596-fbf8-48d2-8b27-bf667f590bb4,,,,,,,,,,,,,,,
001cv00000AuYgD,"Village Of Marshall, WI",Wisconsin,Municipality,Nick Martino,3823,,Tier 3,0.75,43.1683,-89.0668,a45a2bf0-a151-4b7e-a9ae-e05fc9ca096b,,,,,,,,,,,,,,,
001cv00000AuYgJ,"Town Of Pleasant Valley, WI",Wisconsin,Municipality,Nick Martino,3828,,Tier 3,0.75,44.6535,-91.4821,7fffc023-f93f-4c76-bebd-9c34e580654f,,,,,,,,,,,,,,,
001cv00000AuYgO,"Town Of Erin, WI",Wisconsin,Municipality,Nick Martino,3831,,Tier 3,0.75,43.2208,-88.3434,5f76417b-aaf0-4965-9cab-a390d7df5a1e,,,,,,,,,,,,,,,
001cv00000AuYhM,"Village Of North Hudson, WI",Wisconsin,Municipality,Nick Martino,3886,,Tier 3,0.75,44.993,-92.7569,4f112bf3-c6ef-4781-82e2-8bdc7102dca7,,,,,,,,,,,,,,,
001cv00000AuYhj,"Village Of Raymond, WI",Wisconsin,Municipality,Nick Martino,3903,,Tier 3,0.75,42.8009,-88.0126,463f8fd8-4520-499e-aadb-8b5a4b524552,,,,,,,,,,,,,,,
001cv00000AuYi4,"City Of Lancaster, WI",Wisconsin,Municipality,Nick Martino,3914,,Tier 3,0.75,42.8475,-90.7107,d0ef84ac-a46a-4d37-bd61-18968e9fe7eb,,,,,,,,,,,,,,,
001cv00000AuYkf,"Village Of Pulaski, WI",Wisconsin,Municipality,Nick Martino,3952,,Tier 3,0.75,44.6722,-88.2426,291645c6-76e8-4d64-bebf-3376a28c79fe,,,,,,,,,,,,,,,
001cv00000AuYkp,"Town Of Sugar Creek, WI",Wisconsin,Municipality,Nick Martino,3958,,Tier 3,0.75,42.7188,-88.6145,93c323e4-df28-410d-ad40-44e862c30416,,,,,,,,,,,,,,,
001cv00000AuYks,"City Of Kiel, WI",Wisconsin,Municipality,Nick Martino,3961,,Tier 3,0.75,43.9125,-88.0357,7fbd7f4f-d2e9-4df7-bd6a-0c657394aeb0,,,,,,,,,,,,,,,
001cv00000AuYlK,"Town Of Polk, WI",Wisconsin,Municipality,Nick Martino,3984,,Tier 3,0.75,43.3253,-88.2169,2e3cd3c8-5aa5-41d4-9ff1-732e7eb753c9,,,,,,,,,,,,,,,
001cv00000AuYlQ,"City Of Chilton, WI",Wisconsin,Municipality,Nick Martino,3990,,Tier 3,0.75,44.0289,-88.1629,740454cc-3187-405a-9d56-4d67a7071ddd,,,,,,,,,,,,,,,
001cv00000AuYmB,"Town Of Peshtigo, WI",Wisconsin,Municipality,Nick Martino,4024,,Tier 3,0.75,45.0133,-87.6551,fd29933e-8259-4e24-bd6b-0dd0634c091b,,,,,,,,,,,,,,,
001cv00000AuYmc,"Town Of Beaver Dam, WI",Wisconsin,Municipality,Nick Martino,4044,,Tier 3,0.75,43.4197,-88.8071,067f4298-2c77-447b-aa84-97550c7d1483,,,,,,,,,,,,,,,
001cv00000AuYmo,"Village Of West Milwaukee, WI",Wisconsin,Municipality,Nick Martino,4054,,Tier 3,0.75,43.0125,-87.9726,90c17fdd-4b08-4d05-b81f-9225e9c9d333,,,,,,,,,,,,,,,
001cv00000AuYmq,"Town Of East Troy, WI",Wisconsin,Municipality,Nick Martino,4058,,Tier 3,0.75,42.7837,-88.3531,79524ab3-4358-414a-9e1d-b4eb657c3e6a,,,,,,,,,,,,,,,
001cv00000AuYn0,"Village Of Cross Plains, WI",Wisconsin,Municipality,Nick Martino,4067,,Tier 3,0.75,43.1144,-89.6557,ff906231-7acd-42b2-8cd9-d6053318ecb6,,,,,,,,,,,,,,,
001cv00000AuYp3,"Town Of Richmond, WI",Wisconsin,Municipality,Nick Martino,4173,,Tier 3,0.75,45.0646,-92.5678,d7a7670d-b7c7-424d-8ef5-20f7f1aa6ab6,,,,,,,,,,,,,,,
001cv00000AuYp8,"Town Of Westport, WI",Wisconsin,Municipality,Nick Martino,4177,,Tier 3,0.75,43.1592,-89.426,806ce141-53a8-427d-9887-591caea80632,,,,,,,,,,,,,,,
001cv00000AuYrQ,"City Of Arcadia, WI",Wisconsin,Municipality,Nick Martino,3692,,Tier 3,0.75,44.2527,-91.5015,73c70879-4be3-4891-86bd-ef4a95333647,,,,,,,,,,,,,,,
001cv00000AuYrc,"Town Of Lyons, WI",Wisconsin,Municipality,Nick Martino,3701,,Tier 3,0.75,42.6511,-88.3584,7c8203c0-efa1-4897-b9d1-39f6601b8eef,,,,,,,,,,,,,,,
001cv00000AuYru,"City Of Bloomer, WI",Wisconsin,Municipality,Nick Martino,3711,,Tier 3,0.75,45.1002,-91.4888,595cf675-82ef-4ab0-8a31-be82c190a41f,,,,,,,,,,,,,,,
001cv00000AuYs8,"Town Of Janesville, WI",Wisconsin,Municipality,Nick Martino,3725,,Tier 3,0.75,42.7137,-89.0848,eb6952cc-a4ed-48d2-be11-00bc4d9039ce,,,,,,,,,,,,,,,
001cv00000AuYsB,"Town Of Neenah, WI",Wisconsin,Municipality,Nick Martino,3726,,Tier 3,0.75,44.185,-88.5049,136be427-73f4-4d69-bf2b-5af280bfa442,,,,,,,,,,,,,,,
001cv00000AuYsQ,"Town Of Koshkonong, WI",Wisconsin,Municipality,Nick Martino,3747,,Tier 3,0.75,42.8461,-88.9193,cc63c08a-890f-4708-b3b3-2b8c152d8e13,,,,,,,,,,,,,,,
001cv00000AuYsT,"Town Of Star Prairie, WI",Wisconsin,Municipality,Nick Martino,3748,,Tier 3,0.75,45.1766,-92.5778,4bae57be-37bb-478a-88b4-f84e9cb51232,,,,,,,,,,,,,,,
001cv00000AuYsw,"Village Of Rochester, WI",Wisconsin,Municipality,Nick Martino,3767,,Tier 3,0.75,42.7424,-88.2254,898bdd50-f377-4017-97b1-4b2229d32b05,,,,,,,,,,,,,,,
001cv00000AuYt6,"City Of Stanley, WI",Wisconsin,Municipality,Nick Martino,3774,,Tier 3,0.75,44.96,-90.9371,02e1c18c-f649-4272-9a61-e44a6427156b,,,,,,,,,,,,,,,
001cv00000AuYuC,"Town Of St Joseph, WI",Wisconsin,Municipality,Nick Martino,4248,,Tier 3,0.75,45.0523,-92.6963,ee19dffd-9df0-4d83-b1a9-695f70f870c8,,,,,,,,,,,,,,,
001cv00000AuYuh,"Village Of Saukville, WI",Wisconsin,Municipality,Nick Martino,4276,,Tier 3,0.75,43.3817,-87.9406,449613f1-000d-40b2-8598-3098b959e872,,,,,,,,,,,,,,,
001cv00000AuYur,"Village Of Baldwin, WI",Wisconsin,Municipality,Nick Martino,4288,,Tier 3,0.75,44.9666,-92.3744,61915db8-7fef-447e-9d52-baf4f784480f,,,,,,,,,,,,,,,
001cv00000AuYuu,"County Of Menominee, WI",Wisconsin,County,Nick Martino,4289,,Tier 3,0.75,45.0305,-88.7478,9864d098-c45d-4f6e-85af-762e7ee913ac,,,,,,,,,,,,,,,
001cv00000AuYuv,"Town Of Menominee, WI",Wisconsin,Municipality,Nick Martino,4289,,Tier 3,0.75,44.8792,-91.9757,9855444e-b8b4-43df-8788-8553a6c1e60e,,,,,,,,,,,,,,,
001cv00000AuYvJ,"City Of Medford, WI",Wisconsin,Municipality,Nick Martino,4312,,Tier 3,0.75,45.1386,-90.3401,356bed81-eff0-4f2d-9c63-ea94343192b4,,,,,,,,,,,,,,,
001cv00000AuYvO,"City Of Mauston, WI",Wisconsin,Municipality,Nick Martino,4316,,Tier 3,0.75,43.7972,-90.0773,13b89377-1ed5-4af3-b531-ecc4193792fd,,,,,,,,,,,,,,,
001cv00000AuYvT,"Town Of Dover, WI",Wisconsin,Municipality,Nick Martino,4324,,Tier 3,0.75,42.7122,-88.1487,079ce19a-28c7-46f3-9f7f-337d2276c803,,,,,,,,,,,,,,,
001cv00000AuYvy,"City Of Prescott, WI",Wisconsin,Municipality,Nick Martino,4346,,Tier 3,0.75,44.7489,-92.8021,dcd2e374-bc47-4755-bc87-37de9d6c8e74,,,,,,,,,,,,,,,
001cv00000AuYvz,"Town Of Somerset, WI",Wisconsin,Municipality,Nick Martino,4346,,Tier 3,0.75,45.1739,-92.6978,b5246b63-c1a5-4a43-8425-2007a397b588,,,,,,,,,1,2025-06-24,,,,1,
001cv00000AuYwH,"Village Of Kewaskum, WI",Wisconsin,Municipality,Nick Martino,4372,,Tier 3,0.75,43.5208,-88.229,61c74260-f18f-4525-85e5-b2b4be4f83a3,,,,,,,,,,,,,,,
001cv00000AuYwf,"Town Of Grafton, WI",Wisconsin,Municipality,Nick Martino,4391,,Tier 3,0.75,43.32,-87.9041,9eae1ea2-020e-4ad1-98d7-bd83252af71d,,,,,,,,,,,,,,,
001cv00000AuYxb,"Village Of Prairie Du Sac, WI",Wisconsin,Municipality,Nick Martino,4409,,Tier 3,0.75,43.2869,-89.724,8dc187b1-1161-432e-a668-ed163c8dbd09,,,,,,,,,,,,,,,
001cv00000AuYxr,"City Of Viroqua, WI",Wisconsin,Municipality,Nick Martino,4419,,Tier 3,0.75,43.5569,-90.8887,ad6fdf21-b28d-4e3a-a987-4dac7abf9190,,,,,,,,,,,,,,,
001cv00000AuYxt,"Village Of Bayside, WI",Wisconsin,Municipality,Nick Martino,4421,,Tier 3,0.75,43.1806,-87.9006,5e2a4b16-75e9-4d94-9ea1-815c0f021aca,,,,,,,,,,,,,,,
001cv00000AuYyH,"Town Of Bristol, WI",Wisconsin,Municipality,Nick Martino,4442,,Tier 3,0.75,43.2297,-89.1515,a2d94f03-6d17-439f-9794-6948abb0aa4c,,,,,,,,,,,,,,,
001cv00000AuYyQ,"Town Of West Bend, WI",Wisconsin,Municipality,Nick Martino,4452,,Tier 3,0.75,43.4027,-88.2364,000c8adf-5dfc-4cb0-a81d-ece4da20ed8a,,,,,,,,,,,,,,,
001cv00000AuYz3,"City Of Mosinee, WI",Wisconsin,Municipality,Nick Martino,4498,,Tier 3,0.75,44.793,-89.7032,bda17984-5783-4030-8e28-e5c5ff47766e,,,,,,,,,,,,,,,
001cv00000AuYzg,"City Of Clintonville, WI",Wisconsin,Municipality,Nick Martino,4534,,Tier 3,0.75,44.6205,-88.7623,1b3e6f3d-4205-4501-9690-1638e58b24ce,,,,,,,,,,,,,,,
001cv00000AuYzj,"Town Of Trenton, WI",Wisconsin,Municipality,Nick Martino,4537,,Tier 3,0.75,43.4006,-88.0998,907e6b4f-e925-406c-ba64-02f1eb4bcb78,,,,,,,,,,,,,,,
001cv00000AuZ02,"Town Of Oneida, WI",Wisconsin,Municipality,Nick Martino,4558,,Tier 3,0.75,44.4733,-88.251,6f624e78-bdc6-42b6-82f3-d415e4c50e04,,,,,,,,,,,,,,,
001cv00000AuZBX,"County Of Iron, WI",Wisconsin,County,Nick Martino,6178,,Tier 3,0.75,46.2855,-90.2348,fb96f90d-e60a-43f6-963d-f3818219a6ca,,,,,,,,,7,2026-02-05,7,,,,
001cv00000AuZBb,"Town Of Madison, WI",Wisconsin,Municipality,Nick Martino,6220,Unviable,Tier 3,0.75,43.0722,-89.4008,03fedd3d-02cb-4934-8387-b49b2c7daa1c,,,,,,,,,,,,,,,
001cv00000AuZLZ,"Town Of Shelby, WI",Wisconsin,Municipality,Nick Martino,4790,,Tier 3,0.75,43.7691,-91.161,dae8fdc2-a2c1-4215-9fe0-47f30c42afaa,,,,,,,,,,,,,,,
001cv00000AuZMi,"Village Of Bloomfield, WI",Wisconsin,Municipality,Nick Martino,4857,,Tier 3,0.75,42.5385,-88.3643,82bfa67b-bcbf-4002-a59b-fd8ef75c6cef,,,,,,,,,,,,,,,
001cv00000AuZN3,"Town Of Dunn, WI",Wisconsin,Municipality,Nick Martino,4880,,Tier 3,0.75,42.959,-89.3037,073ab8f8-0656-40f2-a83e-ae5398b5808f,,,,,,,,,,,,,,,
001cv00000AuZQx,"County Of Pepin, WI",Wisconsin,County,Nick Martino,7364,,Tier 3,0.75,44.6451,-92.0273,6cbf58e2-953d-41ca-9705-6dc16f195c58,,,,,,,,,2,2026-01-29,2,,,,
001cv00000AuZS4,"City Of Dodgeville, WI",Wisconsin,Municipality,Nick Martino,4978,,Tier 3,0.75,42.9603,-90.1301,d7552753-ef8f-406a-b062-3f1b64552521,,,,,,,,,,,,,,,
001cv00000AuZST,"Village Of Summit, WI",Wisconsin,Municipality,Nick Martino,5028,,Tier 3,0.75,43.0404,-88.4851,3c6e0ac4-641e-4e67-999e-2fbf7eda1687,,,,,,,,,,,,,,,
001cv00000AuZSf,"City Of Richland Center, WI",Wisconsin,Municipality,Nick Martino,5041,,Tier 3,0.75,43.3347,-90.3868,4076ae44-08c7-4205-8027-abc6e73634ac,,,,,,,,,,,,,,,
001cv00000AuZT4,"Town Of Ixonia, WI",Wisconsin,Municipality,Nick Martino,5098,,Tier 3,0.75,43.1439,-88.5973,fb9b571d-e169-4e36-8a03-af6fb9ecde4e,,,,,,,,,,,,,,,
001cv00000AuZTF,"Town Of Minocqua, WI",Wisconsin,Municipality,Nick Martino,5120,,Tier 3,0.75,45.8711,-89.7093,872148da-2272-4b08-a6b1-9bf129e6473d,,,,,,,,,,,,,,,
001cv00000AuZTV,"City Of Mayville, WI",Wisconsin,Municipality,Nick Martino,5144,,Tier 3,0.75,43.4957,-88.5441,cc3557fa-d6c7-4018-988d-e3015e9040ac,,,,,,,,,,,,,,,
001cv00000AuZZO,"County Of Forest, WI",Wisconsin,County,Nick Martino,9258,,Tier 3,0.75,45.6705,-88.8376,7b8b138e-af79-4248-bebe-eff6a598a167,,,,,,,,,,,,,,,
001cv00000AuZdP,"Town Of Hudson, WI",Wisconsin,Municipality,Nick Martino,8724,,Tier 3,0.75,44.9873,-92.6803,82a65e14-cf7d-41e5-ae2a-9036b714eaaa,,,,,,,,,,,,,,,
001cv00000AuZgB,"County Of Buffalo, WI",Wisconsin,County,Nick Martino,13302,Recent Competitor Purchase,Tier 2,1.0,44.0709,-91.6149,ccd058f4-6643-4917-ba78-a2e380269234,Closed Lost,,,Nick Martino,7/15/2025,7/14/2025,,,1,2025-07-14,1,,,,
001cv00000AuZjj,"Village Of Greenville, WI",Wisconsin,Municipality,Nick Martino,13414,,Tier 2,1.0,44.3003,-88.5365,55c3260d-2509-4676-8144-c97802b6ff1a,,,,,,,,,12,2025-12-31,12,,,,
001cv00000AuZnX,"County Of Price, WI",Wisconsin,County,Nick Martino,14050,,Tier 2,1.0,45.7512,-90.4622,efa30ede-e8a4-4d2c-8f2b-1aee1ca0b900,,,,,,,,,4,2025-07-18,4,,,,
001cv00000AuZnf,"County Of Rusk, WI",Wisconsin,County,Nick Martino,14123,,Tier 2,1.0,45.5194,-91.1563,b916ce7b-b9b8-4c3b-b89a-a1dddb78d102,,,,,,,,,3,2025-07-16,3,,,,
001cv00000AuZov,"County Of Marquette, WI",Wisconsin,County,Nick Martino,15792,,Tier 2,1.0,43.8653,-89.3227,fed3871d-413e-421b-8c67-31d60e94e26e,,,,,,,,,1,2025-07-11,1,,,,
001cv00000AuZpA,"County Of Crawford, WI",Wisconsin,County,Nick Martino,16075,,Tier 2,1.0,43.2492,-90.8294,9021dacc-b13d-4222-9ba1-3da85d679294,,,,,,,,,6,2025-07-23,6,,,,
001cv00000AuZpC,"County Of Ashland, WI",Wisconsin,County,Nick Martino,16107,,Tier 2,1.0,47.0291,-90.4344,fae87963-ae09-40b4-849b-95e6a767642e,,,,,,,,,6,2025-07-14,6,,,,
001cv00000AuZqm,"County Of Bayfield, WI",Wisconsin,County,Nick Martino,16320,,Tier 2,1.0,46.665,-91.1222,126f3ce9-2ac5-4eff-89e7-337e07f3fe5b,,,,,,,,,,,,,,,
001cv00000AuZrA,"County Of Burnett, WI",Wisconsin,County,Nick Martino,16744,,Tier 2,1.0,45.8051,-92.2888,f6f3a3e6-c36d-4026-a70a-67567a052732,,,,,,,,,10,2025-08-04,10,,,,
001cv00000AuZrB,"County Of Washburn, WI",Wisconsin,County,Nick Martino,16752,,Tier 2,1.0,46.6733,-90.8949,3ae89553-511b-4c51-92db-e2466989aac2,,,,,,,,,2,2025-07-14,2,,,,
001cv00000AuZrF,"County Of Lafayette, WI",Wisconsin,County,Nick Martino,16784,,Tier 2,1.0,42.6293,-90.0747,7e17076e-fba8-470d-8f35-2dbfad02c325,,,,,,,,,5,2025-12-11,5,,,,
001cv00000AuZsx,"County Of Green Lake, WI",Wisconsin,County,Nick Martino,19229,Open Opportunity,Tier 2,1.0,43.8631,-89.0179,8ffa589b-7c3c-4948-92db-50c7c7be672c,Open,Initial Interest,Top of Funnel,Nick Martino,11/17/2025,11/10/2025,,,5,2026-01-26,5,,,,
001cv00000AuZtA,"County Of Langlade, WI",Wisconsin,County,Nick Martino,19502,,Tier 2,1.0,45.2201,-89.0102,b6597817-0b7c-4e0a-b3e4-850d71806d5a,,,,,,,,,,,,,,,
001cv00000AuZtQ,"County Of Richland, WI",Wisconsin,County,Nick Martino,17212,,Tier 2,1.0,43.4061,-90.3748,fd16a0b2-fff2-4245-b899-c0b1d76425be,,,,,,,,,4,2025-07-18,4,,,,
001cv00000AuZuP,"County Of Sawyer, WI",Wisconsin,County,Nick Martino,18295,Open Opportunity,Tier 2,1.0,45.822,-91.1686,55d37feb-5cc2-4a87-95af-500b225427da,Open,Proposal,Mid Funnel,Nick Martino,4/22/2026,4/10/2026,"$20,000",,7,2026-04-21,7,,,,
001cv00000AuZxM,"County Of Adams, WI",Wisconsin,County,Nick Martino,20875,,Tier 2,1.0,44.0197,-89.7755,23c75c36-9666-45fa-9ee7-7324412cb81e,,,,,,,,,4,2025-07-17,4,,,,
001cv00000AuZxY,"County Of Jackson, WI",Wisconsin,County,Nick Martino,21121,,Tier 2,1.0,43.3239,-88.1668,22792cf1-cd14-404a-b212-9afd7b5fb5d5,,,,,,,,,2,2025-07-16,2,,,,
001cv00000Aua0X,"County Of Lincoln, WI",Wisconsin,County,Nick Martino,28541,,Tier 1,1.5,45.3743,-89.7726,7aa7935d-d53e-4c85-9a7a-3dbaa0c9d1f7,,,,,,,,,,,,,,,
001cv00000Aua1N,"County Of Door, WI",Wisconsin,County,Nick Martino,30369,,Tier 1,1.5,45.1114,-87.0471,ff7fec0d-dae2-457b-beaf-56e23ee2dc13,,,,,,,,,15,2025-12-23,15,,,,
001cv00000Aua2H,"County Of Waushara, WI",Wisconsin,County,Nick Martino,24828,,Tier 2,1.0,44.1313,-89.2087,5d3d1358-5e7c-454e-8f38-7140582c1923,,,,,,,,,1,2025-07-11,1,,,,
001cv00000Aua3O,"County Of Taylor, WI",Wisconsin,County,Nick Martino,19923,Open Opportunity,Tier 2,1.0,45.2231,-90.5299,def32be4-2d92-438f-bd75-9d755dcc163a,Open,Proposal,Mid Funnel,Nick Martino,1/13/2026,1/12/2026,"$8,000",,,,,,,,
001cv00000Aua3q,"County Of Kewaunee, WI",Wisconsin,County,Nick Martino,20543,,Tier 2,1.0,44.5783,-87.4768,4d394adf-518f-4f9a-9276-64d8f74a37a1,,,,,,,,,1,2025-07-16,1,,,,
001cv00000Aua7O,"County Of Oconto, WI",Wisconsin,County,Nick Martino,39356,,Tier 1,1.5,44.8333,-88.0118,bd23e8f0-681b-4a50-9083-872d326beeb9,,,,,,,,,,,,,,,
001cv00000Aua80,"County Of Trempealeau, WI",Wisconsin,County,Nick Martino,30724,,Tier 1,1.5,44.2398,-91.3662,256d922e-1c19-479d-bc82-3234f2471928,,,,,,,,,,,,,,,
001cv00000Aua89,"County Of Vernon, WI",Wisconsin,County,Nick Martino,30915,,Tier 1,1.5,43.5577,-90.8294,bb631471-22d6-4d2c-8750-5d1a194eb133,,,,,,,,,3,2026-02-24,3,,,,
001cv00000AuaAR,"County Of Vilas, WI",Wisconsin,County,Nick Martino,23520,,Tier 2,1.0,45.9788,-89.4559,13ff7db4-e97b-4b76-bea8-a9cae5f48a03,,,,,,,,,8,2025-08-01,8,,,,
001cv00000AuaAa,"County Of Iowa, WI",Wisconsin,County,Nick Martino,23756,,Tier 2,1.0,42.9417,-90.0747,be17e41c-6455-4aa1-8b45-7d78dbf6b487,,,,,,,,,4,2025-07-23,4,,,,
001cv00000AuaBc,"County Of Juneau, WI",Wisconsin,County,Nick Martino,26802,,Tier 1,1.5,43.4081,-88.7088,9ac9e9da-9051-4829-b821-5359005ac092,,,,,,,,,,,,,,,
001cv00000AuaDi,"County Of Green, WI",Wisconsin,County,Nick Martino,36988,,Tier 1,1.5,42.6287,-89.6252,e66f4aab-0995-4cb5-815a-7c11179af970,,,,,,,,,3,2026-01-30,3,,,,
001cv00000AuaGH,"County Of Marinette, WI",Wisconsin,County,Nick Martino,41875,,Tier 1,1.5,45.3582,-88.065,0e31b3a7-14ba-487d-9588-67fc7c391020,,,,,,,,,6,2025-12-11,6,,,,
001cv00000AuaGT,"County Of Pierce, WI",Wisconsin,County,Nick Martino,42587,,Tier 1,1.5,44.7509,-92.3814,08ddd00f-50af-4559-88f5-a12d5727b406,,,,,,,,,3,2026-02-05,3,,,,
001cv00000AuaHA,"County Of Douglas, WI",Wisconsin,County,Nick Martino,44203,,Tier 1,1.5,43.6943,-89.5686,1b4476c2-1b83-40c1-aabf-5ee2d3f7bfb4,,,,,,,,,2,2025-08-12,2,,,,
001cv00000AuaHY,"County Of Polk, WI",Wisconsin,County,Nick Martino,45431,Nurture,Tier 1,1.5,45.4259,-92.3388,a0bd4e7c-9f30-4918-a165-c9bf93dd4f23,Closed Lost,,,Nick Martino,2/23/2026,2/10/2026,,,9,2026-02-10,9,,,,
001cv00000AuaHb,"County Of Dunn, WI",Wisconsin,County,Nick Martino,45547,,Tier 1,1.5,42.959,-89.3037,93fb63e7-dabe-4afb-8664-db1bef764e82,,,,,,,,,11,2026-02-17,11,,,,
