Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Sydney Ireland,Calls - Ali Cohen,Calls - Nick Martino,Calls - Quinzel Perry,Calls - Alicia Gopal,Calls - Jenny Allison,Calls - Ryan Minter,Calls - Catherine Silvestri,Salesforce ID
001Hr000028ZdUm,"Saint Clair County, MI",Michigan,County,Nick Martino,159874,,Tier S,2.0,43.0162,-82.6483,625d62ba-67bb-4541-9203-3b089714f07f,,,,,,,,,,,,,,,,,,,
001Hr000028ZdUy,"City Of Pontiac, MI",Michigan,Municipality,Nick Martino,60984,,Tier S,2.0,42.6374,-83.2885,b730729c-b4db-4aea-88ac-ffdb45ffcb08,,,,,,,,,18,2026-01-16,,,18,,,,,,
001Hr000028ZdVQ,"City Of Kalamazoo, MI",Michigan,Municipality,Nick Martino,73257,,Tier S,2.0,42.2897,-85.5856,9c943994-9e19-4c4b-b079-daa5739ebeb4,,,,,,,,,,,,,,,,,,,
001Hr000028ZdXq,"County Of Wexford, MI",Michigan,County,Nick Martino,33901,,Tier 1,1.5,44.3872,-85.52,d0046665-efa1-4bce-abc1-c97c79f85c8c,,,,,,,,,,,,,,,,,,,
001Hr000028ZdYq,"County Of Iosco, MI",Michigan,County,Nick Martino,25369,,Tier 1,1.5,44.3553,-83.3506,a3b45de6-92c2-458c-9ae6-20b02edb9fb2,,,,,,,,,,,,,,,,,,,
001Hr000028ZdaT,"County Of Chippewa, MI",Michigan,County,Nick Martino,36816,,Tier 1,1.5,46.3117,-84.5932,139c805d-05ed-4e18-ab76-625ff3506319,,,,,,,,,,,,,,,,,,,
001Hr000028Zdad,"Township Of Salem (Washtenaw County), MI",Michigan,Municipality,Sydney Ireland,7017,,Tier 3,0.75,42.3929,-83.6136,22af08cc-1219-4fc7-a6fe-3875ed2b9525,,,,,,,,,1,2026-03-24,1,,,,,,,,
001Hr000028ZdbN,"City Of Southfield, MI",Michigan,Municipality,Nick Martino,75898,,Tier S,2.0,42.4734,-83.2219,447f816e-b572-4cc7-a371-b528a27aafd9,,,,,,,,,38,2026-05-12,,,38,,,,,,
001Hr000028ZdcM,"Charter Township Of Ypsilanti, MI",Michigan,Municipality,Nick Martino,55499,,Tier S,2.0,42.2101,-83.6195,6a94045e-c570-44ed-b3ad-52200bc188f3,,,,,,,,,5,2026-03-05,,,5,,,,,,
001Hr000028Zdct,"Charter Township Of Waterford, MI",Michigan,Municipality,Ali Cohen,70131,,Tier S,2.0,42.6601,-83.3862,04ce81d6-9897-4037-9593-103022aedd0c,,,,,,,,,5,2025-07-01,,,,5,,,,,
001Hr000028ZddR,"City of Saint Clair Shores, MI",Michigan,Municipality,Ali Cohen,58077,,Tier S,2.0,42.4974,-82.8964,4bfb62bf-84fd-4305-a807-f086b5bd0018,,,,,,,,,,,,,,,,,,,
001Hr000028ZdeY,"City Of Rochester Hills, MI",Michigan,Municipality,Ali Cohen,76028,Open Opportunity,Tier S,2.0,42.6584,-83.1499,3a500be2-9432-4364-a226-63192cff0d4e,Open,Initial Interest,Top of Funnel,Ali Cohen,,2/15/2026,,,20,2026-02-24,,20,,,,,,,
001Hr000028ZdfJ,"City Of Kentwood, MI",Michigan,Municipality,Nick Martino,54141,Nurture,Tier S,2.0,42.8695,-85.6447,47012e17-eab4-45e4-a13d-44fdbffcaf91,Closed Lost,,,Nick Martino,2/18/2026,1/6/2026,,,23,2026-01-29,,,23,,,,,,
001Hr000028Zdfj,"Eaton County, MI",Michigan,County,Nick Martino,108820,,Tier S,2.0,42.5887,-84.7733,983fc254-a8b7-4e76-830e-389a1deb7adc,,,,,,,,,1,2026-04-22,,1,,,,,,,
001Hr000028ZdgL,"City Of Royal Oak, MI",Michigan,Municipality,Ali Cohen,57953,Open Opportunity,Tier S,2.0,42.4895,-83.1446,3c6f8ceb-e9ca-44b4-b3f6-9a4298514f4b,Open,Initial Interest,Top of Funnel,Alicia Gopal,6/5/2026,4/30/2026,,,10,2026-05-26,,,10,,,,,,
001Hr000028Zdgw,"Monroe County, MI",Michigan,County,Nick Martino,155045,,Tier S,2.0,41.9739,-83.507,191983b6-7a59-48be-a753-3217a1173ec5,,,,,,,,,,,,,,,,,,,
001Hr000028Zdgz,"County Of Manistee, MI",Michigan,County,Nick Martino,25350,,Tier 1,1.5,44.403,-86.2392,379efb90-2714-40a0-9969-a8097ad3fd97,,,,,,,,,,,,,,,,,,,
001Hr000028Zdh9,"City Of Livonia, MI",Michigan,Municipality,Nick Martino,94422,,Tier S,2.0,42.3684,-83.3527,e8eb2695-b0f2-4032-bba3-4332a81ef4c0,,,,,,,,,22,2026-01-30,,,22,,,,,,
001Hr000028ZdhL,"Berrien County, MI",Michigan,County,Ali Cohen,152261,,Tier S,2.0,41.9321,-86.5729,aefcd18c-a606-4cd3-a663-87cfc81e2cef,,,,,,,,,1,2025-06-11,,,,1,,,,,
001Hr000028Zdhu,"County Of Houghton, MI",Michigan,County,Nick Martino,37313,Open Opportunity,Tier 1,1.5,47.05,-88.6148,5c880d44-7155-445b-86a3-4a3c96e585c5,Open,Initial Interest,Top of Funnel,Ryan Minter,5/14/2026,5/4/2026,,,2,2026-05-13,2,,,,,,,,
001Hr000028ZdiQ,"Charter Township Of Canton, MI",Michigan,Municipality,Nick Martino,98620,,Tier S,2.0,42.3075,-83.4871,0d27d861-837b-47c2-ad83-3991f51ab4a7,,,,,,,,,17,2026-03-23,,,17,,,,,,
001Hr000028ZdiV,"City Of Taylor, MI",Michigan,Municipality,Nick Martino,62573,Open Opportunity,Tier S,2.0,42.2409,-83.2697,871b3d48-fba4-498c-b0c8-84003c3f1953,Open,Initial Interest,Top of Funnel,Sydney Ireland,5/20/2026,5/4/2026,,,12,2026-05-20,3,,7,,,,2,,
001Hr000028ZdiZ,"Saint Joseph County, MI",Michigan,County,Nick Martino,60878,,Tier S,2.0,41.9118,-85.52,2be6ed5c-8fae-481f-bca8-8420f06d52c6,,,,,,,,,,,,,,,,,,,
001Hr000028Zdip,"City Of Flint, MI",Michigan,Municipality,Nick Martino,80628,,Tier S,2.0,43.0125,-83.6875,5722445a-7877-4772-a03e-c130b51873b7,,,,,,,,,4,2025-12-11,,,4,,,,,,
001Hr000028ZdjS,"County Of Mason, MI",Michigan,County,Nick Martino,29383,,Tier 1,1.5,43.9947,-86.4562,a71afd0a-0c22-4fbe-8b5a-8d699acbf7f2,,,,,,,,,,,,,,,,,,,
001Hr000028ZdjY,"City Of Westland, MI",Michigan,Municipality,Ali Cohen,84515,,Tier S,2.0,42.3242,-83.4002,e5063b93-4dcb-4ebb-8b21-e6ea1c10ccb7,,,,,,,,,,,,,,,,,,,
001Hr000028Zdl8,"Marquette County, MI",Michigan,County,Nick Martino,66999,,Tier S,2.0,46.6446,-87.5594,79eaf30b-05c4-4b6a-9661-2a000f190527,,,,,,,,,,,,,,,,,,,
001Hr000028ZdnM,"County Of Isabella, MI",Michigan,County,Nick Martino,64813,,Tier S,2.0,43.5988,-84.8568,37456c01-1819-4862-8301-bb90efdbd665,,,,,,,,,,,,,,,,,,,
001Hr000028Zdo0,"Jackson County, MI",Michigan,County,Nick Martino,159424,,Tier S,2.0,42.1764,-84.3542,01a57288-6146-4458-bc40-a5552816cb8f,,,,,,,,,2,2026-04-09,,,2,,,,,,
001Hr000028ZdoL,"County Of Grand Traverse, MI",Michigan,County,Nick Martino,95860,,Tier S,2.0,44.688,-85.52,1beff48e-77fa-4ffc-a6fd-6d4b226caffb,,,,,,,,,,,,,,,,,,,
001Hr000028ZdoP,"Otsego County, MI",Michigan,County,Nick Martino,25747,,Tier 1,1.5,45.0992,-84.6482,70b8f2b6-8c7c-4524-be4e-437ebb15bb3a,,,,,,,,,,,,,,,,,,,
001Hr000028Zdoz,"County Of Branch, MI",Michigan,County,Nick Martino,44985,,Tier 1,1.5,41.8914,-85.0233,e5220040-2b2f-4a7d-8537-5dc3ac4cb689,,,,,,,,,,,,,,,,,,,
001Hr000028Zdp0,"County Of Cheboygan, MI",Michigan,County,Nick Martino,25752,,Tier 1,1.5,45.5472,-84.5636,06adf11b-f6ca-4e4e-92fb-e2cb31176051,,,,,,,,,2,2026-04-22,,2,,,,,,,
001Hr000028Zdql,"Allegan County, MI",Michigan,County,Nick Martino,121939,,Tier S,2.0,42.5421,-86.216,774ed2c9-ee35-4273-9d22-2d0c68d455a6,,,,,,,,,,,,,,,,,,,
001Hr000028ZdrO,"County Of Clinton, MI",Michigan,County,Nick Martino,79426,,Tier S,2.0,42.9663,-84.5222,0e12cb5f-95cb-4173-902d-bd0b2b498324,,,,,,,,,6,2026-02-05,,,6,,,,,,
001Hr000028Zdrs,"County Of Charlevoix, MI",Michigan,County,Nick Martino,26086,,Tier 1,1.5,45.2753,-85.3278,fa2b7fac-e16d-4620-93b6-d1aa054e2164,,,,,,,,,,,,,,,,,,,
001Hr000028ZdsR,"Calhoun County, MI",Michigan,County,Nick Martino,133366,,Tier S,2.0,42.2074,-85.0233,82d6ca24-a82a-4ccc-8b97-e5e5318e80d6,,,,,,,,,,,,,,,,,,,
001Hr000028ZdtT,"Livingston County, MI",Michigan,County,Ali Cohen,196757,,Tier S,2.0,42.6208,-83.8473,b193988c-914a-4fc6-94f6-50b0795dd43a,,,,,,,,,6,2025-07-18,,,,6,,,,,
001Hr000028Ze3K,"Tyrone Township (Livingston County), MI",Michigan,Municipality,Ali Cohen,11810,,Tier 2,1.0,42.7515,-83.7412,b05e426c-2ba8-4e95-b832-c4d5c9d9a0d1,,,,,,,,,8,2026-01-12,,8,,,,,,,
001cv000009ijNe,"County Of Arenac, MI",Michigan,County,Nick Martino,14975,,Tier 2,1.0,43.9973,-83.6774,6e9022c3-371a-4402-b7d5-c4d952e57a59,,,,,,,,,,,,,,,,,,,
001cv000009jKGq,"City of Coleman, MI",Michigan,Municipality,Sydney Ireland,1262,,Tier 3,0.75,43.7567,-84.5858,a978cc01-9c86-415a-acb9-c6ac6da13ee9,,,,,,,,,,,,,,,,,,,
001cv000009jMjx,"Township Code Authority of Midland County, MI",Michigan,Municipality,Nick Martino,28040,,Tier 1,1.5,43.6157,-84.245,f2f435f6-3a99-41be-b4ae-7f88df732d2e,,,,,,,,,,,,,,,,,,,
001cv00000AuWNz,"Township Of Riley, MI",Michigan,Municipality,Sydney Ireland,2007,,Tier 3,0.75,42.9408,-82.8418,3456b8c3-667e-4cb9-bd5d-ba4bd93a62c6,,,,,,,,,,,,,,,,,,,
001cv00000AuWO0,"Township Of Maple Valley, MI",Michigan,Municipality,Sydney Ireland,2008,,Tier 3,0.75,44.3053,-84.4911,73c6af0a-c451-44bb-b696-ea6604a034a4,,,,,,,,,,,,,,,,,,,
001cv00000AuWO9,"Township Of Hayes, MI",Michigan,Municipality,Sydney Ireland,2011,,Tier 3,0.75,45.3504,-85.138,75cb1f56-d84b-4b56-a9a1-7621084bd6b1,,,,,,,,,,,,,,,,,,,
001cv00000AuWOD,"Village Of Goodrich, MI",Michigan,Municipality,Sydney Ireland,2012,,Tier 3,0.75,42.917,-83.5063,c64f8815-160b-4a33-8617-c6a39e8f3708,,,,,,,,,,,,,,,,,,,
001cv00000AuWOG,"Township Of Woodland, MI",Michigan,Municipality,Sydney Ireland,2014,,Tier 3,0.75,42.7267,-85.1336,3ba74a62-1feb-4731-9515-3b3e9e9ed7b3,,,,,,,,,,,,,,,,,,,
001cv00000AuWOO,"Township Of Palmyra, MI",Michigan,Municipality,Sydney Ireland,2016,,Tier 3,0.75,41.8598,-83.9358,ca69efdf-7b28-452a-b371-26cbb44ab598,,,,,,,,,,,,,,,,,,,
001cv00000AuWOW,"Township Of Assyria, MI",Michigan,Municipality,Sydney Ireland,2018,,Tier 3,0.75,42.4645,-85.1314,ccdf480c-eaa7-4937-a475-273e80f232cf,,,,,,,,,,,,,,,,,,,
001cv00000AuWOZ,"Township Of Hart, MI",Michigan,Municipality,Sydney Ireland,2019,,Tier 3,0.75,43.6983,-86.364,3801a527-47f2-4b2d-8403-44b68e1f7fcb,,,,,,,,,,,,,,,,,,,
001cv00000AuWOn,"Township Of Sturgis, MI",Michigan,Municipality,Sydney Ireland,2023,,Tier 3,0.75,41.7992,-85.4191,d974ad19-9e68-42cb-a8eb-52c2c39385f3,,,,,,,,,,,,,,,,,,,
001cv00000AuWOr,"Township Of Ford River, MI",Michigan,Municipality,Sydney Ireland,2024,,Tier 3,0.75,45.6794,-87.1401,3b658670-2c9c-4c2c-a25f-8906c84e3e54,,,,,,,,,,,,,,,,,,,
001cv00000AuWP6,"Charter Township Of Au Sable, MI",Michigan,Municipality,Sydney Ireland,2027,,Tier 3,0.75,44.4082,-83.3323,1a28ea07-37d7-45b5-a6fd-ae0a2cc75f5a,,,,,,,,,,,,,,,,,,,
001cv00000AuWPa,"Township Of Tecumseh, MI",Michigan,Municipality,Sydney Ireland,2034,,Tier 3,0.75,42.0039,-83.9449,088028ad-47f0-4d23-8c1b-d85d8e48948a,,,,,,,,,,,,,,,,,,,
001cv00000AuWPl,"Township Of Algansee, MI",Michigan,Municipality,Sydney Ireland,2035,,Tier 3,0.75,41.8325,-84.8808,67863e23-78ce-41ad-98b3-9d43b7013ae5,,,,,,,,,,,,,,,,,,,
001cv00000AuWPq,"Township Of Albee, MI",Michigan,Municipality,Sydney Ireland,2036,,Tier 3,0.75,43.2686,-83.9956,6a792541-55a0-4cb2-b370-9dae1d3bdb60,,,,,,,,,,,,,,,,,,,
001cv00000AuWPv,"Township Of Hazelton, MI",Michigan,Municipality,Sydney Ireland,2037,,Tier 3,0.75,43.0755,-83.9956,3358233e-bde1-4906-b86c-a9405f443444,,,,,,,,,,,,,,,,,,,
001cv00000AuWQ7,"Township Of Sunfield, MI",Michigan,Municipality,Sydney Ireland,2040,,Tier 3,0.75,42.7355,-85.0026,ddba2b2f-1cc0-4e1a-a5a6-10c7255d5eb4,,,,,,,,,,,,,,,,,,,
001cv00000AuWQE,"Township Of Denver, MI",Michigan,Municipality,Sydney Ireland,2041,,Tier 3,0.75,43.6859,-84.6688,b7dfcb7d-ec28-43c4-bc3e-2250fc00bf82,,,,,,,,,,,,,,,,,,,
001cv00000AuWQP,"Township Of Deep River, MI",Michigan,Municipality,Sydney Ireland,2044,,Tier 3,0.75,44.0335,-83.9956,d41b2b8b-1c94-48be-beeb-8ac5d8cf4b1d,,,,,,,,,,,,,,,,,,,
001cv00000AuWQX,"City Of Galesburg, MI",Michigan,Municipality,Sydney Ireland,2045,,Tier 3,0.75,42.2887,-85.4181,b5cafb16-f9f6-4fd6-baeb-f193dc1d55b1,,,,,,,,,,,,,,,,,,,
001cv00000AuWQa,"City Of Auburn, MI",Michigan,Municipality,Sydney Ireland,2046,,Tier 3,0.75,43.6034,-84.0697,2fcf6dd8-6de8-47d3-8bec-7ec6f99cacef,,,,,,,,,,,,,,,,,,,
001cv00000AuWQd,"Township Of Warren, MI",Michigan,Municipality,Sydney Ireland,2047,,Tier 3,0.75,42.5145,-83.0147,32c3e8c4-9a6a-4f96-8bc9-ab5b5ea19c09,,,,,,,,,,,,,,,,,,,
001cv00000AuWXc,"Township Of Camden, MI",Michigan,Municipality,Sydney Ireland,2057,,Tier 3,0.75,41.7523,-84.7577,3845e518-b918-4e53-a223-3fae3019046b,,,,,,,,,,,,,,,,,,,
001cv00000AuWXv,"Township Of Hillman, MI",Michigan,Municipality,Sydney Ireland,2065,,Tier 3,0.75,45.0664,-83.9007,fc5ba526-8de4-4f58-b828-b0fcf0b0ba2b,,,,,,,,,,,,,,,,,,,
001cv00000AuWYI,"Township Of Clyde, MI",Michigan,Municipality,Sydney Ireland,2071,,Tier 3,0.75,43.0046,-82.553,ec8c269e-67c7-4749-a635-5d438caa2110,,,,,,,,,,,,,,,,,,,
001cv00000AuWYP,"Village Of Manchester, MI",Michigan,Municipality,Sydney Ireland,2073,,Tier 3,0.75,42.1504,-84.0376,855bac0a-0aa3-4a9c-aa16-5b6cbcc45a4d,,,,,,,,,,,,,,,,,,,
001cv00000AuWYU,"Township Of Leelanau, MI",Michigan,Municipality,Sydney Ireland,2074,,Tier 3,0.75,45.112,-86.0407,59c00476-16c0-481d-9732-7da220229271,,,,,,,,,,,,,,,,,,,
001cv00000AuWYn,"City Of Bridgman, MI",Michigan,Municipality,Sydney Ireland,2080,,Tier 3,0.75,41.9431,-86.557,9a3c6ccb-b303-47a3-b5dc-6b3ad3dcd044,,,,,,,,,,,,,,,,,,,
001cv00000AuWYr,"Township Of Sanborn, MI",Michigan,Municipality,Sydney Ireland,2082,,Tier 3,0.75,44.9066,-83.4646,31f25967-2400-419b-b47f-573ac7fe6b6b,,,,,,,,,,,,,,,,,,,
001cv00000AuWZ3,"Township Of Butman, MI",Michigan,Municipality,Sydney Ireland,2085,,Tier 3,0.75,44.1393,-84.4678,23a87953-b00e-478a-aec6-dfb5d9032188,,,,,,,,,,,,,,,,,,,
001cv00000AuWZQ,"Township Of Sherman, MI",Michigan,Municipality,Sydney Ireland,2093,,Tier 3,0.75,43.5055,-85.8691,c3eb44a0-8648-47ee-a555-e996409d8880,,,,,,,,,,,,,,,,,,,
001cv00000AuWZg,"Township Of Chester, MI",Michigan,Municipality,Sydney Ireland,2098,,Tier 3,0.75,43.1584,-85.8691,61b2828d-659d-467b-bf9a-d7d16b7d55f7,,,,,,,,,,,,,,,,,,,
001cv00000AuWZj,"Township Of Antrim, MI",Michigan,Municipality,Sydney Ireland,2100,,Tier 3,0.75,44.973,-85.1769,ce7689ab-8c85-4980-b892-547032d5fd2c,,,,,,,,,2,2026-05-07,2,,,,,,,,
001cv00000AuWZn,"City Of Perry, MI",Michigan,Municipality,Sydney Ireland,2101,,Tier 3,0.75,42.8264,-84.2194,9bea5688-5af8-4ddd-bcab-482e12937187,,,,,,,,,,,,,,,,,,,
001cv00000AuWZu,"Township Of Harris, MI",Michigan,Municipality,Sydney Ireland,2103,,Tier 3,0.75,45.7036,-87.3454,75828c85-8a21-41c0-8c50-e655156dafb4,,,,,,,,,,,,,,,,,,,
001cv00000AuWa2,"County Of Keweenaw, MI",Michigan,County,Sydney Ireland,2107,,Tier 3,0.75,47.4259,-88.2107,15f8d8de-560f-4b29-91b4-87fee1df9b5a,,,,,,,,,,,,,,,,,,,
001cv00000AuWaA,"Township Of Pokagon, MI",Michigan,Municipality,Sydney Ireland,2109,,Tier 3,0.75,41.9127,-86.1767,41e766cb-fbae-4934-95e9-887e676f84d1,,,,,,,,,,,,,,,,,,,
001cv00000AuWaf,"Township Of Lincoln, MI",Michigan,Municipality,Sydney Ireland,2115,,Tier 3,0.75,43.9486,-84.0062,6e45dc44-4ab4-4c91-99f9-b0179bc06c90,,,,,,,,,,,,,,,,,,,
001cv00000AuWao,"Village Of Kalkaska, MI",Michigan,Municipality,Sydney Ireland,2118,,Tier 3,0.75,44.7355,-85.1746,1b956b8c-cffc-4e4b-9abb-45504c5e2fb0,,,,,,,,,,,,,,,,,,,
001cv00000AuWbI,"Village Of Lake Odessa, MI",Michigan,Municipality,Sydney Ireland,2128,,Tier 3,0.75,42.7848,-85.1383,2e33adc3-6f24-476d-a216-bc1287a1a5aa,,,,,,,,,1,2026-03-04,1,,,,,,,,
001cv00000AuWbZ,"Township Of Brady, MI",Michigan,Municipality,Sydney Ireland,2133,,Tier 3,0.75,43.1637,-84.2068,52cf9a15-faf9-4a3a-b58b-c403eba763eb,,,,,,,,,,,,,,,,,,,
001cv00000AuWbh,"Township Of Seville, MI",Michigan,Municipality,Sydney Ireland,2136,,Tier 3,0.75,43.4232,-84.7942,1df335bd-5455-4bf7-a92b-38619c48e228,,,,,,,,,,,,,,,,,,,
001cv00000AuWc1,"Township Of Greenbush, MI",Michigan,Municipality,Ali Cohen,2142,,Tier 3,0.75,44.564,-83.3576,9d07a858-ad6c-4cd6-a155-51b810a58b0c,,,,,,,,,,,,,,,,,,,
001cv00000AuWcF,"Township Of Aetna, MI",Michigan,Municipality,Sydney Ireland,2145,,Tier 3,0.75,43.5678,-85.9209,f62086a8-45c6-423b-81cb-f2ac0c405b08,,,,,,,,,,,,,,,,,,,
001cv00000AuWcU,"Township Of Springvale, MI",Michigan,Municipality,Sydney Ireland,2150,,Tier 3,0.75,45.3626,-84.8018,3bb93a08-119c-4bff-8be6-9083da5055de,,,,,,,,,,,,,,,,,,,
001cv00000AuWca,"Township Of Pipestone, MI",Michigan,Municipality,Sydney Ireland,2152,,Tier 3,0.75,42.9275,-83.63,05e4568d-a448-43a3-81d8-1e6c490bcfee,,,,,,,,,,,,,,,,,,,
001cv00000AuWcs,"City Of Harrison, MI",Michigan,Municipality,Sydney Ireland,2157,,Tier 3,0.75,44.0192,-84.7995,b237c123-1d29-428d-a693-fa86d73989af,,,,,,,,,,,,,,,,,,,
001cv00000AuWct,"Township Of Springport, MI",Michigan,Municipality,Sydney Ireland,2157,,Tier 3,0.75,42.3684,-84.6688,f3253572-bbdc-429e-a33a-5c345a5e0e41,,,,,,,,,,,,,,,,,,,
001cv00000AuWd2,"City Of Jonesville, MI",Michigan,Municipality,Sydney Ireland,2159,,Tier 3,0.75,41.9842,-84.6619,66167f9d-6a5e-450a-a8ae-4dc9fa51dbca,,,,,,,,,,,,,,,,,,,
001cv00000AuWd7,"Township Of Leland, MI",Michigan,Municipality,Sydney Ireland,2161,,Tier 3,0.75,45.023,-85.7602,9616732d-0dae-4909-8f54-9ed297db1826,,,,,,,,,2,2026-03-26,2,,,,,,,,
001cv00000AuWdQ,"Township Of Inverness, MI",Michigan,Municipality,Sydney Ireland,2167,,Tier 3,0.75,42.9275,-83.63,6caf67b5-da5f-4870-bd65-7634ca3fcde3,,,,,,,,,,,,,,,,,,,
001cv00000AuWp9,"Village Of Shelby, MI",Michigan,Municipality,Sydney Ireland,2175,,Tier 3,0.75,43.6086,-86.364,0ebc72e3-a2c7-4e43-b5c1-46bfa37146c0,,,,,,,,,,,,,,,,,,,
001cv00000AuWph,"Township Of Ovid, MI",Michigan,Municipality,Sydney Ireland,2185,,Tier 3,0.75,42.9807,-84.4173,616789b0-58df-49c2-a5b8-8c6f04c46b86,,,,,,,,,,,,,,,,,,,
001cv00000AuWpl,"Township Of Marengo, MI",Michigan,Municipality,Sydney Ireland,2186,,Tier 3,0.75,42.2714,-84.8486,00dc07eb-4b55-41a7-84c4-9c0c77fe5648,,,,,,,,,,,,,,,,,,,
001cv00000AuWpm,"Township Of Isabella, MI",Michigan,Municipality,Sydney Ireland,2186,,Tier 3,0.75,43.5988,-84.8568,b16d8d56-d58b-4019-973c-a1165c83ca54,,,,,,,,,,,,,,,,,,,
001cv00000AuWpx,"Township Of Watson, MI",Michigan,Municipality,Sydney Ireland,2189,,Tier 3,0.75,42.5686,-85.7051,caedbceb-9372-44c6-a427-1f8c1d85b3f1,,,,,,,,,,,,,,,,,,,
001cv00000AuWqK,"Township Of Central Lake, MI",Michigan,Municipality,Sydney Ireland,2195,,Tier 3,0.75,45.0701,-85.2641,55fac285-439a-4504-8f54-0e2536827d56,,,,,,,,,,,,,,,,,,,
001cv00000AuWqb,"Township Of Berlin, MI",Michigan,Municipality,Sydney Ireland,2202,,Tier 3,0.75,42.8966,-85.1272,dc05f620-3c0f-4ac5-aba3-bd7ba40251f7,,,,,,,,,,,,,,,,,,,
001cv00000AuWqy,"Township Of Cheshire, MI",Michigan,Municipality,Sydney Ireland,2211,,Tier 3,0.75,42.46,-85.9509,64f82489-f03e-4788-a582-c1ddee43e499,,,,,,,,,,,,,,,,,,,
001cv00000AuWrI,"Charter Township Of Midland, MI",Michigan,Municipality,Sydney Ireland,2219,,Tier 3,0.75,43.5825,-84.2483,c1d7c9f7-ba31-4305-b761-9b511024d4ad,,,,,,,,,1,2026-05-07,1,,,,,,,,
001cv00000AuWrO,"Charter Township Of Ironwood, MI",Michigan,Municipality,Sydney Ireland,2220,,Tier 3,0.75,46.5547,-90.1183,8f958f00-6619-4594-97ef-d53a34a01c02,,,,,,,,,,,,,,,,,,,
001cv00000AuWrS,"City Of Orchard Lake Village, MI",Michigan,Municipality,Sydney Ireland,2221,,Tier 3,0.75,42.5895,-83.3736,5b8e5d03-a798-4f0f-b26e-57d83768299e,,,,,,,,,1,2026-03-26,1,,,,,,,,
001cv00000AuWrT,"Township Of Valley, MI",Michigan,Municipality,Sydney Ireland,2221,,Tier 3,0.75,42.5384,-85.9509,e7944795-6642-4a34-b1ca-e477b65513aa,,,,,,,,,,,,,,,,,,,
001cv00000AuWrX,"Township Of Nottawa, MI",Michigan,Municipality,Sydney Ireland,2223,,Tier 3,0.75,41.9191,-85.4486,8e555c60-8afd-459e-8fd1-03a29f7f8827,,,,,,,,,,,,,,,,,,,
001cv00000AuWs2,"Township Of Selma, MI",Michigan,Municipality,Sydney Ireland,2239,,Tier 3,0.75,44.2919,-85.4994,0abbecc1-a003-49f7-84d6-a2688d2343a4,,,,,,,,,,,,,,,,,,,
001cv00000AuWvO,"Township Of Belvidere, MI",Michigan,Municipality,Sydney Ireland,2243,,Tier 3,0.75,43.4379,-85.1272,6de5b3bd-df41-42d4-a1fe-df513d1ae894,,,,,,,,,,,,,,,,,,,
001cv00000AuWyX,"Township Of Leslie, MI",Michigan,Municipality,Sydney Ireland,2301,,Tier 3,0.75,42.4657,-84.4416,1b023305-e83c-4ec9-b99f-1db08ae7dd3a,,,,,,,,,,,,,,,,,,,
001cv00000AuX5N,"Township Of Bridgeton, MI",Michigan,Municipality,Sydney Ireland,2248,,Tier 3,0.75,43.3411,-85.9374,ee04bc1b-cb40-4666-b435-7fa0decea0ef,,,,,,,,,,,,,,,,,,,
001cv00000AuX5T,"City Of East Jordan, MI",Michigan,Municipality,Sydney Ireland,2249,,Tier 3,0.75,45.1581,-85.1242,f4a7e757-6cfc-4654-a282-c2d27bce6caf,,,,,,,,,,,,,,,,,,,
001cv00000AuX5U,"City Of Morenci, MI",Michigan,Municipality,Sydney Ireland,2249,,Tier 3,0.75,41.7195,-84.218,2cbcfd72-eadd-4646-ae95-8e5bade6a071,,,,,,,,,,,,,,,,,,,
001cv00000AuX71,"Township Of Pinconning, MI",Michigan,Municipality,Sydney Ireland,2279,,Tier 3,0.75,43.8893,-83.9638,2eb6e3f4-ef58-45b3-8b15-79670a6ceb9f,,,,,,,,,,,,,,,,,,,
001cv00000AuX72,"Township Of Walton, MI",Michigan,Municipality,Sydney Ireland,2280,,Tier 3,0.75,44.5196,-85.3997,ff0ebb4e-091b-42e9-b030-edc26dbfd188,,,,,,,,,,,,,,,,,,,
001cv00000AuX7E,"Township Of Saline, MI",Michigan,Municipality,Sydney Ireland,2284,,Tier 3,0.75,42.1295,-83.8261,21e28524-f2d5-466a-8f66-bfa9a39e526d,,,,,,,,,,,,,,,,,,,
001cv00000AuX7K,"Township Of Ontonagon, MI",Michigan,Municipality,Sydney Ireland,2286,,Tier 3,0.75,46.8711,-89.314,5e650c57-af74-4dd9-9de2-e6279eea643e,,,,,,,,,,,,,,,,,,,
001cv00000AuX7O,"City Of St Ignace, MI",Michigan,Municipality,Sydney Ireland,2288,,Tier 3,0.75,45.8756,-84.7323,6dbe2e87-56b4-437c-824d-23fc679ebe2c,,,,,,,,,5,2026-03-06,5,,,,,,,,
001cv00000AuX7d,"Township Of Three Oaks, MI",Michigan,Municipality,Sydney Ireland,2293,,Tier 3,0.75,41.8003,-86.6107,7febb18a-2080-49b5-8548-9b29c24a944d,,,,,,,,,,,,,,,,,,,
001cv00000AuX7u,"Township Of Sanilac, MI",Michigan,Municipality,Sydney Ireland,2299,,Tier 3,0.75,43.4069,-82.7347,70ba58c1-5283-4dd9-8d46-02d40f36647d,,,,,,,,,,,,,,,,,,,
