Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Nick Martino,Calls - Leila Assil,Calls - Ben Laddis,Calls - Joe del Rosario,Calls - Jenny Allison,Calls - Quinzel Perry,Outreach ID
001cv00000AuZT1,"City Of Redwood Falls, MN",Minnesota,Municipality,Nick Martino,5095,,Tier 3,0.75,44.5394,-95.1169,f45ea6ee-b354-4935-930d-fc81662300d9,,,,,,,,,,,,,,,,,17518
001cv00000AuZTX,"County Of Big Stone, MN",Minnesota,County,Nick Martino,5145,,Tier 3,0.75,45.4932,-96.4724,3918a28b-b243-4858-8026-a6c4d9b17966,,,,,,,,,,,,,,,,,17425
001cv00000AuZVg,"Township Of Big Lake, MN",Minnesota,Municipality,Nick Martino,8080,,Tier 3,0.75,45.3325,-93.742,cf69a2f5-b99d-4f2f-bbec-a1ae6b97d3b3,,,,,,,,,,,,,,,,,17722
001cv00000AuZVn,"County Of Murray, MN",Minnesota,County,Nick Martino,8144,,Tier 3,0.75,44.0243,-95.8143,cb60d179-0320-418f-960f-39e3c54fc476,,,,,,,,,,,,,,,,,17660
001cv00000AuZY8,"County Of Clearwater, MN",Minnesota,County,Nick Martino,8576,,Tier 3,0.75,47.7201,-95.3106,ec4883ec-3feb-4d42-b0b3-58334a72db14,,,,,,,,,,,,,,,,,17846
001cv00000AuZYy,"County Of Marshall, MN",Minnesota,County,Nick Martino,8988,,Tier 3,0.75,44.4484,-95.7912,7317f45a-0334-445c-8da5-f5aac748171f,,,,,,,,,,,,,,,,,18487
001cv00000AuZZU,"County Of Pipestone, MN",Minnesota,County,Nick Martino,9313,,Tier 3,0.75,43.9973,-96.3226,89415346-53ac-42d9-8b13-4ad46e4782de,,,,,,,,,,,,,,,,,18388
001cv00000AuZZi,"County Of Yellow Medicine, MN",Minnesota,County,Nick Martino,9411,,Tier 3,0.75,44.738,-95.8565,82f2140b-0bc0-4c37-a0ad-8aebffc8d21e,,,,,,,,,,,,,,,,,18319
001cv00000AuZaZ,"County Of Pope, MN",Minnesota,County,Nick Martino,11403,,Tier 2,1.0,45.5472,-95.4364,0d0f1d5d-1167-48d9-91d0-1fdf85d5dba2,,,,,,,,,,,,,,,,,18374
001cv00000AuZal,"County Of Cottonwood, MN",Minnesota,County,Nick Martino,11569,,Tier 2,1.0,44.6089,-95.6737,e992c419-d903-404e-9861-e0614a774843,,,,,,,,,,,,,,,,,18284
001cv00000AuZbD,"County Of Koochiching, MN",Minnesota,County,Nick Martino,11941,,Tier 2,1.0,48.1816,-93.6483,e30495fd-9f27-4a22-a7c2-6d336c8a12f9,,,,,,,,,,,,,,,,,18355
001cv00000AuZcJ,"County Of Jackson, MN",Minnesota,County,Nick Martino,9990,,Tier 3,0.75,43.6209,-94.9868,00e70c15-bc09-4a02-8cef-1957c1fade10,,,,,,,,,,,,,,,,,18348
001cv00000AuZhA,"County Of Renville, MN",Minnesota,County,Nick Martino,14608,,Tier 2,1.0,44.7891,-95.2117,cbc29219-73d4-4673-a483-af539e53a929,,,,,,,,,,,,,,,,,18264
001cv00000AuZhW,"County Of Sibley, MN",Minnesota,County,Nick Martino,14917,,Tier 2,1.0,44.5502,-94.1514,9c7fa813-8a24-43f2-9ce7-03e501bc81f6,,,,,,,,,,,,,,,,,18124
001cv00000AuZi0,"County Of Redwood, MN",Minnesota,County,Nick Martino,15366,,Tier 2,1.0,44.3516,-95.3102,13c419c5-8166-486f-ab58-961aef6d6bb4,,,,,,,,,17,2026-03-18,17,,,,,,18029
001cv00000AuZiO,"County Of Chippewa, MN",Minnesota,County,Nick Martino,12357,,Tier 2,1.0,45.052,-95.5556,a1151190-4acd-4df2-b45a-63b129039a59,,,,,,,,,,,,,,,,,18149
001cv00000AuZjs,"County Of Rock, MN",Minnesota,County,Nick Martino,9680,,Tier 3,0.75,43.6927,-96.3226,44b9de5f-85e9-4e19-b057-466e2cac686c,,,,,,,,,,,,,,,,,17994
001cv00000AuZjx,"County Of Stevens, MN",Minnesota,County,Nick Martino,9700,,Tier 3,0.75,45.5215,-95.9522,1f5ed022-ae87-4b3c-a2c0-61e55e8627e3,,,,,,,,,,,,,,,,,18042
001cv00000AuZk3,"County Of Swift, MN",Minnesota,County,Nick Martino,9749,,Tier 3,0.75,45.2316,-95.7196,7853247e-c045-4d6e-bea0-629a2eb1ea7e,,,,,,,,,,,,,,,,,18030
001cv00000AuZlk,"County Of Lake, MN",Minnesota,County,Nick Martino,10986,,Tier 2,1.0,47.5964,-91.4965,188e5979-8672-4be5-993f-f319956dc680,,,,,,,,,,,,,,,,,17972
001cv00000AuZlv,"County Of Watonwan, MN",Minnesota,County,Nick Martino,11135,,Tier 2,1.0,43.9323,-94.48,4095d041-0c69-48c3-a43a-b85d9590844f,,,,,,,,,,,,,,,,,18007
001cv00000AuZn7,"County Of Pennington, MN",Minnesota,County,Nick Martino,13780,,Tier 2,1.0,47.4836,-94.48,5e165f41-4e0a-45be-b2a5-72e59ef3c652,,,,,,,,,,,,,,,,,17888
001cv00000AuZnM,"County Of Faribault, MN",Minnesota,County,Nick Martino,13909,,Tier 2,1.0,43.6449,-93.9878,e132f943-4938-499a-8f72-88089ec1ff04,,,,,,,,,,,,,,,,,17934
001cv00000AuZnV,"City Of Fergus Falls, MN",Minnesota,Municipality,Nick Martino,14029,,Tier 2,1.0,46.2835,-96.0778,38f8a7d7-a24c-4f7a-a51b-d61773fe0ec3,Closed Lost,,,Shane Lieberman,6/25/2024,1/5/2025,"$39,000",,25,2026-02-06,23,,,2,,,17893
001cv00000AuZnl,"County Of Wadena, MN",Minnesota,County,Nick Martino,14177,,Tier 2,1.0,46.6416,-94.936,54f82be2-aa42-43bf-a43f-16ae404a3512,,,,,,,,,3,2025-10-13,3,,,,,,17869
001cv00000AuZpF,"County Of Kanabec, MN",Minnesota,County,Nick Martino,16159,,Tier 2,1.0,45.9329,-93.2884,89585e6a-619a-4a2f-835d-6a2236b88785,,,,,,,,,,,,,,,,,17877
001cv00000AuZse,"County Of Houston, MN",Minnesota,County,Nick Martino,18778,,Tier 2,1.0,43.7633,-91.5685,90f195ca-2fb1-40b8-8e11-6ab6dcd1f8ac,,,,,,,,,,,,,,,,,18609
001cv00000AuZsr,"County Of Waseca, MN",Minnesota,County,Nick Martino,19000,,Tier 2,1.0,43.9614,-93.6623,7b3febc8-e001-4d9f-9247-8ae3c90d7d42,,,,,,,,,,,,,,,,,18630
001cv00000AuZxO,"County Of Dodge, MN",Minnesota,County,Nick Martino,20935,,Tier 2,1.0,43.9843,-92.8577,1fa93fb4-bd82-4752-a0ed-b734776dbc8b,,,,,,,,,,,,,,,,,18698
001cv00000AuZxf,"County Of Fillmore, MN",Minnesota,County,Nick Martino,21271,,Tier 2,1.0,43.7486,-92.2682,d2d0b220-ef08-420a-a546-10ecff844d28,,,,,,,,,,,,,,,,,19021
001cv00000AuZxt,"County Of Wabasha, MN",Minnesota,County,Nick Martino,21509,,Tier 2,1.0,44.3021,-92.2237,d4aefc07-23a3-4e0f-968b-efde4ce51f4c,,,,,,,,,4,2026-05-18,4,,,,,,19030
001cv00000AuZy3,"County Of Hubbard, MN",Minnesota,County,Nick Martino,21715,,Tier 2,1.0,47.1861,-94.9411,4d5cceec-7303-4714-a699-f22c68a65e70,,,,,,,,,,,,,,,,,19017
001cv00000Aua11,"County Of Pine, MN",Minnesota,County,Nick Martino,29302,,Tier 1,1.5,46.0983,-92.8071,22188cb7-03c5-466f-b646-d8fd840d3e2f,,,,,,,,,5,2026-03-10,5,,,,,,18904
001cv00000Aua2f,"County Of Lyon, MN",Minnesota,County,Nick Martino,25231,,Tier 1,1.5,44.3981,-95.8987,e6e30208-5e3c-4aa7-a775-f0975006f84c,,,,,,,,,,,,,,,,,19381
001cv00000Aua2g,"County Of Todd, MN",Minnesota,County,Nick Martino,25237,,Tier 1,1.5,46.0308,-94.8315,6bc4c906-9e71-485b-bb18-1927f295e7c8,,,,,,,,,,,,,,,,,19411
001cv00000Aua3K,"County Of Martin, MN",Minnesota,County,Nick Martino,19915,,Tier 2,1.0,43.6267,-94.48,67cc6ed1-1dfd-442e-8ad8-dd4eac6fc405,,,,,,,,,,,,,,,,,18600
001cv00000Aua5t,"County Of Morrison, MN",Minnesota,County,Nick Martino,33992,,Tier 1,1.5,45.9846,-94.0525,211368bf-98e7-42d0-9815-86dfe63616f5,,,,,,,,,,,,,,,,,19332
001cv00000Aua67,"County Of Nicollet, MN",Minnesota,County,Nick Martino,34332,,Tier 1,1.5,44.3573,-94.2744,66fdc41e-65c2-4e5c-a3e0-87f54422f13e,,,,,,,,,,,,,,,,,19384
001cv00000Aua7M,"County Of Douglas, MN",Minnesota,County,Nick Martino,39238,,Tier 1,1.5,44.108,-92.5738,65ad1e23-ebfc-43eb-b8b0-aa7151f4dc7d,,,,,,,,,,,,,,,,,19283
001cv00000Aua7h,"County Of Mower, MN",Minnesota,County,Nick Martino,40158,,Tier 1,1.5,43.6825,-92.6984,db4aadfb-d78e-463b-8873-42caa7f87467,,,,,,,,,,,,,,,,,19256
001cv00000Aua7y,"County Of Cass, MN",Minnesota,County,Nick Martino,30639,,Tier 1,1.5,47.2145,-94.2309,8923b896-134b-4779-9d94-84c94a26c7ab,,,,,,,,,,,,,,,,,18956
001cv00000Aua82,"County Of Freeborn, MN",Minnesota,County,Nick Martino,30749,,Tier 1,1.5,43.6656,-93.3389,df2a892d-0397-4a35-bc4d-c9abc450c9c6,,,,,,,,,3,2026-02-26,3,,,,,,18890
001cv00000Aua83,"County Of Polk, MN",Minnesota,County,Nick Martino,30757,Open Opportunity,Tier 1,1.5,47.6635,-96.4171,e66e77be-2115-408c-b675-5d1fb9ecd0b3,Open,Sales Qualified,Mid Funnel,Nick Martino,4/7/2026,3/5/2026,,,3,2026-03-05,3,,,,,,18910
001cv00000Aua9Z,"County Of Nobles, MN",Minnesota,County,Nick Martino,21991,,Tier 2,1.0,43.7197,-95.8143,fdb79b9c-d36b-49e2-906a-69d67a869f93,,,,,,,,,,,,,,,,,18676
001cv00000AuaAO,"County Of Meeker, MN",Minnesota,County,Nick Martino,23376,,Tier 2,1.0,45.1353,-94.5151,162f71e2-17df-44f8-b153-452f58d983eb,,,,,,,,,,,,,,,,,18916
001cv00000AuaB9,"County Of Brown, MN",Minnesota,County,Nick Martino,25819,,Tier 1,1.5,44.2294,-94.645,99645f99-dc64-4fe1-b4c6-deddaaa8faa4,,,,,,,,,,,,,,,,,19133
001cv00000AuaBi,"County Of Mille Lacs, MN",Minnesota,County,Nick Martino,26867,,Tier 1,1.5,45.9228,-93.6219,cb704009-2260-4f60-a985-45c683e26dc9,,,,,,,,,,,,,,,,,19172
001cv00000AuaCt,"County Of Becker, MN",Minnesota,County,Nick Martino,35219,,Tier 1,1.5,46.9165,-95.7037,9a08099e-4f4a-42ed-8da7-3e20c0296619,,,,,,,,,,,,,,,,,19020
001cv00000AuaDN,"County Of Carlton, MN",Minnesota,County,Nick Martino,36409,,Tier 1,1.5,46.5619,-92.6847,b13a32ad-d800-4b5e-9ed5-b1f4a7450e29,,,,,,,,,,,,,,,,,19680
001cv00000AuaDa,"County Of Mcleod, MN",Minnesota,County,Nick Martino,36735,,Tier 1,1.5,44.844,-94.3154,efca2bee-b266-48a8-85a7-bbae64de21fd,,,,,,,,,,,,,,,,,19084
001cv00000AuaDt,"County Of Steele, MN",Minnesota,County,Nick Martino,37349,,Tier 1,1.5,43.9759,-93.178,165f25bb-a465-4e94-9712-63ecab685d37,,,,,,,,,,,,,,,,,19230
001cv00000AuaGI,"County Of Isanti, MN",Minnesota,County,Nick Martino,41906,,Tier 1,1.5,45.6301,-93.2537,238b8b36-3115-4e37-acdb-051a2f6eafe9,,,,,,,,,,,,,,,,,19059
001cv00000AuaHT,"County Of Itasca, MN",Minnesota,County,Nick Martino,45070,,Tier 1,1.5,47.5508,-93.5684,e9386db8-5bdb-44bc-92bf-328188f668db,,,,,,,,,,,,,,,,,19298
001cv00000AuaJt,"County Of Beltrami, MN",Minnesota,County,Nick Martino,46380,,Tier 1,1.5,48.1419,-94.7391,4ae06c1d-815b-4b3d-b2bc-33c04a732ba7,,,,,,,,,,,,,,,,,19536
001cv00000AuaKI,"County Of Goodhue, MN",Minnesota,County,Nick Martino,47968,Nurture,Tier 1,1.5,44.443,-92.6984,1369f33a-782f-4e45-a275-8172277dd566,Closed Lost,,,Leila Assil,5/14/2025,5/13/2025,,,32,2025-12-16,32,,,,,,19541
001cv00000AuaNk,"County Of Chisago, MN",Minnesota,County,Nick Martino,57469,,Tier S,2.0,45.5248,-92.955,2e66bc57-e5f5-49c5-919b-07a19d0952a0,,,,,,,,,11,2026-05-15,4,7,,,,,19532
001cv00000AuaPB,"County Of Clay, MN",Minnesota,County,Nick Martino,65574,,Tier S,2.0,46.8782,-96.4258,2d4955a4-4606-4414-a79a-af64927a3066,,,,,,,,,,,,,,,,,19713
001cv00000AuaPZ,"County Of Rice, MN",Minnesota,County,Nick Martino,67262,,Tier S,2.0,45.7529,-94.2223,73c459c1-726b-419a-8842-3c1cb0cf3d48,,,,,,,,,,,,,,,,,19710
001cv00000AuaPa,"County Of Crow Wing, MN",Minnesota,County,Nick Martino,67270,,Tier S,2.0,46.5958,-94.1402,d1bdbd7f-9db6-4f9a-a6cf-86a0cf8fcc5e,,,,,,,,,,,,,,,,,19728
001cv00000AuaXs,"City Of Eagan, MN",Minnesota,Municipality,Nick Martino,68642,,Tier S,2.0,44.8041,-93.1669,a5f43368-ce45-40e0-97c7-991bc041a986,,,,,,,,,10,2025-08-29,10,,,,,,19734
001cv00000B21qI,"City Of Rockville, MN",Minnesota,Municipality,Nick Martino,2398,,Tier 3,0.75,45.4753,-94.3347,839e080d-ddf1-4e3f-878d-77d0febb1b06,,,,,,,,,,,,,,,,,20164
001cv00000B21qz,"City Of Wells, MN",Minnesota,Municipality,Nick Martino,2418,,Tier 3,0.75,43.7452,-93.7238,8cc51d2c-c3be-40ad-9bdb-8951f8e7f546,,,,,,,,,,,,,,,,,20172
001cv00000B21rD,"City Of Pequot Lakes, MN",Minnesota,Municipality,Nick Martino,2421,,Tier 3,0.75,46.603,-94.3094,053f94dc-1847-436e-adb3-a9d5def31b43,,,,,,,,,,,,,,,,,20139
001cv00000B21rj,"Township Of Grant Valley, MN",Minnesota,Municipality,Nick Martino,2433,,Tier 3,0.75,47.438,-95.0078,a1952d88-c1f7-4709-b68e-d2dfe4b83340,,,,,,,,,,,,,,,,,20333
001cv00000B21rs,"City Of Janesville, MN",Minnesota,Municipality,Nick Martino,2437,,Tier 3,0.75,44.1162,-93.7077,4e5fff8b-d554-4ee3-b9be-7844d61f94df,,,,,,,,,,,,,,,,,20314
001cv00000B21s7,"City Of Spring Valley, MN",Minnesota,Municipality,Nick Martino,2441,,Tier 3,0.75,43.6844,-92.3962,a211e4c5-bc63-4a0d-90af-c7bb40dfe8b4,,,,,,,,,,,,,,,,,20240
001cv00000B21sH,"City Of Crosslake, MN",Minnesota,Municipality,Nick Martino,2445,,Tier 3,0.75,46.6594,-94.1139,23976a17-158e-4e9f-a4ef-4cb4684ddb36,,,,,,,,,,,,,,,,,20272
001cv00000B21xS,"Township Of May, MN",Minnesota,Municipality,Nick Martino,2650,,Tier 3,0.75,45.1506,-92.8338,85171103-4643-4931-812f-adf61f0847a5,,,,,,,,,,,,,,,,,20405
001cv00000B21y6,"City Of Glenwood, MN",Minnesota,Municipality,Nick Martino,2664,,Tier 3,0.75,45.6502,-95.39,fc597e8b-26bd-48d5-9a2e-552a4d0f6d54,,,,,,,,,,,,,,,,,20391
001cv00000B21yK,"City Of Breezy Point, MN",Minnesota,Municipality,Nick Martino,2671,,Tier 3,0.75,46.5897,-94.2175,b91ff70d-a68c-47a1-9356-703ee57fad73,,,,,,,,,,,,,,,,,20454
001cv00000B220G,"City Of Rockford, MN",Minnesota,Municipality,Nick Martino,4592,,Tier 3,0.75,45.0873,-93.7415,6f074f42-51f6-4ea8-86a5-f0f64bc790c8,,,,,,,,,4,2025-07-10,4,,,,,,20493
001cv00000B220Q,"City Of Sauk Centre, MN",Minnesota,Municipality,Nick Martino,4599,,Tier 3,0.75,45.7375,-94.9525,006c6c4e-a48d-4e73-b011-2a47a6bde81f,,,,,,,,,3,2025-07-01,3,,,,,,20497
001cv00000B220w,"City Of Dilworth, MN",Minnesota,Municipality,Nick Martino,4634,,Tier 3,0.75,46.8773,-96.6963,e3d775b3-10c8-492a-b4ac-fcb0abbcdcdf,,,,,,,,,8,2025-07-14,8,,,,,,20561
001cv00000B222D,"City Of Chisholm, MN",Minnesota,Municipality,Nick Martino,4723,,Tier 3,0.75,47.4891,-92.8838,ac1e1716-104f-4218-a192-9e4784cffdb2,,,,,,,,,1,2025-06-30,1,,,,,,20631
001cv00000B222L,"City Of St James, MN",Minnesota,Municipality,Nick Martino,4727,,Tier 3,0.75,43.9821,-94.6283,a7a57516-aba5-4043-a19a-5aedea293960,,,,,,,,,2,2025-06-30,2,,,,,,20634
001cv00000B222W,"City Of Oak Park Heights, MN",Minnesota,Municipality,Nick Martino,4750,,Tier 3,0.75,45.0314,-92.793,20d42b11-d6a2-47d1-8641-8a03358f5673,,,,,,,,,8,2025-07-16,8,,,,,,20610
001cv00000Gg13V,"County of Aitkin, MN",Minnesota,County,Nick Martino,16335,Nurture,Tier 2,1.0,46.6185,-93.4537,0a1eef8c-bdc3-4563-b69b-36fb230471b4,Closed Lost,,,Nick Martino,11/7/2025,10/29/2025,,,16,2025-11-05,16,,,,,,20778
001cv00000VotsL,"City of Saint Paul, MN",Minnesota,Municipality,Nick Martino,307465,,Tier S,2.0,44.9537,-93.09,,,,,,,,,,4,2026-01-27,4,,,,,,20999
001cv00000bBVew,Township of Maple Grove,Minnesota,Municipality,Asher Rosenfeld,752,,Tier 3,0.75,47.0891,-95.7611,3d9f7f10-5dc5-4e13-869f-8fc8706c6ab5,,,,,,,,,,,,,,,,,21147
001cv00000bBVfk,City of Isle,Minnesota,Municipality,Asher Rosenfeld,827,,Tier 3,0.75,46.138,-93.4708,5a1d1e73-85a1-4c94-ab03-a24d9dcd9be6,,,,,,,,,,,,,,,,,21181
001cv00000bBVir,City of Pine River,Minnesota,Municipality,Asher Rosenfeld,925,,Tier 3,0.75,46.718,-94.4042,2959595b-d5f4-45a2-93ab-441610050bbd,,,,,,,,,,,,,,,,,21307
001cv00000bBVwY,City of New Richland,Minnesota,Municipality,Asher Rosenfeld,1189,,Tier 3,0.75,43.8944,-93.4919,dc7d0218-a139-418a-9f0d-67a0ff74f22e,,,,,,,,,,,,,,,,,21628
001cv00000bBVwx,City of Mahnomen,Minnesota,Municipality,Asher Rosenfeld,1216,,Tier 3,0.75,47.3173,-95.9655,d42dc994-af93-4bcc-be21-1c148195cd56,,,,,,,,,,,,,,,,,21603
001cv00000bBVy7,Township of Wheatland,Minnesota,Municipality,Asher Rosenfeld,1298,,Tier 3,0.75,44.5162,-93.4801,46147365-d427-417a-8298-6429bf78fa01,,,,,,,,,,,,,,,,,21680
001cv00000bBVyC,City of Grand Marais,Minnesota,Municipality,Asher Rosenfeld,1306,,Tier 3,0.75,47.7504,-90.3343,516bd28d-c852-4103-90dd-4d5ced39e772,,,,,,,,,,,,,,,,,21710
001cv00000bBW44,Township of Franconia,Minnesota,Municipality,Asher Rosenfeld,1756,,Tier 3,0.75,45.3702,-92.6916,81da0a49-0577-408f-94b8-21a80961b3e2,,,,,,,,,,,,,,,,,21751
001cv00000bBWBk,City of Warren,Minnesota,Municipality,Asher Rosenfeld,1549,,Tier 3,0.75,48.1966,-96.7728,94c332b5-6bc5-4d3d-8745-05ad273a2205,,,,,,,,,,,,,,,,,21899
001cv00000bBWDS,City of Slayton,Minnesota,Municipality,Asher Rosenfeld,1967,,Tier 3,0.75,43.9877,-95.7558,9a35197d-6c8f-45e3-b2a6-865a0542409b,,,,,,,,,,,,,,,,,22078
001cv00000bBWDj,City of Warroad,Minnesota,Municipality,Asher Rosenfeld,1983,,Tier 3,0.75,48.9053,-95.3144,b6216e71-4392-4976-849a-ea4855482d7e,,,,,,,,,,,,,,,,,22042
001cv00000bBWIr,City of Silver Bay,Minnesota,Municipality,Asher Rosenfeld,1776,,Tier 3,0.75,47.2944,-91.2574,751180a7-4bfb-41e2-83d8-f23c8bd75e61,,,,,,,,,,,,,,,,,21756
001cv00000bBWJx,City of Rushford,Minnesota,Municipality,Asher Rosenfeld,1852,,Tier 3,0.75,43.811,-91.749,6b426ee9-7cb3-4b5a-989f-018e289058d6,,,,,,,,,,,,,,,,,21835
001cv00000bBWKB,City of Kenyon,Minnesota,Municipality,Asher Rosenfeld,1872,,Tier 3,0.75,44.2722,-92.9855,23461f4c-badc-43f9-be7b-491e575007d0,,,,,,,,,,,,,,,,,21828
001cv00000bBWKo,City of Hinckley,Minnesota,Municipality,Asher Rosenfeld,1918,,Tier 3,0.75,46.015,-92.9389,4c5e11c8-b897-4572-9785-201eb6454ef2,,,,,,,,,,,,,,,,,21886
001cv00000bBWMQ,Roseau County,Minnesota,County,Asher Rosenfeld,15265,,Tier 2,1.0,48.7249,-95.9821,6461225d-4d3d-4e18-b92e-d795b304cb39,,,,,,,,,,,,,,,,,21954
001cv00000bBWOJ,City of Maple Plain,Minnesota,Municipality,Asher Rosenfeld,1648,,Tier 3,0.75,45.0068,-93.6555,759d27c4-c9c8-4596-bc9f-29dc17189567,,,,,,,,,,,,,,,,,22096
001cv00000bBWOT,City of Canby,Minnesota,Municipality,Asher Rosenfeld,1664,,Tier 3,0.75,44.7089,-96.2764,2cb86c45-4dc2-43af-a796-0af8004f73f3,,,,,,,,,,,,,,,,,22128
001cv00000bBWOz,City of Ada,Minnesota,Municipality,Asher Rosenfeld,1696,,Tier 3,0.75,47.2997,-96.5153,be239837-2ab0-44b0-bbc2-8cc96fd6b015,,,,,,,,,,,,,,,,,22151
001cv00000bBWSV,City of Rochester,Minnesota,Municipality,Asher Rosenfeld,123624,,Tier S,2.0,44.0193,-92.4588,78618c13-3f20-40b9-8dd6-8bd64908b436,,,,,,,,,,,,,,,,,22324
001cv00000bBWXt,Ramsey County,Minnesota,County,Asher Rosenfeld,542015,,Tier S,2.0,44.9964,-93.0616,f3926e7a-3251-41f2-b2d8-f9411d184068,,,,,,,,,,,,,,,,,22456
001cv00000bBWZL,Hennepin County,Minnesota,County,Asher Rosenfeld,1273334,,Tier S,2.0,45.0209,-93.5095,8f0e65ce-8b7a-4dfc-8e32-d39af94c48d4,,,,,,,,,,,,,,,,,22534
001cv00000bBWsn,City of Wheaton,Minnesota,Municipality,Asher Rosenfeld,1334,,Tier 3,0.75,45.8044,-96.4992,c0559d30-db25-409a-a6df-a355c77cd2e9,,,,,,,,,,,,,,,,,22597
001cv00000bBWt2,City of Appleton,Minnesota,Municipality,Asher Rosenfeld,1352,,Tier 3,0.75,45.1992,-96.0244,170d2df7-33ad-4fdb-99c8-53a8a6bcc7c6,,,,,,,,,,,,,,,,,22622
001cv00000bBWtB,City of Menahga,Minnesota,Municipality,Asher Rosenfeld,1366,,Tier 3,0.75,46.7495,-95.1,e564b5cd-2bde-473c-bb4a-ae40d1b978f3,,,,,,,,,,,,,,,,,22621
001cv00000bBWue,City of Madison,Minnesota,Municipality,Asher Rosenfeld,1488,,Tier 3,0.75,45.0114,-96.1932,e3429761-694c-4ac4-b6e6-0555600d20d4,,,,,,,,,,,,,,,,,22693
001cv00000bBX0n,Anoka County,Minnesota,County,Asher Rosenfeld,376840,,Tier S,2.0,45.3293,-93.2197,190e23af-324e-4b0b-bc7b-4b85fd8ed68d,,,,,,,,,,,,,,,,,22833
001cv00000bBX1C,Dakota County,Minnesota,County,Asher Rosenfeld,453156,,Tier S,2.0,44.7316,-93.178,ba666fb3-070a-426d-a0db-c86fb61eefcf,,,,,,,,,1,2026-05-13,,,1,,,,22859
